cluster,concept,cuis
203,combined estimated gfr and albuminuria status,C0205195
202,sita nmbr + pio nmbr,C0030800;C0053917;C1334884;C2347712
202,sita / pio nmbr / nmbr,C0030800;C0053917;C1334884;C2347712
201,risk factors  %,C0035648;C1553898
201,median change  %,C0392747;C0443172;C0549183;C0876920;C1705241;C2347635;C2348144;C2939193;C4319952
200,decreased appetite,C0232462
200,ada ifg,C1060325;C1334085;C1708411;C3811629
199,liraglutide nmbr . nmbr mg ls means ( n ),C0023668;C0024671;C0026410;C0053917;C0439269;C1334884;C1456408;C1704970;C1960952;C2346927;C4321396;C4521761
198,resection performed  %,C0015252;C0728940
198,bursitis,C0006444
197,crp  nmol / l  median ( range ),C0439282;C0549183;C0876920;C1514721;C2347635;C2348144;C2348147;C2939193;C3542016;C3890735;C4048285
196,laboratory findings,C0587081
195,timi major bleeding,C0019080;C0205082;C0205164;C4318856;C4521762
195,primary + gusto severe bleeding,C0019080;C0205082;C0205225;C0439612;C0439631;C4050465;C4050466
195,previous major bleeding,C0019080;C0205082;C0205156;C0205164;C1552607;C4318856;C4521762
194,psoriasis duration  yrs *,C0033860;C0449238;C2926735
194,psoriasis duration  mean ± sd  years,C0033860;C0439234;C0444504;C0449238;C2347634;C2348143;C2699239;C2926735
194,duration of psoriasis  years,C0033860;C0439234;C0449238;C2926735
193,final timi flow grade post - ppci,C0205088;C0441800;C0687676;C0919553;C1546485;C1704687;C3244287;C3272266;C3469826;C3853528
192,oral hypoglycemic drug,C0359086
192,involved intestinal area  n ( % ),C0021853;C1879646
192,ace inhibitor monotherapy,C0003015;C4541021
191,mean pulse pressure  mmhg ( s . d . ) “,C0232117;C0391850;C0444504;C0445074;C0949236;C1947910;C2347155;C2347634;C2348143
190,hbanmbrc distribution,C0520511;C1704711
190,basal insulin analogue : insulin,C0205112;C0243071;C0650607;C2825028
189,atenolol strategy,C0004147;C0679199
189,atenolol *,C0004147
188,microalbuminuria or proteinuria,C0730345
188,measured at home with automated device,C0444706;C3541902
187,lesions bnmbr / c,C0221198
187,antithrombotic agents  n ( % ),C1704311
186,aml / val nmbr / nmbr mg,C0023465;C0023467;C0024671;C0026410;C0042285;C0053917;C0439269;C0523975;C1334884;C1960952;C2346927;C4321396;C4521761
185,atv nmbr mg study protocol,C0024671;C0026410;C0053917;C0210243;C0439269;C0674679;C1145759;C1334862;C1334884;C1507394;C1960952;C2346927;C2348563;C2599718;C4321396;C4521761
184,puerperium,C0034042;C0086839;C1879329
183,week nmbr ( itt population ),C0032659;C0053917;C0332174;C0439230;C1257890;C1334884
183,safety population  n ( % ),C0032659;C0036043;C1257890;C1705187
182,visits nmbrenmbr,C0545082;C1512346
181,serum total cholesterol  mmol / l ( sd ),C0587184;C1287371;C1532563;C2699239
180,proctosigmoiditis,C0033252
180,non - stemi,C3537184
179,efficacy,C1280519;C1707887
179,anticyclic citrullinated peptide positive^  n ( % ),C0439178;C1320283;C1446409;C1514241;C2825490;C3812269
178,triglycerides — mmol / liter,C0041004;C0439190;C0475211
178,triglycerides mean ( mg / dl ± sd ),C0041004;C0439269;C0444504;C2347634;C2348143;C2699239
178,triglycerides > nmbr mg / dl,C0041004;C0053917;C0439269;C1334884
178,triglycerides  median ( range ),C0041004;C0549183;C0876920;C1514721;C2347635;C2348144;C2348147;C2939193;C3542016
178,mean ± sd triglycerides  mg / dl,C0041004;C0439269;C0444504;C2347634;C2348143;C2699239
177,dose of aspirin,C4696290
176,psoriatic arthritis pain],C0003872;C0030193;C0518090;C1962977;C2984058;C4085210;C4085211;C4085212;C4317006;C4553004;C4554132
175,treated with cabg — no . / total no . ( % ),C0010055;C0332293
175,prior coronary artery bypass graft surgery,C0010055;C0332152;C2826257
175,history of cabg surgery  n ( % ),C0010055;C0455610
175,history of cabg surgery,C0010055;C0455610
175,coronary artery bypass surgery,C0010055
175,cabg or pci,C0010055
174,prior biologic therapy ( including anti - tnfs ),C0278947
174,gpiib / iiia receptor inhibitor,C0016011;C0597357;C1999216
174,gliclazide ( modified release ) 一 no . ( % ) ^,C0017631
173,tendonitis,C0039503
173,ldl - cihdl - c  mean ( sd ),C0444504;C2347634;C2348143;C2699239
172,atorvastatin dose,C0178602;C0286651;C0869039;C1114758
172,atorvastatin  n ( % ),C0286651
171,serum hdl cholesterol ( mmol / l )  mean ( sd ),C0428472;C0444504;C1532563;C2347634;C2348143;C2699239
171,pulse rate ( bpm ),C0232117
170,time since diagnosis of type nmbr diabetes,C0040223;C3541383
170,time since diagnosis of osteoarthritis — yr,C0040223;C3541383
170,time since diagnosis of diabetesa  n ( % ),C0040223;C3541383
170,time of qualifying ecg to balloon inflation ( hrs ),C0040223;C1514624;C1623258;C3541383
170,time from symptoms to treatment,C0040223;C0683368;C1457887;C3541383
170,time from symptom onset to randomization,C0040223;C0449244;C1457887;C3541383;C3854129;C4086878
170,time from randomization to pci ( st - elevation mi )  min,C0034656;C0040223;C3541383
170,time from qualifying event to randomization,C0040223;C0441471;C1514624;C3541383;C4019010
170,time from acs to randomization ( median  iqr ),C0040223;C0742343;C3541383;C4318612
170,duration of ra ( time from symptom onset )  years,C0040223;C0449238;C2926735;C3538806;C3541383;C4048756
170,cross - damp time : < l : llhrs : min ( n = nmbr ),C0040223;C0053917;C0205381;C0702093;C1334884;C1524029;C2828360;C3541383;C3813700;C3891560
169,symbol digit score,C0449820;C0582802;C0679214;C1698987;C3241971;C4050231
169,native hawaiian or other pacific islander,C0337920
168,ez / simva n = nmbr n ( % ),C0053917;C0206578;C1334884
168,anmbr + ez n = nmbr,C0053917;C0206578;C1334884
167,atrial fibrillation / atrial flutter  %,C0155709
166,psa duration  years,C0439234;C0449238;C2926735;C3810537;C3813209
165,previous disease :,C0012634;C0205156;C1552607
165,medical conditions  no . ( % ),C0012634;C0199168;C0205476;C0348080;C1705253;C3864998
165,left - sided disease only,C0012634;C3842976
165,disease and quality - of - life scores,C0012634
165,disease,C0012634
165,currentother ( notpredefined ) medical conditions,C0012634;C0199168;C0205476;C0348080;C1705253;C3864998
165,any disease,C0012634
164,nitrates ( oral or topical ),C0028125;C0699857;C3848573
164,nitrate — no . ( % ),C0028125;C0699857;C3848573
163,ischemic tvr,C0475224
162,phenytoin,C0031507;C0202454
162,former smoker  n ( % ),C0337671
161,< nmbr . nmbr mmol / liter apob : apoa - l ratio,C0003592;C0003593;C0053917;C0456603;C0475211;C0523508;C1334884;C1532563;C1547037;C3252643;C4553344;C4553379
160,fatal and nonfatal ml,C1302234;C1705232
159,russia / georgia ( n = nmbr ),C0017452;C0017454;C0035970;C0053917;C1334884
158,ratio fp / sal : sal ( nmbr % ci ),C0008107;C0016704;C0036140;C0037494;C0053917;C0206136;C0456603;C1334884;C1419068;C1419906;C1547037;C3259781;C3541238;C3541412
157,rheumatic heart disease,C0035439
156,left atrial diameter  mm ( sd ),C0225860;C0225861;C1301886;C2699239;C4330985;C4554674
156,left atrial diameter,C0225860;C0225861;C1301886
155,steroid use at baseline  n ( % ),C0168634;C0281991;C1442488
155,steroid use at baseline,C0168634;C0281991;C1442488
155,selected baseline medications,C0013227;C0168634;C0802604;C1442488;C1707391;C2598133;C4284232
155,randomisation visit ( baseline ),C0034656;C0168634;C0545082;C1442488;C1512346;C2826704
155,post - bronchodilator fevnmbr  reversibility percentage of baseline value,C0168634;C0439165;C0449261;C1442488;C1522609;C1549488;C1561533;C2599594
155,medication use at baseline — no . ( % ),C0168634;C0240320;C1442488
155,mean baseline ibdq score ( sd ) § crp concentration  mg / l,C0086045;C0168634;C0439268;C1442488;C1446561;C2699239;C3533236;C3827302;C3890735;C4048285
155,ldl cholesterol at baseline ( mmol / l ) * ldl cholesterol at screening,C0023824;C0168634;C0202117;C1442488;C1532563
155,hbanmbrc distribution at baseline  n ( % ),C0168634;C0520511;C1442488;C1704711
155,hbanmbrc at baseline  %,C0168634;C1442488
155,geometric mean of baseline,C0168634;C1442488;C2986759
155,comparison with baseline ( mean,C0168634;C0444504;C1442488;C1707455;C2347634;C2348143
155,change from baseline in hbanmbrc ( % ),C0168634;C0392747;C0443172;C1442488;C1705241;C4319952
155,change from baseline in dasnmbr - esr  meannmbr sd,C0168634;C0392747;C0443172;C1442488;C1705241;C4319952
155,change from baseline  adjusted mean ( nmbr % ci )  %,C0168634;C0392747;C0443172;C1442488;C1705241;C4319952
155,ccv history / condition at baseline,C0168634;C0683519;C1442488
155,bdi total score ( baseline ),C0006448;C0168634;C0451022;C1442488;C2964552;C3714938;C3889415
155,baseline tobacco use,C0040335;C0168634;C0543414;C0841002;C1442488;C3853727
155,baseline systolic bp,C0168634;C0871470;C1442488
155,baseline sitosterol,C0037215;C0168634;C0220914;C1442488
155,baseline sgrq score,C0168634;C1442488
155,baseline scales  median ( range ),C0168634;C1442488
155,baseline pulmonary medication  n ( % ),C0013227;C0024109;C0168634;C1442488;C2707265;C2709248;C3244316;C4284232;C4522268
155,baseline post - bronchodilator % predicted fev  < nmbr %,C0168634;C1442488
155,baseline nihss score ( % ) #,C0168634;C1442488;C1697238
155,baseline nihss score  median ( range ),C0168634;C1442488;C1697238
155,baseline medical therapy,C0168634;C0418981;C1442488
155,baseline median ( iq range ),C0168634;C0549183;C0876920;C1442488;C1514721;C2347635;C2348144;C2348147;C2939193;C3542016
155,baseline mean ( sd )  % [mmol / mol],C0168634;C0444504;C1442488;C2347634;C2348143;C2699239;C3829066
155,baseline ldl cholesterol,C0023824;C0168634;C0202117;C1442488
155,baseline killip class,C0168634;C1442488;C1881332
155,baseline ics use  n ( % ),C0168634;C0815320;C1442488;C4551720
155,baseline hematocrit  median ( iqr ),C0018935;C0168634;C0518014;C0549183;C0876920;C1442488;C2347635;C2348144;C2939193
155,baseline fpg ,C0168634;C1442488
155,baseline ezetimibe usec,C0168634;C0439224;C1142985;C1442488
155,baseline ecrcl,C0168634;C1442488
155,baseline disease and quality - of - life scores,C0012634;C0168634;C1442488
155,baseline diabetes,C0011847;C0011849;C0168634;C1442488
155,baseline corticosteroids *,C0001617;C0168634;C1442488;C3539185;C3540725;C3540726;C3540727
155,baseline cardiovascular medication  c n ( % ),C0007220;C0168634;C1442488
155,baseline cardiac biomarkers elevated,C0168634;C1442488;C2735101;C2735102
155,baseline cardiac biomarkers,C0168634;C1442488;C2735101;C2735102
155,baseline / concomitant therapies,C0168634;C1442488;C1707479
155,available baseline blood specimen n,C0168634;C0178913;C0470187;C1442488
155,angina class at baseline,C0002962;C0168634;C0456387;C1442488;C1518526;C1705943
154,location of crohn ' s disease  %,C0010346;C0450429;C1515974;C4284930;C4284931
154,duration of crohn ' s disease ( yrs ),C0010346;C0449238;C2926735
154,crohn ’ s disease related surgery,C0010346
154,crohn ' s disease - related medication at baseline  n ( % ),C0010346
154,crohn ' s disease,C0010346
153,systemic corticosteroid use,C0042153;C0205373;C0239126;C0457083;C1947944;C4053960
153,postmenopausal hormone use,C0019932;C0042153;C0232970;C0457083;C1947944;C4521914
153,no concomitant cortcosteroid use,C0042153;C0457083;C0521115;C1947944
153,low - dose aspirin use at baseline yes,C0042153;C0168634;C0457083;C1442488;C1549445;C1705108;C1710701;C1947944;C2608320
153,ezetimibe use,C0042153;C0457083;C1142985;C1947944
153,concomitant mtx use  n ( % ),C0025677;C0042153;C0457083;C0521115;C1417487;C1947944
153,ace - inhibitor use,C0003015;C0042153;C0457083;C1947944;C4541021
152,european trial,C0008976;C0239307;C1535514
152,combined trials,C0008976;C0205195
151,intravenous vasodilators ( % ),C0443081
150,gad positive — no . ( % ) ^,C0270549;C0439178;C1414925;C1446409;C1514241;C2825490;C3812269
149,no antidiabetic drug,C0935929
149,antidiabetic medication | |,C0935929
148,fevnmbr percent predicted ( sd ),C0439165
147,severity of hypertensionb,C0439793;C0522510
147,intravenous dobutamine,C0012963;C0348016
147,insulin + oad,C0021641;C1533581;C1579433;C3714501
147,coronary angiography and intervention,C0085532;C1548829
146,never / rarely,C0522498;C2003901
145,large mi,C0549177;C3810814
144,number of ( % ) females,C0086287;C0237753;C0449788
144,family history of diabetes — no . ( % ),C1313937
143,nmbr mg clopidogrel load,C0024671;C0026410;C0053917;C0070166;C0439269;C1334884;C1550025;C1704782;C1708715;C1960952;C2346927;C4321396;C4521761
143,intended clopidogrel dose nmbr mg,C0024671;C0026410;C0053917;C0070166;C0178602;C0439269;C0869039;C1114758;C1283828;C1334884;C1551357;C1960952;C2346927;C4321396;C4521761
142,v alsartan / hctz  n ( % ),C0020261
142,hctz = hydrochlorothiazide . * based on wilcoxon nmbr - sample rank - sum tests for age and body mass index  t tests for systolic and diastolic blood and ' / nmbr tests for categorical variables . t data were missing for some patients .,C0020261
141,number ( % ) of patients with event,C2360800
140,baseline dyspnea index  mean total score,C0439175;C0439810;C0444504;C1511069;C2347634;C2348143;C2964552;C3533236
139,severity of the disease ( gold nmbr )  n ( % ),C0018026;C0053917;C0521117;C1304897;C1334884
139,severity of copd  ( gold nmbr )  %,C0018026;C0024117;C0053917;C0439793;C0522510;C1304897;C1334884;C1412502;C3714496
139,severity of airflow limitation ( gold nmbr - nmbr )  n ( % ),C0018026;C0053917;C0231999;C0439793;C0443288;C0449295;C0522510;C1304897;C1334884
139,severe ( gold nmbr ),C0018026;C0053917;C0205082;C1304897;C1334884;C4050465;C4050466
139,moderate ( gold nmbr ),C0018026;C0053917;C0205081;C1304897;C1334884;C1881878;C4049705;C4049706;C4085643;C4321335
139,gold nmbr groups  n ( % ),C0018026;C0053917;C1304897;C1334884
139,gold nmbr groups,C0018026;C0053917;C1304897;C1334884
138,smoking habit  n ( % ),C4505437
138,acpa positive  %,C0439178;C1446409;C1514241;C1525410;C1706063;C2825490;C3812269
137,oral medications,C0304289
137,gallbladder - related aes,C0016976;C0439849;C0445223;C1412268;C2699274
137,disease - progression composite outcome !,C0205199;C0242656;C0449258;C0679250;C1274040;C1335499;C1547335;C1947900;C3542417;C4552808
136,total stent length,C0038257;C0439175;C0439810;C1444754;C1706316
136,stent plus placebo,C0032042;C0038257;C0332287;C1696465;C1706408
136,stent length per lesion  mm,C0038257;C0221198;C1444754;C1546698;C1706316;C4330985;C4554674
136,number of stents implanted,C0038257;C0237753;C0449788
136,minimum stent diameter,C0038257;C4054490
136,indication for stent,C0038257;C0392360;C3146298
135,no prior ml or stroke,C0332152;C0439526;C1705224;C2826257;C3887665
135,angiogenin ( ng / ml ),C0051844;C0439275;C1367482
134,lev status  n ( % ),C0023556;C0449438
133,dihydropyridine,C0012315;C0220821
132,high risk with atherosclerotic vascular disease *,C0004153;C0332167;C3272283;C4050568;C4319571
132,chd + cerebral infarction,C0007785;C0280604;C3542407
132,age ( years ) [median ( nmbrth to nmbrth percentile ) ],C0549183;C0876920;C1264641;C1510829;C2347635;C2348144;C2939193
131,symptom onset to start of reperfusion treatment : tenecteplase or arterial sheath insertion !,C4086878
130,unstable angina ( biomarker negative ),C0002965;C0005516;C0205160;C1513916;C2825415;C2825491;C3853545
129,orthostatic hypotension,C0020651
129,obesity  % *,C0028754;C1963185
129,impaired glucose tolerance or impaired fasting glucose — no . ( % ),C0271650
129,established,C0443211;C1272684
128,intraperitoneal,C0442120
128,coenzyme qnmbr  ^g / ml #,C0009235;C1300565
128,angiotensin - converting enzyme inhibitors / angiotensin receptor blockers,C0003015;C0597357;C2757044
127,> nmbrmg / dl chd status,C0280604;C0449438;C3542407;C3642216
126,management of event — no . ( % ),C0001554;C0376636;C0441471;C1273870;C3273539;C4019010
125,severe dysfunction,C3274777
124,negative,C0205160;C1513916;C2825415;C2825491;C3853545
123,implantable cardioverter - defibrillator,C0162589;C2825184
123,history of peripheral artery disease,C0489868;C0683519;C0730226;C0850708;C0944983
122,radial access,C0442038;C0444454;C0920847;C1554204
121,lm bifurcation not treated,C0184906;C1261082;C1551056;C3146289
121,heterogeneity / trend test,C0019409;C0022885;C0039593;C0242960;C0392366;C0456984;C1515976;C1521798;C3831328;C4318744;C4554533
120,time to admission  min,C0702093;C1524029;C3813700;C3854258;C3854259
120,mesothelin ( ng / ml ),C0380162;C0439275;C1334533
120,congenital shunts,C0009678;C0232180;C0542331;C1442858;C1744681
120,anti - ccp antibody positive,C0741132;C4318437
119,small - artery occlusion,C0001168;C0011382;C0028778;C0226001;C0264995;C0441597;C0700321;C1110554;C1947917
119,normal / mild ckd,C0205307;C0231683;C0439166;C1561643;C2347086;C2945599;C4553972
119,duration of morning,C0332170;C0449238;C2926735
119,diarrhea,C0011991;C1963091;C3641756;C4084784;C4084802;C4085317
118,positive,C0439178;C1446409;C1514241;C2825490;C3812269
117,normal ( egfr > nmbr ),C0053917;C0205307;C0231683;C0439166;C1334884;C1739039;C2347086;C3811844;C3812682;C4553972
117,egfr nmbr - nmbr ml / min / nmbr . nmbrmnmbr n = nmbr ( nmbr . nmbr % ),C0053917;C0439445;C1334884;C1739039;C3811844;C3812682
117,egfr nmbr - nmbr ml / min / nmbr . nmbr mnmbr ( n = nmbr  nmbr ),C0053917;C0439445;C1334884;C1739039;C3811844;C3812682
117,egfr < nmbr ml / min / nmbr . nmbr mnmbr ( mdrd ),C0053917;C0439445;C1334884;C1739039;C3811844;C3812682;C3839656
117,egfr < nmbr  n ( % ),C0053917;C1334884;C1739039;C3811844;C3812682
117,egfr ( mumin / nmbr . nmbr mnmbr ),C0053917;C1334884;C1739039;C3811844;C3812682
117,egfr  ml min nmbr nmbr . nmbr m nmbr,C0053917;C0369637;C0439445;C0441923;C1334884;C1739039;C3811844;C3812682
117,> nmbr to < nmbr egfr  ml / min / nmbr . nmbr mnmbr a,C0053917;C0439445;C1334884;C1739039;C3811844;C3812682
116,psap - b ( ng / ml ),C0439275;C1418975;C1420002;C1425004
116,hispanic,C0086409
115,stool frequency subscore,C0015733;C0183622;C0376249;C0439603;C0871396;C1561548;C1705502;C3898838;C4321352
114,diabetes mellitus status,C1317301
113,pancolitis,C0868908
112,other oral hypoglycemic drug ( s ),C0359086
111,mean duration of disease  years,C0439234;C0444504;C0872146;C2347634;C2348143
111,hospitalized for asthma  n ( % ) *,C0004096;C0701159;C2984299
110,physician ' s judgment that vka,C0022423;C0031831;C0804815
109,years  mean ( sd ),C0439234;C0444504;C2347634;C2348143;C2699239
109,duration of disease  median,C0549183;C0872146;C0876920;C2347635;C2348144;C2939193
108,patent foramen ovale,C0016522;C0344724
107,no pah therapy,C0030123;C0039798;C0087111;C1363945;C3203102;C4284467
106,smoking history ( ever ),C1519384;C3887636
105,without insulin or insulin - modifying therapy,C0021641;C1533581;C1579433;C3714501
105,serious ae,C0205404;C3887670
105,left ventricular ef  mean ( sd )  %,C0225897;C0444504;C2347634;C2348143;C2699239
104,urgent coronary revascularization,C0439609;C0877341;C3272275
103,uric acid ( mg / dl ),C0041980;C0439269
103,extent of disease  %,C0449279;C4553144
102,digital clubbing  n ( % ),C0009080;C0149651
101,fevnmbr reversibilityz ( pre / post ipratropium )  %,C0027235;C0332152;C0687676;C0740175;C1704687;C2257086;C3469826;C3669034
101,family history ol diabetes ?,C1313937
100,psychosocial risk factors,C0033963;C0035647;C0035648;C0542298;C1458132;C1553898;C4552904
99,physician ' s global assessment of dis -,C0451119;C1444662;C1970187;C4050369
99,current smoker — no . of patients ( % ),C3173209;C3241966
99,acute rheumatic disorders,C0001314
98,gfr ( mdrd ) ( ml / min / nmbr - nmbr mnmbr ),C0017654;C0053917;C0439445;C1334884;C1424601;C3839656
98,estimated gfr ( ml / min / nmbr . nmbr mnmbr ) ^ |,C0017654;C0053917;C0439445;C0750572;C1334884;C1424601
98,estimated gfr  ml min - nmbr nmbr . nmbr m - nmbr ( sd ) a,C0017654;C0053917;C0369637;C0439445;C0441923;C0750572;C1334884;C1424601;C2699239
98,estimated gfr  < nmbr ml min - nmbr nmbr . nmbr m - nmbr  n ( % ) a,C0017654;C0053917;C0369637;C0439445;C0441923;C0750572;C1334884;C1424601
97,pioglitazone pts / n ( % ),C0071097;C1419129;C2698747
97,pioglitazone events / n ( % ),C0071097;C0441471;C3541888
96,family history of cad ( diagnosed at < nmbr yr of age ) — no . ( % ) cigarette smoker — no . ( % ),C0241889;C1504769;C2239547;C3813548;C4284121
96,cad and abi < nmbr - nmbr §,C1504769;C2239547;C3813548;C4284121
95,score on nih stroke scale — median ( iqr ),C0449820;C0549183;C0876920;C1697238;C2347635;C2348144;C2939193;C3484372;C4050231
95,insulin ( pmol / l ) t vital signs,C0021641;C0150404;C0439284;C0518766;C1533581;C1579433;C3714501
95,geometric mean crp concentration ( mg / l ),C0086045;C0439268;C1446561;C2986759;C3827302;C3890735;C4048285
94,type of concomitant statin,C0332307;C0360714;C0521115;C1547052
94,statin with niacin,C0027996;C0360714;C1142562
94,statin use at baseline,C0042153;C0168634;C0360714;C0457083;C1442488;C1947944
94,statin potency stratum  n ( % ),C0360714;C3245505
94,statin monotherapy,C0360714
94,statin + ezetimibe  n ( % ),C0360714;C1142985
94,statin ( open ),C0360714
94,other statin,C0360714
94,no statin vs statin alone vs any statin plus other llt,C0360714
94,neither pbo + statin eze + statin,C0031962;C0360714
94,high - intensity statin vs medium - or low - intensity statin at randomization,C0360714;C4081854
94,fenofibric acid + moderate - dose statin,C0060179;C0360714;C1709056
94,bivariate frailty model ( statin users vs non - users ),C0360714;C0424594;C1706077;C3161035;C3274659;C3714583;C3853906
94,baseline statin usec,C0168634;C0360714;C0439224;C1442488
94,any statin + other llt,C0360714
93,thoracic cage fractures,C0222762
93,diskus only  n,C0205171;C1553480;C1720467
92,smoking pack year ( years ) fl,C0037369;C0439234;C0439508;C0453996;C1277691;C1300812;C1708024;C1881674
92,smoking pack - years,C0037369;C0453996;C1277691;C1881674
92,smoking in the past year,C0037369;C0453996;C1881674;C4086728
92,smoking : ex - smoker,C0037369;C0453996;C1881674
92,smoking ( a ),C0037369;C0453996;C1881674
92,mean ( sd ) duration of smoking  pack years,C0037369;C0444504;C0449238;C0453996;C1277691;C1881674;C2347634;C2348143;C2699239;C2926735
91,no . of predictors of cardiovascular risk,C0007226;C0035647;C2698872;C3887460;C4552904
91,cardiovascular inclusion criteriat,C0007226;C0007637;C1512693;C3887460
91,cardiovascular hospitalization,C0007226;C0019993;C3887460
91,cardiovascular and respiratory,C0007226;C3887460
91,all cardiovascular,C0007226;C3887460
90,triple therapy use at screening  n ( % ),C0039798;C0042153;C0087111;C0457083;C1363945;C1947944;C2121434
90,treatment with candesartan,C0039798;C0087111;C0717550;C1522326;C1533734;C1705169;C3538994;C3887704
90,treatment difference  ml,C0039798;C0087111;C0439526;C1522326;C1533734;C1705169;C1705224;C1705241;C1705242;C3538994;C3887665;C3887704
90,treatment at randomization — no . ( % ),C0034656;C0039798;C0087111;C1522326;C1533734;C1705169;C3538994;C3887704
90,treatment after admission,C0039798;C0087111;C0184666;C0809949;C1522326;C1533734;C1705169;C3538994;C3887704
90,thrombolytic treatment before randomization,C0016018;C0034656;C0039798;C0087111;C0520997;C1522326;C1533734;C1705169;C3538994;C3887704
90,therapy at discharge,C0012621;C0030685;C0039798;C0087111;C1363945;C2926602
90,subgroup by treatment interaction p - value,C0039798;C0087111;C1079230;C1515021;C1522326;C1533734;C1704675;C1705169;C1709380;C3538994;C3887704
90,statin treatment,C0039798;C0087111;C0360714;C1522326;C1533734;C1705169;C3538994;C3887704
90,receiving insulin therapy,C0021641;C0039798;C0087111;C1363945;C1514756;C1533581;C1579433;C3714501
90,randomised treatment,C0039798;C0087111;C1522326;C1533734;C1705169;C3538994;C3887704
90,previous treatment with tnf antagonist — no . ( % ) §,C0039798;C0087111;C0205156;C0231491;C1448177;C1522326;C1533734;C1552607;C1705169;C3538994;C3887704
90,previous copd treatment  n ( % ) *,C0024117;C0039798;C0087111;C0205156;C1412502;C1522326;C1533734;C1552607;C1705169;C3538994;C3714496;C3887704
90,previous antiarrhythmic treatment — no . ( % ),C0003195;C0039798;C0087111;C0205156;C1522326;C1533734;C1552607;C1705169;C3537142;C3538994;C3887704
90,pretreatment / concomitant treatment,C0039798;C0087111;C0521115;C1522326;C1533734;C1550147;C1705169;C2709094;C3538994;C3539075;C3539076;C3887704
90,location of treatment center,C0039798;C0087111;C0205099;C1522326;C1533734;C1705169;C3538994;C3887704
90,inadequate response / intolerance to prior therapy  %,C0039798;C0087111;C0205412;C0231199;C0332152;C0439856;C0871261;C1363945;C1704632;C1706817;C1744706;C2355652;C2911692
90,icd therapy vs . placebo no . hazard ratio ( nmbr . nmbr % cl ),C0021122;C0039798;C0087111;C1363945
90,concurrent treatment of crohn ' s disease at study entry — no . of patients ( % ) ff,C0010346;C0039798;C0087111;C0205420;C1522326;C1533734;C1705169;C3538994;C3887704
90,antithrombotic therapy,C0039798;C0087111;C1363945
90,antihypertensive treatment,C0003364;C0039798;C0087111;C1522326;C1533734;C1705169;C3538994;C3887704
90,antihyperglycemic oral agent therapy,C0020616;C0039798;C0087111;C0442027;C0450442;C1254351;C1363945;C1521826;C4521986
89,normal fasting glucose level ( n = nmbr ),C0015663;C0053917;C0202045;C0205307;C0231683;C0439166;C0522082;C1334884;C2347086;C4553972
89,fasting plasma insulin — mu / liter,C0015663;C0028971;C0347978;C0475211;C0857690;C3714918
89,fasting plasma glucose  mg / dl  mean ( sd ) b,C0015663;C0202042;C0439269;C0444504;C0455280;C2347634;C2348143;C2699239
89,fasting glucose  mmol / l  mean ± sd,C0015663;C0017725;C0444504;C1532563;C2347634;C2348143;C2699239
89,fasting free fatty acids ( ^mol / liter ),C0015663
89,fasting c - peptide  ng / ml,C0006558;C0015663;C0439275
89,fastest third,C0015663;C0205437;C0456962;C2985769
88,history of hyperlipidemia ( % ),C4695788
87,median ( qnmbr : qnmbr ) duration of insulin use  years,C0021641;C0439234;C0549183;C0876920;C1533581;C1579433;C1881378;C2347635;C2348144;C2826775;C2939193;C3714501
87,cognitive functioning,C0392334;C0392335
86,beta - blockers ( all )  n ( % ),C0001645
86,beta - blocker — no . ( % ),C0001645
86,beta - blocker at last follow - up |,C0001645;C0589120;C1522577;C1704685;C3274571
86,beta - blocker ( except sotalol ),C0001645;C0037707
86,beta - adrenergic blocker,C0001645;C2757061;C3536830
85,unknown type,C0332307;C0439673;C1547052;C3541433;C4050014
84,tiotropium nmbr gg qd,C0017454;C0018370;C0053917;C0213771;C0332173;C1334884
84,salmeterol nmbr gg bid,C0017454;C0018370;C0053917;C0073992;C1334884
84,indacaterol nmbr gg qd,C0017454;C0018370;C0053917;C0332173;C1334884;C1722260
84,ind nmbr gg q . d . n / n ( % ),C0017454;C0018370;C0053917;C1334884;C4049864
84,gly nmbr . nmbr gg b . i . d n / n ( % ),C0017454;C0018370;C0053917;C0152277;C1334884;C1415124
84,formoterol nmbr gg bid,C0017454;C0018370;C0053917;C0060657;C1334884
84,ff / vi nmbr / nmbr gg ( n = nmbr  nmbr ),C0017454;C0018370;C0053917;C0205999;C1334884;C4554348
83,previous dmards use  n ( % ),C0205156;C0242708;C1552607
83,dmard | |,C0242708
83,concomitant conventional dmard use,C0042153;C0242708;C0439858;C0457083;C0521115;C1947944
82,tocilizumab,C1609165
82,oxidative stress,C0242606
82,dactylitis count,C0239161;C0750480;C1705566
81,current atrial fibrillation or flutter on ecg,C0004238;C0344434;C0521116;C1705970;C1963067
81,atrial fibrillation onset,C0004238;C0206132;C0332162;C0344434;C1963067
81,atrial fibrillation  n ( % ),C0004238;C0344434;C1963067
81,atrial fibrillation  duration — no . ( % ),C0004238;C0344434;C0449238;C1963067;C2926735
80,total updrs score ( range  nmbr - nmbr ) 卞,C0439175;C0439810;C3639721
80,secondary ( change in total updrs score from baseline to final visit in phase nmbr ),C0027627;C0175668;C0205436;C0392747;C0439175;C0439810;C0443172;C1705241;C3639721;C4319952
79,cv medication  % of patients,C0013227;C0030705;C3244316;C3538987;C4048877;C4284232;C4318503
78,risk of bleeding,C3251812
