cluster,concept,cuis
2,total group ( n = nmbr ),C0439175;C0439810;C0441848
2,mean sgrq total score ( sd ),C0439175;C0439810;C0444504;C2347634;C2348143;C2699239;C2964552;C3533236
2,managed medically — no . / total no . ( % ),C1273870
2,alt,C1266129;C4553172
2,scr,C1539487;C4050416
2,median ( sd ),C0549183;C0876920;C2347635;C2348144;C2699239;C2939193
2,ldl - c ( bq ) ( mg / dl ) - mean ± sd,C0439269;C0444504;C0560038;C2346983;C2347634;C2348143;C2699239;C3541236;C3642216
2,hormone therapy,C0279025
2,( nmbr % ell ' ll,C1427925;C3273466
2,circumflex,C1880089
2,treatment duration,C0444921;C3259042
2,before bronchodilation,C1371299;C3537072
2,bmi ( nmbr . nmbr  nmbr . nmbr ),C0578022
2,physical function ( nmbr - nmbr,C0516981;C4049916
2,reason for enrollment in active a — no . ( % ),C0392360;C1516879;C1696073;C3888021
2,medical characteristics,C0199168;C0205476;C1521970
2,age < nmbr years — no . ( % ),C1510829
2,serum sodium — meq / liter,C0439152;C0475211;C0523891
2,prior cardiovascular event — no . ( % ),C0332152;C1320716;C2826257
2,dactylitis,C0239161
2,acute and delayed reaction,C0205178
2,prior immunnosupressive failure but no anti - tnf failure,C0231174;C0332152;C0680095;C2826257
2,reversibility ( bnmbr - agonist ),C0449261;C2987634
2,medical history,C0262926;C1704706
2,current / past,C0521116;C1444637;C1705970;C4284302
2,no . of days to homa - ir testing — median ( iqr ),C0439228
2,nmbr - nmbr / week,C0332174;C0439230
2,pnmbrynmbr inhibitor,C0369773;C1999216;C2603361
2,history of paroxysmal atrial fibrillation,C0205311;C0729790
2,< nmbr ml / min / nmbr . nmbr mnmbr — no . ( % ),C0369637;C0439445;C0441923
2,biomarker status,C0449442
2,≥ nmbr . nmbr to < nmbr . nmbr years,C0439234
2,nmbr prolonged antithrombotic pretreatment ( n = nmbr ),C0439590;C1550147;C2709094;C3539075;C3539076
2,isolated igt,C0205409;C1548221
2,pasi < nmbr *,C4528685
2,nmbr locf ),C2825507
2,distal anastomosis ( % ),C0448964
2,elevated creatinine ( > nmbr pmol / l ),C0151578;C0439284;C0700225
2,calculated ldl - c in nmbr classes,C0444686;C0456387;C1441506;C1518526;C1705943;C4019422
2,positive for anti - cyclic citrullinated peptide antibody — no . ( % ) f,C0741132;C1320283
2,oral hypoglycemic agent,C0359086
2,very severe n z nmbr,C3641272;C4050419
2,years since pah diagnosis,C0439234
2,partial mayo score $ | |,C0449820;C0454788;C0728938;C1077578;C1550516;C4050231
2,severity n ( % ),C0439793;C0522510
2,history of hypercholesterolemia,C1533076
2,current (,C0521116;C1705970
2,prior pci or cabg surgery,C0332152;C2826257;C4049621
2,unacceptable adverse events,C0877248;C1705413;C1883420
2,standard care ( n = nmbr ),C1442989;C1947933;C2828392
2,median ( days ),C0439228;C0549183;C0876920;C2347635;C2348144;C2939193
2,ldl particle size ( week nmbr ),C0332174;C0439230;C3641256
2,parameter,C0549193;C1704769;C2350001
2,week nmbr ( geometric mean,C0332174;C0439230;C2986759
2,cardiac rhythm,C0232187
2,patients ' characteristics age ( years ),C0815172;C1510829
2,acc / aha lesion class bnmbr or c,C0221198;C0456387;C1518526;C1546698;C1705943;C4072694
2,presence of honeycombing,C0150312;C0332468;C0349384;C0392148;C3854307
2,percent change,C0392747;C0439165;C0443172;C1705241;C4319952
2,dpi ( other than diskus ),C1553480
2,fpg ( mmol / l ),C1532563
2,lipid levels — mg / dl,C0428460;C0439269
2,open triple ( n = nmbr ),C0175566
2,mean ( sd ) extent of exposure,C0274281;C0332157;C0439792;C0444504;C2347634;C2348143;C2699239
2,number of subjects,C0237753;C0449788;C0681850;C1550501;C1706203;C2349001;C2697811
2,pfo closure group ( n = nmbr ),C0185003;C0441848;C1521802
2,cardiovascular risk factors — no . / total no . ( % ),C0850624
2,percentage difference ( nmbr % cl ),C0439165;C0596019;C1549488;C1561533;C1705241;C1705242
2,combined n = nmbr,C0205195
2,urinary albumin - to - creatinine ratio^,C0455271;C1318330
2,simplified disease activity index,C3869582
2,ratio of ldl to hdl,C0456603;C1547037
2,total study population ( n = nmbr,C0439175;C0439810;C0557651;C2348561;C2603343;C3258257
2,who / idf ifg,C1334085;C1708411
2,cardiovascular history 一 no . ( % ),C1880008
2,postmenopausal,C0232970
2,difference vs placebo,C1705241;C1705242
2,> nmbr : obese class iii,C1319441
2,high subgroup,C0205250;C1079230;C1299351;C1515021;C2700149;C3887512;C3889660;C4321237;C4522209
2,creatinine clearance by c - g ( ml / min ),C0151280;C0439267
2,mean hscrp,C0444504;C2347634;C2348143
2,native latin,C0302891
2,in ibdq total score at week nmbr,C0332174;C0439230;C2964552
2,moderate or severe exacerbations in the previous year ( range ),C0205081;C1881878;C4049705;C4049706;C4085643;C4321335
2,triple - vessel disease,C0856738
2,mean ( sd ) crp,C0444504;C2347634;C2348143;C2699239;C3890735;C4048285
2,one or more requiring hospitalization in nmbr mo before screening — no . ( % ) nmbr,C0205447
2,median cardiac troponin t ( iqr ) — pg / ml,C0439297;C0549183;C0876920;C2347635;C2348144;C2939193;C3538889
2,carotid revascularization,C0581603;C0741968
2,mental component score ( mcs ),C0229992;C0449432;C0449820;C1705248;C4050231
2,time from onset to randomization,C0449244
2,class l / ll heart failure,C0456387;C1518526;C1705943
2,sglt - nmbr inhibitors^,C3665045
2,any type,C0332307;C1547052
2,left anterior descending artery,C0226032
2,anyantianginal agent,C0450442;C1254351;C1521826
2,concomitant therapy,C1707479
2,indication for pci,C0392360;C3146298;C4049621
2,median ( iqr ) age,C0001779;C0549183;C0876920;C2347635;C2348144;C2939193
2,established ascvd or > nmbr cv risk factors,C0443211;C1272684;C3665365
2,abx - facil . pci,C4049621
2,combined end points,C0205195;C2349179
2,elevated tg,C0205250;C0337445;C3163633
2,formal education,C0681344
2,presence of mets,C0150312;C0392148;C0812270;C1705694;C2939420;C3854307
2,angina class iii or iv prior myocardial infarction,C0264677
2,multiple,C0439064
2,emotional well - being,C2984554;C3641833
2,prior surgery : no,C0455610
2,smoking history,C1519384
2,isolated systolic hypertension,C0745133
2,no . of prior tnfi,C0332152;C2826257
2,discontinuations teaes,C0457454
2,adverse outcome,C1274040
2,prior ischemic stroke,C0332152;C0948008;C2826257
2,serum creatinine — pmol / liter,C0201976;C0439192;C0475211;C0600061
2,haq - di score ( nmbr - nmbr ),C0449820;C3826998;C4050231;C4321476
2,nmbr year or more,C0439234;C0439508
2,crcb - ( ml / min ),C0439445
2,active or previous cancer,C0205177;C3853793;C3888249
2,mean age ( years ) race,C0444504;C1510829;C2347634;C2348143
2,nmbr no . of events,C0441471;C3541888
2,( nmbr % cl ) interaction,C0596019;C1704675
2,responders of three - item end point at nmbr weeks *,C0205449;C1551338;C2349179;C2826544;C4554251
2,fatal and nonfatal stroke,C1302234;C1705232
2,conventional treatment ( n = nmbr ),C2945704
2,dual antiplatelet,C0205173;C1554184
2,intermediate ( nmbr ) ( n = nmbr  nmbr  nmbr % ),C0205103;C1550465;C2827755;C3889971
2,microalbuminuria or proteinuria,C0730345
2,primary end point kaplan - meier rate,C0871208;C1521828;C2986535
2,duration of study - drug infusion,C0392877;C0449238;C0557651;C2603343;C2926735
2,p value for adjusted hr,C0456081;C1709380
2,vitamin k antagonist ( e . g . warfarin / coumarol ),C1096489;C2267235
2,a / v ( n = nmbr ),C1272460
2,unknown,C0439673;C3541433;C4050014
2,laba / lama,C0999593;C1416775
2,elevated at wk nmbr — no . ( % ) nmbr,C0205250;C0332174;C0439230;C3163633
2,ccv history / condition,C0683519
2,type nmbr diabetes mellitus ’,C1320657
2,perianal or anus,C0442158
2,prior implantable cardiodefibrillator,C0021102;C0332152;C2826257
2,crp ( mg / l ),C0439268;C3890735;C4048285
2,nmbr - nmbr ( severe ),C0205082;C4050465;C4050466
2,history of percutaneous coronary intervention,C1320647;C4554713
2,current or previous atrial fibrillation,C0521116;C1705970
2,repaired chd,C0205340;C0280604;C3542407
2,peripheral vasodilators,C0724804
2,current drinker,C0556297
2,former or never,C0205156;C0750523
2,musculoskeletal,C0497254;C2707260
2,received an oral aha within nmbr weeks prior to screening,C1514756
2,stiffness subscale,C0427008
2,oral aminosalicylates,C0368663;C0442027;C4521986
2,bmi kg - m - nmbr,C0578022;C1532718
2,exacerbations in the previous year,C0205156;C0439234;C0439508;C1552607;C4086268
2,stroke risk score,C0449820;C1277291;C4050231
2,< nmbr years eze / simva,C0439234
2,o total randomized,C0439175;C0439810;C0483204
2,left circumflex artery,C0226037
2,current ( % ),C0521116;C1705970
2,any clinical ae,C0205210;C3887670
2,mean ( sd ) feno,C0444504;C2347634;C2348143;C2699239
2,cdai score §,C0683448;C1413248;C3273706
2,medications at discharge or day nmbr,C0806915
2,fpg ( range ) ( mmol / l ),C1514721;C1532563;C2348147;C3542016
2,arterial graft,C0450140
2,serum potassium : < nmbr . nmbrmmol / l ( n = nmbr ),C0302353;C0543465;C1532563
2,concomitant therapies n ( % ),C1707479
2,disease duration,C0872146
2,previous ischemic stroke,C0205156;C0948008;C1552607
2,glucose metabolism,C0596620
2,nmbr . nmbr - nmbr . nmbr kg / mnmbr,C1532718
2,primary pci no .,C0205225;C0439612;C0439631;C4049621
2,radial access — no . / total no . ( % ),C0442038;C0920847
2,age nmbr + yrs,C0001779
2,> nmbr . nmbr pmol / liter hscrp level,C0439192;C0441889;C0456079;C0475211;C1547707;C2946261
2,health assessment questionnaire - disability index,C4321476
2,average maximum cimt ( mm ),C0806909;C1510992;C1552615;C2825518;C2826546;C4330985;C4554674
2,medically important infectionsa,C3898777;C4084912
2,time of symptom onset to randomization ( hrs ),C1320528
2,( $ nmbr mg / dl [nmbr . nmbr mmol / l] ),C0439269;C1532563
2,difference ( a ) vs placebo ( nmbr % cl ),C1705241;C1705242
2,nmbr . nmbr - nmbr . nmbr ml / min / nmbr . nmbr mnmbr,C0369637;C0439445;C0441923
2,demographic characteristics,C0683970
2,past or current angina pectoris,C1444637;C4284302
2,history of peripheral vascular disease,C1881056
2,prior failure of anti - tnf therapy — no . ( % ),C0231174;C0281481;C0332152;C0680095;C2826257
2,lipid - lowering therapy,C0585943
2,dlqi,C3899393
2,st - segment elevation mi,C0520886;C3810814
2,presence of dactylitis,C0150312;C0239161;C0392148;C3854307
2,chanmbrdsnmbr - vasc score ( median,C0449820;C0549183;C0876920;C1420648;C2347635;C2348144;C2939193;C3714751;C4050231
2,serum potassium — mmol / liter,C0302353;C0439190;C0475211;C0543465
2,type of event — no . ( % ),C1561488
2,coexisting conditions,C0679225
2,any dose reduction,C0178602;C0301630;C0392756;C0869039;C1114758;C1293152;C4551656
2,total n = nmbr n ( % ),C0439175;C0439810
2,three - vessel disease,C3272265
2,nyha class within past month — no . / total no . ( % ),C1882083;C4331910
2,nace ( primary endpoint ),C2986535
2,interaction : treatment by psoriasis p valuenmbr,C1704675;C1709380;C3258078
2,score > nmbr %,C0449820;C4050231
2,any aes,C1412268;C2699274
2,mean ( s . d . ) hbalc,C0444504;C2347634;C2348143
2,rando . in na * *,C0597484;C1272460;C1546968;C1879645;C4049872;C4552882
2,estimated glomerular filtration rate - ml / min,C0439445;C3811844
2,non - hdl - c ( mg / dl ) - mean ± sd,C0439269;C0444504;C1518422;C2347634;C2348143;C2699239;C3715113
2,< nmbr months,C0439231
2,nmbr degree of ica stenosis 丰,C0201519;C4034225
2,duration of ra ( years ),C0439234;C0449238;C2926735;C3538806;C4048756
2,min,C0702093;C1524029;C3813700
2,highest tg tertile,C0337445;C1522410
2,days of study - drug administration ( % ) * * nmbr day,C0150270;C2826182;C3469597
2,kim nmbr ( pg / ml ),C0439297
2,mi or cad,C3810814
2,right ventriculardysfunction atinclusion,C0205090;C0444532
2,data missing or no drug given,C1511726;C1551393;C1705492;C3245479;C3272743;C3714741
2,urine albumin - to - creatinine ratio,C0455271;C1318330
2,mean ( sd ) swollen joint count *,C0444504;C0451521;C2347634;C2348143;C2699239
2,planned treatment duration,C4528394
2,mild or moderate copd,C2945599
2,creatinine clearance ， : : nmbr ml / min,C0439445;C0812399
2,joint swelling,C0152031
2,nmbrmwd decrease > nmbr m,C0369637;C0392756;C0441923;C0547047
2,prior anti - tnf therapy — no . ( % ),C0281481;C0332152;C2826257
2,peripheral edema,C0085649
2,anatomic complexity characteristics,C0439855;C0502371;C1704241
2,serum creatinine > nmbr pmol / l . n ( % ) |,C0201976;C0439284;C0600061
2,conventional treatment,C2945704
2,left circumflex,C0205091;C0443246;C1552822;C1880089
2,number of pack - years,C0237753;C0449788;C1277691
2,type nmbr diabetes duration,C0449238;C1320657;C2926735
2,bilateral disease ( % ) ' j ' ' j ',C1511113
2,pathological q waves,C0429090
2,former n z nmbr,C0205156;C0750523
2,tender joint count,C0451530
2,high ( > nmbr ) ( n = nmbr  nmbr  nmbr % ),C0205250;C1299351;C2700149;C3887512;C3889660;C4321237;C4522209
2,unbound pcsknmbr ( nmol / l ),C0439282
2,moderate teaes,C0205081;C1881878;C4049705;C4049706;C4085643;C4321335
2,percentage with disease duration < nmbr years,C0439165;C0439234;C0872146;C1549488;C1561533
2,systemic corticosteroids,C4053960
2,fasting blood glucose ( mg / dl ),C0428568;C0439269;C1261430
2,mean eosinophil count,C0200638;C0444504;C0750879;C2347634;C2348143
2,clinical and laboratory measurements,C0205210
2,current medication — no . ( % ),C0746467
2,low hdl cholesterol,C0151691
2,riva roxa ban n / n { % ) nmbr ( nmbr . nmbr ),C0683610;C4553947
2,months from mi — median ( iqr ),C0439231;C0549183;C0876920;C2347635;C2348144;C2939193;C3810814
2,mean change in radiographic end points,C0392747;C0443172;C0444504;C0444708;C1705241;C2347634;C2348143;C2349179;C4319952
2,mean — mg / dl level — no . ( % ),C0439269;C0441889;C0444504;C0456079;C1547707;C2347634;C2348143;C2946261
2,urine albumin - to - creatinine ratio - no . ( % ) § §,C0455271;C1318330
2,mean a ± sd ( mmhg ),C0444504;C2347634;C2348143
2,lvef ( % ),C0428772;C0488728
2,menopausal status and use of hrt ( % ) y,C1513126
2,renin inhibitor ( e . g . aliskerin ),C1960108;C3537174;C4521920
2,general and lumbar epidural,C0205246;C3812897;C3891294;C4521767
2,type nmbr diabetes,C1320657
2,months since ra was first diagnosed,C0439231
2,history of intermittent claudication and abi < nmbr - nmbr or substantial peripheral arterial stenosis > nmbr %,C0205267;C2315493
2,enthesitis count,C0750480;C1282952;C1705566
2,history of alcohol use,C0551571;C0552479
2,week nmbr fpg,C0332174;C0439230
2,post - menopausal ( a ),C0232970
2,small vessel,C0225988
2,history of microvascular disease — no . ( % ),C0443258;C0683519;C0730226;C0850708;C0944983
2,severe n z nmbr,C0205082;C4050465;C4050466
2,extensive,C0205231
2,disease location / type : terminal ileum,C0227327;C0450429;C0457464;C1515974;C4284930;C4284931
2,clinical presentation,C2708283
2,cardiovascular history — no . / total no . ( % ),C1880008
2,cardiac therapy,C3654025
2,nmbr - aminosalicylates | | | |,C0368663
2,coronary bypass graft,C1260596
2,acr,C1412134;C1515941
2,mean yearly decline,C0444504;C2347634;C2348143
2,bare - metal stent — no . ( % ),C2825200
2,standard care n ( % ),C1442989;C1947933;C2828392
2,number ( % ) of patients with event,C2360800
2,no prior ml or stroke,C0332152;C0439526;C1705224;C2826257;C3887665
2,oral medications,C0304289
2,no . of nmbr - mg acetaminophen tablets / day,C0439422;C1243102
2,acpa positive,C0439178;C1446409;C1514241;C1525410;C1706063;C2825490;C3812269
2,timi major / minor,C4441842
2,pooled simva,C1709595;C2349200;C4522255
2,baseline dyspnea index,C1511069
2,family history of diabetes — no . ( % ),C1313937
2,nyha class nmbr - nmbr : no { n = llll ),C1882083
2,large mi,C0549177;C3810814
2,never / rarely,C0522498;C2003901
2,severity of hypertensionb,C0439793;C0522510
2,gad positive — no . ( % ) ^,C0270549;C0439178;C1414925;C1446409;C1514241;C2825490;C3812269
2,intravenous vasodilators ( % ),C0443081
2,total cholesterol ( week nmbr ),C0201950;C0332174;C0439230;C0543421
2,at least nmbr severe flare,C0205082;C1517205;C3540542;C4050465;C4050466
2,verapamil sr n = nmbr no . ( % ),C1527129
2,symptom onset to start of reperfusion treatment : tenecteplase or arterial sheath insertion !,C4086878
2,crp ( mg / dl ) < nmbr . nmbr,C0439269;C3890735;C4048285
2,no peripheral revascularization ( n = nmbr,C0205100;C0581603
2,pancolitis,C0868908
2,diabetes mellitus status,C1317301
2,psap - b ( ng / ml ),C0439275;C1418975;C1420002;C1425004
2,positive,C0439178;C1446409;C1514241;C2825490;C3812269
2,age [years] ( interaction : p = nmbr . nmbr ),C1510829;C1704675
2,decreased appetite,C0232462
2,duration of morning,C0332170;C0449238;C2926735
2,time to admission,C3854258;C3854259
2,established,C0443211;C1272684
2,lm bifurcation not treated,C0184906;C1261082;C1551056;C3146289
2,radial access,C0442038;C0444454;C0920847;C1554204
2,history of peripheral artery disease,C0489868;C0683519;C0730226;C0850708;C0944983
2,negative,C0205160;C1513916;C2825415;C2825491;C3853545
2,severe dysfunction,C3274777
2,> nmbrmg / dl chd status,C0280604;C0439269;C0449438;C3542407
2,intraperitoneal,C0442120
2,chd eze / simva ( n = nmbr],C0280604;C3542407
2,fatal and nonfatal ml,C1302234;C1705232
2,smoking status ( % ),C1519386
2,mean age,C0001779;C0444504;C2347634;C2348143
2,duration of disease,C0872146
2,laboratory findings,C0587081
2,crp,C3890735;C4048285
2,resection performed,C0015252;C0728940
2,ada ifg,C1060325;C1334085;C1708411;C3811629
2,median change,C0392747;C0443172;C0549183;C0876920;C1705241;C2347635;C2348144;C2939193;C4319952
2,combined estimated gfr and albuminuria status,C0205195
2,oral antidiabetes monotherapya,C0442027;C4521986
2,oral hypoglycemic drug,C0359086
2,age at diagnosis,C1828181;C3173302
2,change in mtss ( mean ),C0392747;C0443172;C0444504;C1705241;C2347634;C2348143;C4319952
2,number of exacerbations in last nmbr months,C0237753;C0449788;C4086268
2,former smoker ( n = nmbr ),C0337671
2,moderate or less airflow limitation,C0205081;C1881878;C4049705;C4049706;C4085643;C4321335
2,any event,C0441471;C4019010
2,pain in extremity,C0030196;C4553007
2,final timi flow grade post - ppci,C0205088;C0441800;C0687676;C0919553;C1546485;C1704687;C3244287;C3272266;C3469826;C3853528
2,basal insulin analogue : insulin,C0205112;C0243071;C0650607;C2825028
2,age ( yrs ) < nmbr,C0001779
2,serum hdl cholesterol ( mmol / l ),C0428472;C1532563
2,former smoker,C0337671
2,less than nmbr %,C0439092
2,ischemic tvr,C0475224
2,third heart sound,C0232237;C0232278
2,psa duration,C0449238;C2926735;C3810537;C3813209
2,atrial fibrillation / atrial flutter,C0155709
2,symbol digit score,C0449820;C0582802;C0679214;C1698987;C3241971;C4050231
2,prior biologic therapy ( including anti - tnfs ),C0278947
2,measured at home with automated device,C0444706;C3541902
2,dose of aspirin,C4696290
2,efficacy,C1280519;C1707887
2,non - stemi,C3537184
2,serum total cholesterol,C0587184;C1287371
2,visits nmbrenmbr,C0545082;C1512346;C2826704
2,serum creatinine > nmbr mmol / l,C0201976;C0600061;C1532563
2,lesions bnmbr / c,C0221198;C1546698
2,other oral hypoglycemic drug ( s ),C0359086
2,mean duration of disease,C0444504;C0872146;C2347634;C2348143
2,years,C0439234
2,invasive,C0205281;C1334278
2,trend / het . test,C1521798;C4554533
2,medical therapy only ( n = nmbr ),C0205171;C0418981;C1720467
2,elevated hscrp > nmbr mg / l,C0205250;C0439268;C3163633
2,median total cholesterol,C0201950;C0543421;C0549183;C0876920;C2347635;C2348144;C2939193
2,mean ± sd bmi,C0444504;C0578022;C2347634;C2348143;C2699239
2,disease duration nmbr to bnmbr years ( n = nmbr ),C0439234;C0872146
2,prior years taking warfarin,C0332152;C0439234;C2826257
2,estimated glomerular filtration,C0232809;C0750572
2,mean a ± sem ( % ),C0444504;C2347634;C2348143
2,pasi score ! * *,C0449820;C4050231;C4528685
2,acute coronary event,C0205178;C0741923
2,ntpro - cnp ( ng / ml ),C0439275;C3889729
2,cardiovascular history,C1880008
2,after bronchodilation,C1371299;C3537072
2,mean nmbrmwd *,C0444504;C2347634;C2348143
2,bare metal stent,C2825200
2,nmbr mg / kg ( n = nmbr ),C0439272
2,after pci,C4049621
2,standard ( n = nmbr ),C1442989;C2828392
2,indian ( indian subcontinent ),C0454693
2,type nmbr diabetes 一 no . ( % ),C1320657
2,high intensity,C4081854
2,p,C0369773;C2603361
2,second prior mi,C0205436;C0332152;C0457385;C0565930;C1561503;C1705190;C2826257;C3810814
2,total invasive cancer,C0439175;C0439810;C0677898
2,acute stent thrombosis,C0205178;C3897493
2,number of patients with,C2360800
2,lesion length,C0221198;C1444754;C1546698;C1706316
2,serum uric acid ( mg / dl ),C0439269;C0455272;C0700634
2,non - q wave,C0429089;C1305738;C1518422
2,left ventricular ejection fraction,C0428772;C0488728
2,pad lower extremities,C0182158;C0332568;C3540603;C3669270;C3814046;C4319657
2,bmi > nmbr kg / mnmbr ( % ),C0578022;C1532718
2,total gadolinium - enhancing lesion count,C0439175;C0439810;C0750480;C1333400;C1705566
2,nmbr to < nmbr kg / mnmbr,C1532718
2,st - elevation mi,C0520886;C3810814
2,mean age ( years ) ( s . d . ),C0444504;C1510829;C2347634;C2348143
2,absolute,C0205344
2,> nmbr oral agents,C0442027;C0450442;C1254351;C1521826;C4521986
2,score on nih stroke scale — median ( iqr ),C0449820;C0549183;C0876920;C1697238;C2347635;C2348144;C2939193;C3484372;C4050231
2,risk of bleeding,C3251812
2,dactylitis count,C0239161;C0750480;C1705566
2,unknown type,C0332307;C0439673;C1547052;C3541433;C4050014
2,cognitive functioning,C0392334;C0392335
2,history of hyperlipidemia ( % ),C4695788
2,diskus only,C0205171;C1553480;C1720467
2,jsn score,C0449820;C4050231
2,current smoker — no . of patients ( % ),C3173209;C3241966
2,total chol,C0201950;C0439175;C0439810
2,non - hdl - c in nmbr classes,C0456387;C1518422;C1518526;C1705943;C3715113;C4019422
2,family history ol diabetes ?,C1313937
2,age ( years ) : nmbr - < nmbr,C1510829
2,extent of disease,C0449279;C4553144
2,urgent coronary revascularization,C0439609;C0877341;C3272275
2,serious ae,C0205404;C3887670
2,smoking history ( ever ),C1519384;C3887636
2,hazard ratio ( nmbr % cl ) nmbr . nmbr ( nmbr . nmbr,C0596019;C2985465
2,major cerebrovascular,C0205082;C0205164;C1880018;C4318856;C4521762
2,prior myocardial infarction,C0155668
2,health habits,C0679786
2,type of mi ( % ),C0332307;C1547052;C3810814
2,concomitant corticosteroid use,C0239126;C0521115
2,estimated glomerular filtration rate ( mdrd ),C3811844;C3839656
2,mild impairment ( nmbr to < nmbr ),C0221099;C0684336;C2945599
2,years since menopause,C0439234
2,medical therapy ( n = nmbr ),C0418981
2,haemorrhagic,C0333275
2,no . of prior bdmards,C0332152;C2826257
2,erosion score,C0333307;C0449820;C1880549;C1959609;C3887524;C4050231
2,primary end point,C2986535
2,lvdd ( mm ),C4330985;C4554674
2,tg < nmbr,C0337445
2,bypass surgery,C1536078
2,missing — number / n ( % ),C0237753;C0449788;C1551393;C1705492;C3272743
2,right coronary,C0225808
2,three or more drugs,C0205449
2,data missing,C1511726;C3245479;C3714741
2,factor xa inhibitor,C2825027;C4553708
2,allhat - llt,C2347090
2,with revascularisation,C0581603
2,level nmbr immobility § | |,C0231441;C0441889;C0456079;C1547707;C2946261
2,serum creatinine,C0201976;C0600061
2,not reported in ecrf,C1518422
2,laba users,C1706077
2,creatinine clearance at admission ( ml / min ),C0151280;C0184666;C0809949
2,severe impairment ( < nmbr ),C0205082;C0221099;C0684336;C4050465;C4050466
2,prior cardiovascular event — no . ( % ) - j -,C0332152;C1320716;C2826257
2,final timi flow,C0205088;C1546485;C3272266;C3853528
2,score on modified rankin scale — no . ( % ) §,C0449820;C2984908;C3854213;C4050231
2,subjects randomized,C0681850;C1550501;C1706203;C2349001;C2697811
2,active a,C0205177;C3853793;C3888249
2,qualifying mi type,C0332307;C1514624;C1547052;C3810814
2,planned treatment strategy,C0599880;C0679199
2,/ ’ - valuenmbr ’,C1522609
2,change in haq - di ( mean ) t,C0392747;C0443172;C0444504;C1705241;C2347634;C2348143;C3826998;C4319952;C4321476
2,patient ' s global assessment of disease activity,C4054228
2,opg,C1262886;C1336645;C1412836;C1710303
2,severely impaired,C0205082
2,missing data — no . / total no . ( % ),C4684714
2,anticyclic citrullinated peptide positive^,C0439178;C1320283;C1446409;C1514241;C2825490;C3812269
2,wrist fracture,C0435630;C4553927
2,ischaemic,C0475224
2,< nmbr . nmbr mmol / liter triglyceride level,C0428475;C0439190;C0475211
2,> nmbr . nmbrmmol / l ( n = nmbr ),C1532563
2,impaired fasting glucose level ( n = nmbr ),C0202045;C0221099;C0441889;C0456079;C1272092;C1547707;C2946261
2,selected clinical characteristics,C0683325;C1707391
2,endovascular — no . ( % ),C0524425
2,primary pci ( n = nmbr ),C0205225;C0439612;C0439631;C4049621
2,glucose test,C0337438;C0595310
2,mean number of exacerbations ( per patient - year [nmbr % ci] ),C0237753;C0444504;C0449788;C2347634;C2348143;C4086268
2,prior history of cardiovascular disease,C0332152;C0455539;C2826257
2,history of systemic hypertension,C0205373;C0455527
2,diabetes therapy,C3274787;C3539002
2,age,C0001779
2,mean ( s . d . ) free pcsknmbr,C0332296;C0444504;C1880497;C1996904;C2347634;C2348143
2,previous coronary revascularization — no . ( % ),C0205156;C0877341;C1552607
2,medical history and risk factors — no . ( % ),C0262926;C1704706
2,rankin grade,C0441800;C0919553;C3244287
2,crp ( mg / l ) : < nmbr,C0439268;C3890735;C4048285
2,mean score on haq - di §,C3533236;C3826998;C4321476
2,history of cardiovascular disease,C0455539
2,intervention in complex lesions,C0221198;C1292781
2,type of treatment,C0455708
2,mean iglar dose ± sd ( u / day ),C0178602;C0444504;C0456683;C0869039;C1114758;C2347634;C2348143;C2699239
2,int . p *,C3272375
2,aspirin at any dose,C4696290
2,carotid,C0741968
2,inflammatory disease,C1290884
2,blood eosinophil count ( nmbr cells per l ),C0200638
2,loop at last follow - up,C0445022;C0589120;C1522577;C1704685;C3274571
2,modified rankin scale score,C0449820;C2984908;C3854213;C4050231
2,qualifying event — no . ( % ),C0441471;C1514624;C4019010
2,killip class,C1881332
2,respiratory medication ( % ),C0418986
2,concomitant lipid - lowering therapy,C0521115;C0585943
2,receptor blockers,C0597357
2,fc - ldl - c,C2983605
2,receiving concomitant corticosteroids,C1514756
2,ascvd including tia,C3665365
2,exacerbations,C4086268
2,history of cardiovascular disease — no . ( % ) ^ |,C0455539
2,normoglycemicnmbr,C0580545
2,fevi,C0849974;C1561566;C4528367
2,high potencyc,C0205250;C1299351;C2700149;C3887512;C3889660;C4321237;C4522209
2,ra symptom duration — year,C0439234;C0439508;C0449238;C1457887;C2926735;C3538806;C3854129;C4048756
2,other ( nmbr . nmbr % ) t,C2603360
2,revascularization,C0581603
2,hoehn and yahr stage ( range,C0205390;C1300072;C1306673;C1514721;C2348147;C3542016
2,low risk and fewer symptoms ( group a ),C3272281;C3538919
2,alt and / or ast > nmbr times uln consecutive #,C1266129;C4553172
2,nmbr yr km % ( n ),C0439234;C3887676
2,time of symptom onset to balloon inflation ( hrs ),C1320528
2,no dysglycaemia or mets,C1960636
2,moderate impairment ( nmbr to < nmbr ),C0205081;C0221099;C0684336;C1881878;C4049705;C4049706;C4085643;C4321335
2,estimated creatinine clearance < nmbr ml / min *,C0439445;C0750572;C0812399
2,history of myocardial infarction ( % ),C1275835
2,mean bmi,C0444504;C0578022;C2347634;C2348143
2,electrophysiological study — no . ( % ) weight — ibj,C0850293
2,body mass,C0518010
2,mean cdai score,C0444504;C0683448;C1413248;C2347634;C2348143;C3273706
2,previous bowel resection performed — no . of patients ( % ),C0205156;C0741614;C1552607
2,left anterior descending,C0205386;C0441998;C1547177
2,measurements,C0242485
