cluster,concept,cuis
53,moderate or severe exacerbations in the previous year ( range ),C0205081;C1881878;C4049705;C4049706;C4085643;C4321335
53,moderate or less airflow limitation,C0205081;C1881878;C4049705;C4049706;C4085643;C4321335
53,moderate impairment ( nmbr to < nmbr ),C0053917;C0205081;C0221099;C0684336;C1334884;C1881878;C4049705;C4049706;C4085643;C4321335
53,moderate ( nmbr risk factor ),C0035648;C0053917;C0205081;C1334884;C1881878;C4049705;C4049706;C4085643;C4321335
53,moderate ( gold nmbr ),C0018026;C0053917;C0205081;C1304897;C1334884;C1881878;C4049705;C4049706;C4085643;C4321335
52,baseline lp ( a ) in nmbr classes,C0053917;C0065058;C0168634;C0456387;C1334884;C1439335;C1442488;C1518526;C1705943;C4019422;C4553379
52,baseline albumin / creatinine ratio in nmbr classes,C0053917;C0168634;C0456387;C0486293;C1318293;C1334884;C1442488;C1518526;C1705943;C4019422
51,mean change in radiographic end points,C0392747;C0443172;C0444504;C0444708;C1705241;C2347634;C2348143;C2349179;C4319952
51,ls mean ( s . e . ) primary endpoint : % change from baseline to week nmbr,C0023668;C0168634;C0392747;C0443172;C0444504;C1442488;C1705241;C2347634;C2348143;C2986535;C4319952
51,ls mean % change from baseline _ se,C0023668;C0036919;C0168634;C0392747;C0443172;C0444504;C1442488;C1705241;C2347634;C2348143;C4319952
51,change in mtss ( mean ),C0392747;C0443172;C0444504;C1705241;C2347634;C2348143;C4319952
51,change in haq - di ( mean ) t,C0392747;C0443172;C0444504;C1705241;C2347634;C2348143;C3826998;C4319952;C4321476
50,western european includinq australia  israel  and south africa,C0004340;C0022271;C0043128;C0239307;C0239312;C1535514
50,vitamin k antagonist ( e . g . warfarin / coumarol ),C1096489;C2267235
50,unfractionated heparin before randomisation,C0019134;C0034656;C2825026
50,treatmentofpulmonary embolismpriorto randomization,C0034656
50,sfnmbr - pcs,C1864389;C1882368
50,selected clinical characteristics  n ( % ),C0683325;C1707391
50,secukinumab,C3179547
50,randomized to receive beta carotene,C0034656;C3815594
50,randomized,C0034656;C3815594
50,randomization to arterial sheath insertion,C0003842;C0021107;C0034656;C0221464;C0227952;C0441587;C1512796;C1883719
50,randomization groups nmbr and nmbr,C0034656
50,randomization - to -,C0034656
50,primary prevention subgroup,C0033144;C1079230;C1515021
50,pre - randomization pci,C0034656;C0332152;C0740175;C2257086;C3669034;C4049621
50,phenytoin,C0031507;C0202454
50,perianal or anus,C0442158
50,pathological q waves,C0429090
50,parenteral anticoagulalion before randomization,C0030547;C0034656;C4522267
50,p value ( men versus women ),C0025266;C1709380
50,one or more requiring hospitalization in nmbr mo before screening — no . ( % ) nmbr,C0205447
50,one - third radius,C0034627;C0205437;C0205447;C1306504
50,number of patients with,C2360800
50,nt - probnp pg / mla ( iqr ),C0030827;C0072225;C0599973;C0669479;C0754710;C1266240
50,nsaid use — no . / total no . ( % ),C0003211;C3536840
50,native coronary - artery lesions,C0205042;C0221198;C0302891
50,mixed chronic bronchitis and emphysema,C0008677;C0205430;C3160715
50,measured at home with automated device,C0444706;C3541902
50,mean score on haq - di §,C3533236;C3826998;C4321476
50,mdi / hfa  n,C0015458;C0993596;C1839839;C4049613
50,lv hypertrophy  n ( % ),C0149721
50,low molecular weight ( lmw ) heparin before randomisation,C0019139;C0034656;C3536766
50,low - dose corticosteroid user,C0001617;C0445550;C1548600;C1706077;C1708745;C3536709
50,losmapimod,C3272847
50,length of stay ( randomization to discharge  h ),C0023303;C0034656
50,large - artery atherosclerosis,C0003850;C0004153;C0226003
50,laba / lama,C0999593;C1416775
50,killip class at admission — no . / total no . ( % ),C0184666;C0809949;C1881332
50,intravenous anticoagulant during hospitalization,C0003280;C0019993;C0348016;C0848112;C3536711
50,intermittent claudication,C0021775
50,hormonal status,C0449438;C0458083
50,history of peripheral vascular disease,C1881056
50,history of myocardial infarction ( % ),C1275835
50,history of hyperlipidemia ( % ),C4695788
50,haemodynamics and lv function,C0019010;C4281788
50,general and lumbar epidural,C0205246;C3812897;C3891294;C4521767
50,gallbladder - related aes,C0016976;C0439849;C0445223;C1412268;C2699274
50,first - generation stentt,C0079411;C0205435;C1279901;C3146294
50,fevi  l *,C0429706;C0849974;C1561566;C4528367
50,family history ol diabetes ?,C1313937
50,etanercept,C0717758
50,enthesitis count,C0750480;C1282952;C1705566
50,enoxaparin / vka,C0206460
50,emotional role,C0013987;C0035820;C0849912;C1705810;C3871154
50,elevated tg,C0205250;C0337445;C3163633
50,coronary angiography and intervention,C0085532;C1548829
50,continued thienopyridine n ( % ),C0549178;C1120149
50,community hospital ( % ),C0020003
50,chd + cerebral infarction,C0007785;C0280604;C3542407
50,bronchitis,C0006277
50,biologic naive,C0005515;C0205460
50,bare - metal stent — no . ( % ),C2825200
50,atrial fibrillation / flutter  n ( % ),C0155709
50,asastoppedat randomization  n,C0034656
50,any immunosuppressive agent,C0021081
50,antithrombotic / coagulant,C0009117
50,albuminuria ( g / g ),C0001925;C1319635
50,age at randomization ( years ),C0034656;C1510829
50,> nmbrmg / dl chd status,C0280604;C0449438;C3542407;C3642216
49,oral study drug administered — no . / total no . ( % ),C0013175;C0442027;C4521986
49,oral antidiabetes monotherapya  n ( % ),C0442027;C4521986
49,oral aminosalicylates,C0368663;C0442027;C4521986
48,nitrates ( oral or topical ),C0028125;C0699857;C3848573
48,nitrate — no . ( % ),C0028125;C0699857;C3848573
47,timi major bleeding,C0019080;C0205082;C0205164;C4318856;C4521762
47,previous major bleeding,C0019080;C0205082;C0205156;C0205164;C1552607;C4318856;C4521762
47,major cvd /,C0007222;C0205082;C0205164;C4318856;C4521762
47,major cerebrovascular,C0205082;C0205164;C1880018;C4318856;C4521762
47,major bleeding ( statin use vs non - use ),C0019080;C0042153;C0205082;C0205164;C0360714;C0457083;C1947944;C4318856;C4521762
47,history of major bleeding,C0019080;C0019664;C0019665;C0205082;C0205164;C0262512;C0262926;C1705255;C2004062;C4318856;C4521762
46,death or stent thrombosis,C0011065;C1306577;C4082313;C4552775
46,death or myocardial infarction,C0011065;C1306577;C4082313;C4552775
46,death or absolute fvc decrease > nmbr %,C0011065;C1306577;C4082313;C4552775
46,death  mi  idr  st  or any timi bleeding,C0011065;C0036056;C1306577;C3272372;C3810814;C4082313;C4552775
46,death  mi  idr  or st,C0011065;C1306577;C3810814;C4082313;C4552775
46,death  large mi,C0011065;C0549177;C1306577;C3810814;C4082313;C4552775
45,diameter stenosis  mean ( sd )  %,C0552409;C0678234;C1261287;C2632116;C2699239
45,% stenosis  as assessed by investigator,C0678234;C1261287;C2632116
44,median albumin / creatinine ratio ( g / mg ),C0024671;C0026410;C0439267;C0439269;C0486293;C0549183;C0876920;C1318293;C1960952;C2346927;C2347635;C2348144;C2939193;C4321396;C4521761
43,urinary albumin / creatinine ratio  median mg / g ( range ),C0455271;C0549183;C0876920;C1300563;C1318330;C1514721;C2347635;C2348144;C2348147;C2939193;C3542016
43,triglycerides  median ( range ),C0041004;C0549183;C0876920;C1514721;C2347635;C2348144;C2348147;C2939193;C3542016
43,mean age  y  median ( range ),C0001779;C0444504;C0549183;C0876920;C1514721;C2347634;C2347635;C2348143;C2348144;C2348147;C2939193;C3542016
43,disease duration  median ( range ) years,C0439234;C0549183;C0872146;C0876920;C1514721;C2347635;C2348144;C2348147;C2939193;C3542016
43,crp  nmol / l  median ( range ),C0439282;C0549183;C0876920;C1514721;C2347635;C2348144;C2348147;C2939193;C3542016;C3890735;C4048285
43,crp  mg / l : median ( range ),C0439268;C0549183;C0876920;C1514721;C2347635;C2348144;C2348147;C2939193;C3542016;C3890735;C4048285
43,baseline median ( iq range ),C0168634;C0549183;C0876920;C1442488;C1514721;C2347635;C2348144;C2348147;C2939193;C3542016
42,procedure,C0184661;C2700391;C3274430;C3539779
42,peak procedural act — sec,C0025664;C0184661;C0444505;C2700391;C3274430;C3538935;C3539779
41,small - artery occlusion ( lacune ),C0001168;C0011382;C0028778;C0226001;C0241970;C0264995;C0441597;C0700321;C1110554;C1947917
41,small - artery occlusion,C0001168;C0011382;C0028778;C0226001;C0264995;C0441597;C0700321;C1110554;C1947917
40,treated with cabg — no . / total no . ( % ),C0010055;C0332293
40,time from onset to randomization  h  mean ± sd,C0449244
40,thrombocytopenia,C0040034;C0392386
40,symptom onset to start of reperfusion treatment : tenecteplase or arterial sheath insertion !,C4086878
40,severely impaired,C0205082
40,retinopathy — %,C0035309;C1962966
40,responders of three - item end point at nmbr weeks *,C0205449;C1551338;C2349179;C2826544;C4554251
40,repaired chd,C0205340;C0280604;C3542407
40,pulmonary rales,C0034642
40,puerperium,C0034042;C0086839;C1879329
40,pnmbrynmbr inhibitor,C1999216
40,pioglitazone pts / n ( % ),C0071097;C1419129;C2698747
40,physician ' s judgment that vka,C0022423;C0031831;C0804815
40,parental history of myocardial infarction before nmbr yr of age ( % ),C0030551;C1275835
40,paclitaxel - eluting,C0144576
40,other countries,C0454664
40,other anticoagulant,C0003280;C0848112;C3536711
40,open triple ( n = nmbr ),C0175566
40,ncep risk category at study entry  n ( % ),C0035647;C1705654;C2983287;C2983669;C4552904
40,native hawaiian / other,C0337920
40,multiple,C0439064
40,mean blood pressure  mmhg ( s . d . j,C0428886;C0488053;C2347155
40,lipid lowering medication use,C0023779;C0240320;C0441994;C2003888
40,laboratory values,C0022877;C0042295;C3244292;C4283904
40,laboratory findings,C0587081
40,increased waist circumference,C0205217;C0442805;C0455829
40,history of cardiac arrhythmia,C3494593
40,history of cabg surgery  n ( % ),C0010055;C0455610
40,history of cabg surgery,C0010055;C0455610
40,high risk with atherosclerotic vascular disease *,C0004153;C0332167;C3272283;C4050568;C4319571
40,hbanmbrc distribution,C0520511;C1704711
40,haemorrhagic,C0333275
40,gender  women n  % ),C0043210;C0079399;C1522384
40,final timi flow,C0205088;C1546485;C3272266;C3853528
40,family history of venous thromboembolism ( % ),C0015576;C0042449;C0241889;C0348013;C0455533;C1704727;C1997614
40,factor xa inhibitor,C2825027;C4553708
40,europe / lsrael,C0015176
40,estimated glomerular filtration,C0232809;C0750572
40,dyspepsia,C0013395;C4552968
40,draining cutaneous fistula at baseline  n ( % ),C0013103;C0180499;C4265177
40,dactylitis  n ( % ),C0239161
40,current smoker — no . of patients ( % ),C3173209;C3241966
40,coronary artery bypass surgery,C0010055
40,concomitant therapy,C1707479
40,coenzyme qnmbr  ^g / ml #,C0009235;C1300565
40,clinical presentation,C2708283
40,clinical and laboratory measurements,C0205210
40,classification of af  no . ( % ),C0008902;C0008903;C0344434;C0678229;C4049859
40,cabg or pci,C0010055
40,arthritis,C0003864;C4552845
40,apolipoprotein b^,C0003593
40,anticoagulant therapy,C0150457
40,ancestry ( % ) f,C0016327
40,adverse outcome,C1274040
40,acute rheumatic disorders,C0001314
40,abatacept / open - label abatacept,C1619966;C1709323
39,years  mean ( sd ),C0439234;C0444504;C2347634;C2348143;C2699239
39,triglycerides mean ( mg / dl ± sd ),C0041004;C0439269;C0444504;C2347634;C2348143;C2699239
39,total cholesterol ( mg / dl )  mean + sd  available for nmbr patients,C0201950;C0439269;C0444504;C0543421;C2347634;C2348143;C2699239
39,smoking history  pack - years  mean ( sd ),C0444504;C1277691;C1519384;C2347634;C2348143;C2699239
39,serum hdl cholesterol ( mmol / l )  mean ( sd ),C0428472;C0444504;C1532563;C2347634;C2348143;C2699239
39,serum haemoglobin anmbrc concentration ( % )  mean ( sd ),C0019029;C0019046;C0229671;C0444504;C0683149;C1314664;C1318517;C1546774;C1550100;C2347634;C2348143;C2699239
39,serum creatinine  mean ( sd )  pmol / l,C0201976;C0439284;C0444504;C0600061;C2347634;C2348143;C2699239
39,post - bronchodilator reversibility fevnmbr ( % ) mean ( sd ),C0444504;C0449261;C2347634;C2348143;C2599594;C2699239
39,patients ' characteristics age ( years )  mean + sd,C0444504;C0815172;C1510829;C2347634;C2348143;C2699239
39,patient ' s global assessment of disease activity  mean ( sd ),C0444504;C2347634;C2348143;C2699239;C4054228
39,pasi score  mean ± sd,C0444504;C0449820;C2347634;C2348143;C2699239;C4050231;C4528685
39,non - hdl - c ( mg / dl ) - mean ± sd,C0439269;C0444504;C1518422;C2347634;C2348143;C2699239;C3715113
39,mean ± sd waist circumference  cm,C0444504;C0455829;C2347634;C2348143;C2699239
39,mean ± sd triglycerides  mg / dl,C0041004;C0439269;C0444504;C2347634;C2348143;C2699239
39,mean prebronchodilator fevnmbr ( sd )  % predicted,C0444504;C2347634;C2348143;C2599602;C2699239
39,mean nmbrmwd *  m ( sd ),C0369637;C0441923;C0444504;C2347634;C2348143;C2699239
39,mean iglar dose ± sd ( u / day ),C0178602;C0444504;C0456683;C0869039;C1114758;C2347634;C2348143;C2699239
39,mean hscrp  mg / l ( sd ),C0439268;C0444504;C2347634;C2348143;C2699239
39,mean fevnmbr  l ( sd ),C0444504;C2347634;C2348143;C2699239
39,mean ( sd ) swollen joint count *,C0444504;C0451521;C2347634;C2348143;C2699239
39,mean ( sd ) post - bronchodilator fevnmbr reversibility  %,C0444504;C0449261;C2347634;C2348143;C2599594;C2699239
39,mean ( sd ) number of albuterol per day  puff,C0001927;C0237753;C0444504;C0449788;C2347634;C2348143;C2699239
39,mean ( sd ) extent of exposure  days,C0274281;C0332157;C0439228;C0439792;C0444504;C2347634;C2348143;C2699239
39,mean ( sd ) crp  mg / l *,C0439268;C0444504;C2347634;C2348143;C2699239;C3890735;C4048285
39,lvef ( % )  mean ± sd,C0428772;C0444504;C0488728;C2347634;C2348143;C2699239
39,lp ( a )  mean ( sd ),C0065058;C0444504;C1439335;C2347634;C2348143;C2699239;C4553379
39,lesion length  mean ( sd )  mm,C0221198;C0444504;C1444754;C1546698;C1706316;C2347634;C2348143;C2699239;C4330985;C4554674
39,left ventricular ef  mean ( sd )  %,C0225897;C0444504;C2347634;C2348143;C2699239
39,ldl cholesterol mean ( mg / dl ± sd ),C0023824;C0202117;C0439269;C0444504;C2347634;C2348143;C2699239
39,ldl - cihdl - c  mean ( sd ),C0444504;C2347634;C2348143;C2699239
39,ldl - c ( bq ) ( mg / dl ) - mean ± sd,C0439269;C0444504;C0560038;C2346983;C2347634;C2348143;C2699239;C3541236;C3642216
39,laboratory data  mean ( sd ),C0022877;C0444504;C1511726;C2347634;C2348143;C2699239;C3244292;C3245479;C3714741;C4283904
39,high - density lipoprotein cholesterol mean ( mg / dl ± sd ),C0023822;C0439269;C0444504;C2347634;C2348143;C2699239
39,heart rate ( b . p . m . )  mean ± sd,C0018810;C0369637;C0441923;C0444504;C2347634;C2348143;C2699239
39,heart rate  mean ± sd ( b . p . m . ),C0018810;C0369637;C0441923;C0444504;C2347634;C2348143;C2699239
39,hbanmbrc  mean ( sd )  % [mmol / mol],C0444504;C2347634;C2348143;C2699239;C3829066
39,fpg ( mmol / l )  mean ( sd ) 、,C0444504;C1532563;C2347634;C2348143;C2699239
39,fpg  mean ( sd )  mmol / l,C0444504;C1532563;C2347634;C2348143;C2699239
39,fevnmbr  litres ( post - salbutamol )  mean ( sd ),C0001927;C0444504;C0475211;C0687676;C1704687;C2347634;C2348143;C2699239;C3469826
39,fasting plasma glucose  mg / dl  mean ( sd ) b,C0015663;C0202042;C0439269;C0444504;C0455280;C2347634;C2348143;C2699239
39,fasting glucose  mmol / l  mean ± sd,C0015663;C0017725;C0444504;C1532563;C2347634;C2348143;C2699239
39,dasnmbr ( esr )  mean ( sd ),C0444504;C2347634;C2348143;C2699239;C3811131
39,creatinine  mean ( sd )  mg / dl,C0010294;C0439269;C0444504;C1561535;C2347634;C2348143;C2699239
39,blood oxygenation  mean ± sd,C0005767;C0005768;C0229664;C0231940;C0282636;C0444504;C2347634;C2348143;C2699239
39,basmi ( linear )  mean ( sd ),C0205132;C0444504;C2347634;C2348143;C2699239
39,baseline mean ( sd )  % [mmol / mol],C0168634;C0444504;C1442488;C2347634;C2348143;C2699239;C3829066
39,baseline lipids  mean ± sd ( mmol / l ),C0023779;C0168634;C0444504;C1442488;C1532563;C2347634;C2348143;C2699239
39,apo b ( mg / dl ) - mean ± sd,C0003593;C0439269;C0444504;C2347634;C2348143;C2699239;C3252643
39,age at first seizure  years  mean ( sd ),C0036572;C0205435;C0444504;C1279901;C1510829;C1959629;C2347634;C2348143;C2699239;C4553401
39,age  mean years  [sd],C0444504;C1510829;C2347634;C2348143;C2699239
38,vomiting,C0042963;C1963281;C3898969;C4084766;C4084767;C4084768;C4084769
38,type of event — no . ( % ),C1561488
38,terminal ileum,C0227327
38,subarachnoid hemorrhage,C0038525
38,smoking history ( ever ),C1519384;C3887636
38,serum albumin  g / dl,C0036773;C0439267;C0728877
38,seizure types reported during baseline  n ( % ) a,C0036572;C0332307;C1959629;C4553401
38,safety population  n ( % ),C0032659;C0036043;C1257890;C1705187
38,sacubitril / valsartan,C4033631
38,pulmonary rales  n ( % ),C0034642
38,planned treatment strategy,C0599880;C0679199
38,permanent,C0205355
38,other nsaids,C0003211
38,mean platelet volume  fl,C0200665;C0344388;C1300812;C1708024
38,low - dose rivaroxaban + aspirin ( n / n ),C1739768;C2608320
38,left main artery,C0003842;C0205091;C0205225;C0226004;C0443246;C1542147;C1552822
38,left anterior descending  n ( % ),C0205386;C0441998;C1547177
38,iwqol - lite physical score ( arbitrary units ),C0439183;C4483112
38,intestinal area involved  n ( % ) $,C0017446;C0021853;C0205146
38,hydralazine,C0020223
38,hormone therapy,C0279025
38,hematologic,C0018943;C0205488
38,grouped region,C0017446;C0205147;C0439745;C4319846
38,geographical region ( % ),C0017446
38,geographic region — no . ( % ),C0017446
38,geographic region - north america,C0017446;C0028405
38,geographic region - europe,C0015176;C0017446
38,geographic region  %,C0017446
38,gastrointestinal area involved — no . / total no . ( % ),C0017446;C0205146;C0521362
38,fasting free fatty acids ( ^mol / liter ),C0015663
38,ezetimibe,C1142985
38,endothelin - receptor antagonists,C1134681;C2266875
38,enalapril,C0014025
38,diabetes therapy  n ( % ),C3274787;C3539002
38,creatinine clearance at admission ( ml / min ),C0151280;C0184666;C0809949
38,claudication,C0021775;C0311395;C1456822
38,cerebrovascular disease  n ( % ),C0007820
38,black race,C0005680
38,atrial flutter,C0004239;C0344423;C1963068
38,aspirin at any dose,C4696290
38,angina pectoris — no . ( % ),C0002962
38,anatomic complexity characteristics,C0439855;C0502371;C1704241
38,albuterol reversibility  %,C0001927;C0449261
38,accp bleeding risk at inclusion  no . ( % ) f,C0007637;C1512693;C3251812
38,abnormal angiogram,C0002978;C0205161;C1548816;C2347472;C2699333;C3891555;C4255126
37,ratio fp / sal : sal ( nmbr % ci ),C0008107;C0016704;C0036140;C0037494;C0053917;C0206136;C0456603;C1334884;C1419068;C1419906;C1547037;C3259781;C3541238;C3541412
36,week nmbr mean 士 sd,C0053917;C0332174;C0439230;C0444504;C1334884;C2347634;C2348143;C2699239
36,shs  mean nmbr sd,C0053917;C0444504;C1334884;C2347634;C2348143;C2699239
36,reversibility ( bnmbr - agonist )  %  mean ( sd ) nmbr,C0053917;C0444504;C0449261;C1334884;C2347634;C2348143;C2699239;C2987634
36,pav  mean ( nmbr % ci ),C0008107;C0053917;C0058890;C0444504;C1334884;C2347634;C2348143;C3259781
36,mean age  years ( nmbr % ci ),C0008107;C0053917;C0444504;C1334884;C1510829;C2347634;C2348143;C3259781
36,mean ( sd ) dasnmbr - nmbr ( esr ) *,C0053917;C0444504;C1334884;C2347634;C2348143;C2699239;C3811131
36,mases ( nmbr - nmbr )  mean ( sd ),C0053917;C0444504;C1334884;C2347634;C2348143;C2699239
36,leflunomide ( mean dose : nmbr . nmbr mg / day ),C0053917;C0063041;C0178602;C0439422;C0444504;C0869039;C1114758;C1334884;C2347634;C2348143
36,jsn score  mean nmbr sd,C0053917;C0444504;C0449820;C1334884;C2347634;C2348143;C2699239;C4050231
36,fevnmbr / fvc  %  mean ( sd ) nmbr,C0053917;C0444504;C1334884;C2347634;C2348143;C2699239;C3714541
36,dactylitis count ( nmbr - nmbr )  mean ( sd ),C0053917;C0239161;C0444504;C0750480;C1334884;C1705566;C2347634;C2348143;C2699239
35,use nmbr - asa compounds,C0004057;C0042153;C0053917;C0205198;C0457083;C1334884;C1706082;C1947944;C3853627
35,systemic glucocorticoid use at randomisation,C0017710;C0034656;C0042153;C0205373;C0457083;C1947944
35,systemic corticosteroid use,C0042153;C0205373;C0239126;C0457083;C1947944;C4053960
35,randomized to aspirin use,C0004057;C0034656;C0042153;C0457083;C1947944;C3815594
35,postoperative glucocorticoid use,C0017710;C0032790;C0042153;C0457083;C1947944
35,postmenopausal hormone use,C0019932;C0042153;C0232970;C0457083;C1947944;C4521914
35,no concomitant cortcosteroid use,C0042153;C0457083;C0521115;C1947944
35,ezetimibe use,C0042153;C0457083;C1142985;C1947944
35,concomitant mtx use  n ( % ),C0025677;C0042153;C0457083;C0521115;C1417487;C1947944
35,concomitant conventional dmard use,C0042153;C0242708;C0439858;C0457083;C0521115;C1947944
35,ace - inhibitor use,C0003015;C0042153;C0457083;C1947944;C4541021
34,pooled simvastatin factorial studies,C0074554;C1709595;C2349200;C2826344;C4522255
34,pooled simva,C1709595;C2349200;C4522255
34,pooled empagliflozin ( n = nmbr ),C0053917;C1334884;C1709595;C2349200;C3490348;C4522255
33,left ventricular ejection fraction  % af history,C0019664;C0019665;C0262512;C0262926;C0344434;C0428772;C0488728;C1705255;C2004062;C4049859
33,history of symptomatic,C0019664;C0019665;C0231220;C0262512;C0262926;C1705255;C2004062
33,history of second prior mi,C0019664;C0019665;C0205436;C0262512;C0262926;C0332152;C0457385;C0565930;C1561503;C1705190;C1705255;C2004062;C2826257;C3810814
33,history of dyspepsia,C0013395;C0019664;C0019665;C0262512;C0262926;C1705255;C2004062;C4552968
33,history of coronary revascularization,C0019664;C0019665;C0262512;C0262926;C0877341;C1705255;C2004062
33,history of chronic hf,C0018488;C0019664;C0019665;C0205191;C0262512;C0262926;C1313497;C1538440;C1705255;C2004062;C3273279
33,clinical history,C0019664;C0019665;C0205210;C0262512;C0262926;C1705255;C2004062
33,chf history,C0018802;C0019664;C0019665;C0262512;C0262926;C1705255;C2004062
33,cardiac history  %,C0018787;C0019664;C0019665;C0262512;C0262926;C1522601;C1705255;C2004062
33,cad history and risk factors  n ( % ),C0019664;C0019665;C0262512;C0262926;C1504769;C1705255;C2004062;C2239547;C3813548;C4284121
33,baseline copd exacerbation history  * n ( % ),C0019664;C0019665;C0168634;C0262512;C0262926;C0740304;C1442488;C1705255;C2004062
33,any cardiovascular disease history  n ( % ),C0007222;C0007226;C0012634;C0019664;C0019665;C0262512;C0262926;C0683519;C1705255;C1880008;C2004062;C3887460
32,tiotropium nmbr gg qd,C0017454;C0018370;C0053917;C0213771;C0332173;C1334884
32,salmeterol nmbr gg bid,C0017454;C0018370;C0053917;C0073992;C1334884
32,indacaterol nmbr gg qd,C0017454;C0018370;C0053917;C0332173;C1334884;C1722260
32,ind nmbr gg q . d . n / n ( % ),C0017454;C0018370;C0053917;C1334884;C4049864
32,gly nmbr . nmbr gg b . i . d n / n ( % ),C0017454;C0018370;C0053917;C0152277;C1334884;C1415124
32,formoterol nmbr gg bid,C0017454;C0018370;C0053917;C0060657;C1334884
32,ff / vi nmbr / nmbr gg ( n = nmbr  nmbr ),C0017454;C0018370;C0053917;C0205999;C1334884;C4554348
31,unstable angina ( biomarker negative ),C0002965;C0005516;C0205160;C1513916;C2825415;C2825491;C3853545
31,negative,C0205160;C1513916;C2825415;C2825491;C3853545
30,mean baseline ibdq score ( sd ) § crp concentration  mg / l,C0086045;C0168634;C0439268;C1442488;C1446561;C2699239;C3533236;C3827302;C3890735;C4048285
30,geometric mean crp concentration ( mg / l ),C0086045;C0439268;C1446561;C2986759;C3827302;C3890735;C4048285
30,crp concentration > nmbr . nmbr mg / dl ( nmbr mg / l )  n ( % ),C0053917;C0086045;C1334884;C1446561;C2827881;C3642216;C3827302;C3890735;C4048285
29,rheumatoid factor positive §  n ( % ),C0035448;C0201660;C0439178;C1446409;C1514241;C2825490;C3812269
29,positive,C0439178;C1446409;C1514241;C2825490;C3812269
29,gad positive — no . ( % ) ^,C0270549;C0439178;C1414925;C1446409;C1514241;C2825490;C3812269
29,anticyclic citrullinated peptide positive^  n ( % ),C0439178;C1320283;C1446409;C1514241;C2825490;C3812269
29,acpa positive  %,C0439178;C1446409;C1514241;C1525410;C1706063;C2825490;C3812269
28,fibrinogen ( pmol / l ) c,C0016006;C0439284;C1167394;C2587184;C3540039
28,fibrinogen  g / l,C0016006;C0439294;C0456615;C1167394;C2587184;C3540039
28,fibrinogen,C0016006;C1167394;C2587184;C3540039
27,stool frequency subscore,C0015733;C0183622;C0376249;C0439603;C0871396;C1561548;C1705502;C3898838;C4321352
26,smoking pack year ( years ) fl,C0037369;C0439234;C0439508;C0453996;C1277691;C1300812;C1708024;C1881674
26,smoking pack - years,C0037369;C0453996;C1277691;C1881674
26,smoking in the past year,C0037369;C0453996;C1881674;C4086728
26,smoking : ex - smoker,C0037369;C0453996;C1881674
26,smoking ( a ),C0037369;C0453996;C1881674
25,st change > nmbr mm,C0036056;C0053917;C0392747;C0443172;C1334884;C1705241;C3272372;C4319952;C4330985;C4554674
25,physician global assessment ( nmbr - nmbr mm vas ),C0042815;C0053917;C1334884;C3536884;C3827561;C4050369;C4330985;C4554674
25,patient global assessment of disease activity ( vas nmbr - nmbr mm ),C0042815;C0053917;C1334884;C3536884;C3827561;C4054228;C4330985;C4554674
25,pain vas  nmbr - nmbr mm,C0042815;C0053917;C1334884;C4330985;C4554674
25,pain ( nmbr - nmbr mm vas ),C0042815;C0053917;C1334884;C4330985;C4554674
24,use of ace inhibitor,C0003015;C1524063;C4541021
24,angiotensin - converting enzyme inhibitors / angiotensin receptor blockers,C0003015;C0597357;C2757044
24,angiotensin - converting enzyme inhibitor or angiotensin receptor blocker,C0003015;C2757044;C3536837;C4541021
24,angiotensin - converting - enzyme inhibitor or angiotensin - receptor blocker §,C0003015;C2757044;C3536837;C4541021
24,ace inhibitors or angiotensin ii blockers,C0003015
24,ace inhibitors or angiotensin ii,C0003015
24,ace inhibitor — no . ( % ),C0003015;C4541021
24,ace inhibitor or arb at last follow - up,C0003015;C4541021
24,ace inhibitor or arb at enrollment,C0003015;C4541021
24,ace inhibitor monotherapy,C0003015;C4541021
23,family history of cad ( diagnosed at < nmbr yr of age ) — no . ( % ) cigarette smoker — no . ( % ),C0241889;C1504769;C2239547;C3813548;C4284121
23,cad and abi < nmbr - nmbr §,C1504769;C2239547;C3813548;C4284121
22,st ( arc definite only ),C0036056;C0205171;C0439544;C1704787;C1720467;C3272372
22,only peripheral artery disease,C0205171;C1704436;C1720467;C4025272
22,diskus only  n,C0205171;C1553480;C1720467
22,antimalarials only,C0003374;C0205171;C1720467
21,no . of predictors of cardiovascular risk,C0007226;C0035647;C2698872;C3887460;C4552904
21,cardiovascular inclusion criteriat,C0007226;C0007637;C1512693;C3887460
21,cardiovascular hospitalization,C0007226;C0019993;C3887460
21,cardiovascular and respiratory,C0007226;C3887460
21,all cardiovascular,C0007226;C3887460
20,≥ nmbr . nmbr to < nmbr . nmbr years,C0053917;C0439234;C1334884
20,rate / nmbr patient - years,C0030705;C0053917;C0439234;C0871208;C1334884;C1521828
20,persistent anemia bsl hb < nmbrg i - nmbr  yr nmbr < nmbrg i nmbr,C0019046;C0021966;C0053917;C0221138;C0439234;C0741008;C1334884;C1549954
20,percentage with disease duration < nmbr years,C0053917;C0439165;C0439234;C0872146;C1334884;C1549488;C1561533
20,nmbr yr km % ( n ),C0053917;C0439234;C1334884;C3887676
20,nmbr year or more,C0053917;C0439234;C0439508;C1334884
20,evenls per nmbr  nmbr palienl - years,C0053917;C0439234;C1334884
20,elderly ( > nmbr years ),C0001792;C0053917;C0439234;C1334884;C1999167
