cluster,concept,cuis
607,cabg or ptca / pci,C0010055
606,cabg performed during index hospitalization,C0010055
606,cabg during index hospitalization,C0010055;C0019993;C0600653;C0918012;C1552854;C1637833;C2986546
605,timi non - cabg major,C0010055;C1518422
605,safety : non - cabg - related bleeding,C0010055;C0036043;C1518422;C1705187
605,non - cabg related bleeding at $nmbr$ h,C0010055;C1518422
605,non - cabg or combined,C0010055;C1518422
605,cabg or valve,C0010055
605,cabg :,C0010055
604,data are mean ( sd ) or number ( % ) . bmi = body - mass index . sbp = systolic blood pressure . dbp = diastolic blood pressure . lvef = left ventricular ejection fraction . hf = heart failure . ami = acute myocardial infarction . cabg = coronary artery bypass graft . pci = percutaneous coronary intervention . icd = implantable cardioverter de ﬁ brillator . copd = chronic obstructive pulmonary disease . ace = angiotensin - converting enzyme . arbs = angiotensin receptor blockers . * available for $nmbr$ patients ( $nmbr$ rosuvastatin  $nmbr$ placebo ) .,C0010055;C0011198;C0014442;C0017480;C0018801;C0021122;C0024117;C0032042;C0042508;C0085805;C0155626;C0162589;C0428772;C0428883;C0488055;C0488728;C0521942;C0815017;C0871470;C0965129;C1306620;C1452534;C1511726;C1532338;C1696465;C1706408;C3245479;C3541240;C3714741;C3888198;C4284014;C4521602
604,cabg or ptca ( % ),C0010055
604,cabg or pci,C0010055
604,cabg or angioplasty,C0010055
603,coronary artery bypass grafting n ( % ),C0010055
603,coronary artery bypass grafting,C0010055
603,coronary artery bypass graft — no . ( % ),C0010055;C1260596
602,need for urgent coronary - artery bypass grafting,C0010055;C0027552;C0439609;C0686904;C3272275
602,multivessel coronary - artery bypass grafting,C0010055
602,coronary - artery bypass grafting §,C0010055
602,coronary - artery bypass grafting,C0010055
601,data are expressed as n / total ( % ) unless otherwise speci ﬁ ed . systeme international unit conversion : to convert creatinine clearance to ml / s  multiply by $nmbr$ . $nmbr$ . * estimated with cockroft - gault equation  † at discharge . ace angiotensin - converting enzyme  cabg coronary artery bypass graft  ccsc canadian cardiovascular society classi ﬁ cation  mi myocardial infarction  pci percutaneous coronary intervention .,C0007226;C0007447;C0010055;C0018787;C0022709;C0027051;C0037455;C0184661;C0238884;C0439453;C0439836;C0565930;C0886296;C1273869;C1511726;C1516705;C1719797;C2603362;C2911648;C3245479;C3714741;C3887460;C4049621
601,coronary bypass  n ( % ),C0010055
601,ace = angiotensin - converting enzyme  cabg = coronary artery bypass graft  ccsc = canadian cardiovascular society classification  mi = myocardial infarction  pci = percutaneous coronary,C0010055;C0022709;C0027051;C0189695;C0545743;C3640258
600,oct center point thickness  pm,C0205099;C1280412;C1552961;C2347617;C3714763;C3810851;C3828732
600,centre,C0205099;C3810851
599,center level ttr,C0032923;C0205099;C0441889;C0456079;C1421224;C1547707;C2946261;C3810851
599,center,C0205099;C3810851
598,location of treatment center,C0039798;C0087111;C0205099;C1522326;C1533734;C1705169;C3538994;C3887704
598,center location,C0205099
597,central and eastern europe,C0205099;C1879652
597,central / eastern europe / russia,C0015177;C0035970;C0205099;C0682369;C1707877;C1879652
597,central / eastern,C0205099;C1707877;C1879652
596,south ! central america,C0007674;C0037713;C0205099;C1710133;C1879652
596,central or south america,C0205099;C1879652
596,central and south america and mexico,C0205099;C1879652
596,central and south america,C0205099;C1879652
595,diagnosis at study entry — no . ( % ),C1704656;C1705654;C4068481
594,no inducer at core study entry,C0444669;C0557651;C1167518;C1705654;C1706352;C1882467;C2603343;C3274653;C3898767
594,concurrent treatment at study entry — no . ( % ) * *,C0009247;C0039798;C0087111;C0205420;C0557651;C0679827;C1521826;C1522326;C1533734;C1705169;C1705654;C2603343;C3161471;C3538994;C3887704
594,at entry,C1705654
593,udy entry,C1705654
593,medications at study entry — no . / total no . ( % ),C0013175;C1705654
593,copd medication at study entry,C0013175;C0024117;C1412502;C1705654;C3714496
592,entry hip fracture location  n ( % ),C1705654;C3260017
591,entry category,C0683312;C1705654;C3889287
591,controllertreatment before entry *,C1705654
590,entry criteria ( % ),C0243161;C1705654
590,entry criteria,C0243161;C1705654
590,cv entry criteria,C0243161;C1705654;C3538987;C4048877;C4318503
589,lelt ventricular hypertrophy *,C0340279
588,left ventricular hypertrophy — no . ( % ),C0149721;C3484363
588,left ventricular hypertrophy on echo,C0058928;C0149721;C1655045;C3484363
588,left ventricular hypertrophy * *,C0149721;C3484363
588,left ventricular hypertrophy ( % ),C0149721;C3484363
588,left ventricular hypertrophy  n ( % ),C0149721;C3484363
588,left ventricular hypertrophy,C0149721;C3484363
587,left ventricular ejection,C2733342
586,left ventricular systolic dysfunction  n ( % ),C1277187;C1963159;C4553199
585,left ventricular dysfunction,C0242698
584,immunomodulatory agents,C0005525
584,immunomodulators,C0001551;C0005525;C1527392
583,standard control ( n = $nmbr$ ) no . of patients ( percent ),C0243148;C1442989;C1550141;C1882979;C2587213;C2828392;C3274648;C4553389
583,standard control,C0243148;C1442989;C1550141;C1882979;C2587213;C2828392;C3274648;C4553389
583,rhythm - control group ( n = $nmbr$ ),C0243148;C0441848;C0871269;C1523018;C1550141;C1882979;C2587213;C3274648;C3828331;C4553389
583,intensive control ( n = $nmbr$ ) no . of patients ( percent ),C0162425;C0243148;C0522510;C1283828;C1550141;C1550453;C1882979;C2587213;C3274648;C4553389
583,intensive control,C0162425;C0243148;C0522510;C1283828;C1550141;C1550453;C1882979;C2587213;C3274648;C4553389
583,glycaemic control ( hba $nmbr$ c )  n ( % ),C0005802;C0019016;C0243148;C1550141;C1825777;C1882979;C2587213;C3274648;C3538758;C4553389
583,fair control ( $nmbr$ - $nmbr$ . $nmbr$ ),C0243148;C1550141;C1882979;C2587213;C2911689;C3274648;C4553389
583,controls ( n = $nmbr$ ),C0243148;C1550141;C1882979;C2587213;C3274648;C4553389
583,control n = $nmbr$,C0243148;C1550141;C1882979;C2587213;C3274648;C4553389
583,control group ( n = $nmbr$ ),C0243148;C0441848;C1550141;C1882979;C2587213;C3274648;C4553389
583,control baseline ( n - $nmbr$ ),C0168634;C0243148;C1442488;C1550141;C1882979;C2587213;C3274648;C4553389
583,control = warfarin,C0043031;C0243148;C1550141;C1882979;C2587213;C3274648;C4553389
583,control ( nz $nmbr$ ),C0243148;C1550141;C1882979;C2587213;C3274648;C4553389
583,control ( n z $nmbr$ ),C0243148;C1550141;C1882979;C2587213;C3274648;C4553389
583,control ( n = $nmbr$ ),C0243148;C1550141;C1882979;C2587213;C3274648;C4553389
583,control ( n - $nmbr$ ),C0243148;C1550141;C1882979;C2587213;C3274648;C4553389
583,control $nmbr$ months ( n - $nmbr$ ),C0243148;C0439231;C1550141;C1882979;C2587213;C3274648;C4553389
583,control,C0243148;C1550141;C1882979;C2587213;C3274648;C4553389
583,baseline glycemic control,C0005802;C0168634;C0243148;C1442488;C1550141;C1882979;C2587213;C3274648;C4553389
583,asthma control,C0004096;C0243148;C1550141;C1882979;C2587213;C2984299;C3274648;C4553389
583,asthma - control status at randomization — no . ( % ),C0004096;C0034656;C0243148;C0449438;C1550141;C1882979;C2587213;C2984299;C3274648;C4553389
583,active - control study,C0243148;C0557651;C1550141;C1706449;C1882979;C2347179;C2587213;C2603343;C3274648;C4553389
583,( % ) control ( $nmbr$ ),C0243148;C1550141;C1882979;C2587213;C3274648;C4553389
583,% asthma control days {  #,C0004096;C0243148;C0439228;C1550141;C1882979;C2587213;C2984299;C3274648;C4553389
582,controlled : acq - $nmbr$ < $nmbr$ . $nmbr$,C2587213;C2911690;C2919686
582,controlled $nmbr$ — no . ( % ),C2587213;C2911690
582,controlled,C2587213;C2911690
581,uncontrolled on oad ( s ),C0205318
581,uncontrolled on basal insulin,C0205318;C0650607
580,uncontrolled : acq - $nmbr$ > $nmbr$ . $nmbr$,C0205318;C2919686
580,uncontrolled,C0205318
579,any acuity bleeding,C0333276
578,acuity minor,C0750509
578,acuity major or,C0750509
578,acuity major,C0750509
578,acuity - defined bleeding,C0750509
578,acuity - bleeding major / minor,C0750509
577,positive for anti - cyclic citrullinated peptide antibody — no . ( % ) f,C0741132;C1320283
576,anti - ccp antibody positive  n ( % ),C0432633;C0741132;C1525410;C1704514
576,anti - ccp antibody positive,C0741132;C4318437
576,anti - ccp antibody - positive  n ( % ),C0432633;C0741132;C1525410;C1704514
575,atm - locus,C1708726;C3711796
575,atm - locm,C3711796
574,other anti - platelet agents,C0005821;C0040616
573,anti - anaemics,C0857322
572,prior biologic therapy ( including anti - tnfs ),C0278947
571,noncomplex anatomy ( n - $nmbr$  $nmbr$ ),C0002808;C0700276;C1384516
571,complex anatomy ( n - $nmbr$  $nmbr$ ),C0002808;C0439855;C0700276;C1384516;C1704241
571,anatomy,C0002808;C0700276;C1384516
570,south american,C0425359
569,central america and south america,C0007674
569,central / south america and mexico,C0007674;C0037713;C0205099;C1710133;C1879652
568,south asian,C1519427
568,south asia,C0037723;C1519427
567,south america ( n = $nmbr$ ),C0037713
567,south america ( % ),C0037713
567,south america,C0037713
566,south africa,C0037712
566,europe ( plus south africa ),C0015176;C0037712;C0332287
565,southern hemisphere,C0205139;C1710133
565,south  n ( % ),C1710133
564,south or central american,C1710133
564,south or central america,C1710133
564,central / south america,C0007674;C0037713;C0205099;C1710133;C1879652
564,central / south,C0205099;C1710133;C1879652
563,north american,C0425358;C2700615
562,north america / oceania,C0028405;C0282279;C4085681
561,north america hr ( $nmbr$ % cl ),C0028405;C0596019
561,north america ( % ),C0028405
560,north america *,C0028405
560,north america ( plus america and new zealand ),C0028405;C0332287
559,region north america,C0017446;C0028405;C0205147
559,region - north america,C0017446;C0028405;C0205147
559,region  north america,C0017446;C0028405;C0205147
559,north america n z $nmbr$,C0028405
559,north america ( n = $nmbr$ ),C0028405
559,north america,C0028405
559,geographic region - north america,C0017446;C0028405
558,north ameriea,C1709269
558,north,C1709269
557,三 $nmbr$ to < $nmbr$,C0040363;C0041260;C1883351
557,≥ $nmbr$ to < $nmbr$ %,C0040363;C0041260;C1883351
557,> - $nmbr$ . $nmbr$ to < - $nmbr$ . $nmbr$,C0040363;C0041260;C1883351
557,> $nmbr$ to s $nmbr$ yrs,C0040363;C0041260;C1883351
557,> $nmbr$ to < $nmbr$ uln,C0040363;C0041260;C1519815;C1883351
557,> $nmbr$ to < $nmbr$,C0040363;C0041260;C1883351
557,> $nmbr$ to $nmbr$,C0040363;C0041260;C1883351
557,> $nmbr$ . $nmbr$ to < $nmbr$ . $nmbr$ %,C0040363;C0041260;C1883351
557,> $nmbr$ . $nmbr$ to < $nmbr$ . $nmbr$,C0040363;C0041260;C1883351
557,> $nmbr$ % to < $nmbr$ % ( > $nmbr$ to < $nmbr$ mmol / mol ),C0040363;C0041260;C1883351;C3829066
557,> $nmbr$ % to < $nmbr$ % ( > $nmbr$ to $nmbr$ mmol / mol ),C0040363;C0041260;C1883351;C3829066
557,> $nmbr$ % to < $nmbr$ %,C0040363;C0041260;C1883351
557,$nmbr$ to less than $nmbr$,C0040363;C0041260;C1883351
557,$nmbr$ to < $nmbr$ bpm ( n = $nmbr$ ),C0040363;C0041260;C1883351
557,$nmbr$ to < $nmbr$ . $nmbr$ %,C0040363;C0041260;C1883351
557,$nmbr$ to < $nmbr$ ( % ),C0040363;C0041260;C1883351
557,$nmbr$ to < $nmbr$,C0040363;C0041260;C1883351
557,$nmbr$ . $nmbr$ to $nmbr$ . $nmbr$ ( % ),C0040363;C0041260;C1883351
557,$nmbr$ . $nmbr$ to $nmbr$ . $nmbr$ %,C0040363;C0041260;C1883351
557,$nmbr$ $nmbr$ . $nmbr$ ( $nmbr$ . $nmbr$ ) [ $nmbr$ ( $nmbr$ . $nmbr$ ) ] - $nmbr$ . $nmbr$ ( - $nmbr$ . $nmbr$ to - $nmbr$ . $nmbr$ ) [ - $nmbr$ . $nmbr$ ( - $nmbr$ . $nmbr$ to - $nmbr$ . $nmbr$ ) ] - $nmbr$ . $nmbr$ ( $nmbr$ . $nmbr$ ) [ - $nmbr$ . $nmbr$ ( $nmbr$ . $nmbr$ ) ],C0040363;C0041260;C1883351
557,$nmbr$ $nmbr$ . $nmbr$ ( $nmbr$ . $nmbr$ ) [ $nmbr$ ( $nmbr$ . $nmbr$ ) ] - $nmbr$ . $nmbr$ ( - $nmbr$ . $nmbr$ to - $nmbr$ . $nmbr$ ) [ - $nmbr$ . $nmbr$ ( - $nmbr$ . $nmbr$ to - $nmbr$ . $nmbr$ ) ],C0040363;C0041260;C1883351
557,$nmbr$ $nmbr$ . $nmbr$ ( $nmbr$ . $nmbr$ ) [ $nmbr$ ( $nmbr$ . $nmbr$ ) ] - $nmbr$ . $nmbr$ ( - $nmbr$ . $nmbr$ to $nmbr$ . $nmbr$ ) [ - $nmbr$ . $nmbr$ ( - $nmbr$ . $nmbr$ to $nmbr$ . $nmbr$ ) ],C0040363;C0041260;C1883351
557,$nmbr$ $nmbr$ . $nmbr$ ( $nmbr$ . $nmbr$ ) [ $nmbr$ ( $nmbr$ . $nmbr$ ) ] $nmbr$ . $nmbr$ ( - $nmbr$ . $nmbr$ to $nmbr$ . $nmbr$ ) [ $nmbr$ . $nmbr$ ( - $nmbr$ . $nmbr$ to $nmbr$ . $nmbr$ ) ],C0040363;C0041260;C1883351
556,naire can range from $nmbr$ to $nmbr$ for the alternative disability portion and from $nmbr$ to $nmbr$ for the pain portion . scores for the medical outcomes,C0040363;C0041260;C0199168;C0205476;C1274040;C1883351
556,$nmbr$ . $nmbr$ to $nmbr$ . $nmbr$,C0040363;C0041260;C1883351
555,tx $nmbr$,C0041403
555,tx,C0041403
555,lipoprotein ( a ) tx difference vs pbo  ls mean % change from baseline ( se ),C0041403;C0065058;C0125953;C1096202;C1439335;C1705241;C1705242
555,homajr tx difference vs pbo  median change from baseline ( se ) $nmbr$ lipid parameters,C0041403;C1705241;C1705242
555,homa_ir tx difference vs pbo  median change from baseline ( se ) $nmbr$,C0022065;C0022071;C0041403;C1448132;C1705241;C1705242
555,hbalc tx difference vs pbo  median change from baseline ( se ) $nmbr$,C0041403;C1705241;C1705242
554,sou ti africa,C0001737;C0039247;C0040302;C1553045;C1704756
554,- $nmbr$ . $nmbr$ ± $nmbr$ . $nmbr$ § ti,C0039247;C0040302;C1553045;C1704756
553,tj ( $nmbr$ - $nmbr$ ),C0039247
553,tj ( $nmbr$ % ),C0039247
552,$nmbr$ . ' ^ / $nmbr$ t $nmbr$ c } u,C0439148;C2603360
551,t - jj ( $nmbr$ - $nmbr$ ),C2603360
551,$nmbr$ t i,C0021966;C0221138;C2603360
550,t $nmbr$ . $nmbr$ mg,C0024671;C0026410;C0439269;C1960952;C2346927;C2603360;C4321396;C4521761
550,t,C2603360
550,other ( $nmbr$ . $nmbr$ % ) t,C2603360
549,t $nmbr$ ( $nmbr$ . $nmbr$ - $nmbr$ . $nmbr$ ng / ml ),C0439275;C2603360
549,$nmbr$ . $nmbr$ - $nmbr$ . $nmbr$ % t,C2603360
548,t $nmbr$ dm,C0011816;C2603360;C3250443
548,t $nmbr$ d,C2603360
548,of t $nmbr$ dm ( years ),C0011816;C0439234;C2603360;C3250443
548,neither t $nmbr$ dm nor mets,C0011816;C2603360;C3250443
547,weight ( kg / m $nmbr$ ) [ median ( $nmbr$ th to $nmbr$ th percentile ) ],C0039725;C0039738;C0549183;C0552346;C0876920;C1420718;C1532718;C2347635;C2348144;C2939193;C4282123;C4285344
547,weight  kg  median ( $nmbr$ th  $nmbr$ th ),C0005910;C0022718;C0039725;C0039738;C0043100;C0439209;C0549183;C0876920;C1305866;C1420718;C1705104;C2347635;C2348144;C2939193;C4054209;C4282123;C4285344
547,th c,C0039725;C0039738;C1420718;C4282123;C4285344
547,th ( $nmbr$ % ),C0039725;C0039738;C1420718;C4282123;C4285344
547,median ( $nmbr$ th  $nmbr$ th percentile ),C0039725;C0039738;C0549183;C0876920;C1264641;C1420718;C2347635;C2348144;C2939193;C4282123;C4285344
547,high - density lipoprotein cholesterol  median  ( $nmbr$ th — $nmbr$ th percentiles )  mg / dl,C0023822;C0039725;C0039738;C0439269;C0549183;C0876920;C1264641;C1420718;C2347635;C2348144;C2939193;C4282123;C4285344
547,euroscore additive  median ( $nmbr$ th  $nmbr$ th % ) §,C0039725;C0039738;C0442796;C0549183;C0876920;C1420718;C1550602;C2347635;C2348144;C2939193;C3164744;C4282123;C4285344
547,body mass index  median  ( $nmbr$ th — $nmbr$ th percentiles )  kg / m $nmbr$,C0005893;C0039725;C0039738;C0549183;C0578022;C0876920;C1264641;C1305855;C1420718;C1532718;C2347635;C2348144;C2939193;C4282123;C4285344
547,bmi ( kg / m $nmbr$ ) [ median ( $nmbr$ th to $nmbr$ th percentile ) ],C0039725;C0039738;C0549183;C0876920;C1420718;C1532718;C2347635;C2348144;C2923536;C2939193;C4282123;C4285344
547,age ( y )  median ( $nmbr$ th to $nmbr$ th percentiles ),C0001779;C0039725;C0039738;C0549183;C0876920;C1264641;C1420718;C2347635;C2348144;C2939193;C4282123;C4285344
547,age  yrs  median ( $nmbr$ th  $nmbr$ th ),C0001779;C0039725;C0039738;C0549183;C0876920;C1420718;C2347635;C2348144;C2939193;C4282123;C4285344
547,age  y ( $nmbr$ th  $nmbr$ th percentiles ),C0001779;C0039725;C0039738;C1264641;C1420718;C4282123;C4285344
547,age  median ( $nmbr$ th — $nmbr$ th percentiles )  y,C0001779;C0039725;C0039738;C0549183;C0876920;C1264641;C1420718;C2347635;C2348144;C2939193;C4282123;C4285344
547,age  median ( $nmbr$ th - $nmbr$ th percentiles )  y,C0001779;C0039725;C0039738;C0549183;C0876920;C1264641;C1420718;C2347635;C2348144;C2939193;C4282123;C4285344
547,age  median ( $nmbr$ th  $nmbr$ th )  y,C0001779;C0039725;C0039738;C0549183;C0876920;C1420718;C2347635;C2348144;C2939193;C4282123;C4285344
547,$nmbr$ th — $nmbr$ th percentiles,C0039725;C0039738;C1264641;C1420718;C4282123;C4285344
547,$nmbr$ th : $nmbr$ . $nmbr$ - $nmbr$ pmol / l,C0039725;C0039738;C0439284;C1420718;C4282123;C4285344
547,$nmbr$ th - $nmbr$ th percentiles,C0039725;C0039738;C1264641;C1420718;C4282123;C4285344
546,tk,C0041405;C0220928;C4050092
545,tc level  mean ( sd ) mg / dl,C0039411;C0040642;C0041405;C0041698;C0439269;C0441889;C0444504;C0456079;C1547707;C1824670;C2347634;C2348143;C2699239;C2946261;C3272447;C4522122
545,tc : hdlc,C0039411;C0040642;C0041405;C0041698;C1704429;C1824670;C3272447;C4522122
545,tc / hdl - c ratio,C0039411;C0040642;C0041405;C0041698;C0456603;C1547037;C1824670;C3272447;C3715113;C4522122
545,tc / hdl - c,C0039411;C0040642;C0041405;C0041698;C1824670;C3272447;C3715113;C4522122
545,tc ( mmol / l ),C0039411;C0040642;C0041405;C0041698;C1532563;C1824670;C3272447;C4522122
545,tc ( mg / dl ),C0039411;C0040642;C0041405;C0041698;C0439269;C1824670;C3272447;C4522122
545,tc  mmol / l ( mg / dl ),C0039411;C0040642;C0041405;C0041698;C1824670;C3272447;C3642216;C3898312;C4522122
545,tc  mg / dl  mean ± sd,C0039411;C0040642;C0041405;C0041698;C0439269;C0444504;C1824670;C2347634;C2348143;C2699239;C3272447;C4522122
545,tc,C0039411;C0040642;C0041405;C0041698;C1824670;C3272447;C4522122
545,baseline tc  mg / dl,C0039411;C0040642;C0041405;C0041698;C0168634;C0439269;C1442488;C1824670;C3272447;C4522122
545,apo  apolipoprotein  dm  diabetes mellitus  hdl - c  high - density lipoprotein cholesterol  ldl - c  low - density lipoprotein cholesterol  tc  total cholesterol  tg  triglycerides . * includes agents acting on the renin - angiotensin system  beta blocking agents  calcium channel blockers  and diuretics . † median values [ standard deviation for medians calculated by ( q $nmbr$ q $nmbr$ ) / $nmbr$ . $nmbr$ ] . § includes cardiac glycosides  antiarrhythmics class i and iii  vasodilators used in cardiac diseases and other cardiac preparations . ‡ expressed as g / l .,C0001645;C0003195;C0003591;C0003594;C0006684;C0008377;C0011849;C0012634;C0017977;C0023821;C0023824;C0039411;C0040642;C0041004;C0041405;C0041698;C0201950;C0202117;C0428473;C0441885;C0543421;C0549183;C0871420;C1319793;C1824670;C2698967;C2757014;C3272447;C3541930;C3715113;C4522122
545,= ezetimibe  tc = triglycerides  hdl - c = lg / dl l > $nmbr$ . $nmbr$ mmol / l ] ) . to qualify as having,C0023128;C0039411;C0040642;C0041405;C0041698;C0062152;C0439190;C0694651;C1142985;C1824670;C3272447;C3642216;C4522122
544,lisinopril / chlorthalidone,C0008294;C0065374
544,lisinopril - chlorthalidone,C0008294;C0065374
544,chlorthalidone - amlodipine - lisinopril,C0008294;C0051696;C0065374
544,chlorthalidone ( n = $nmbr$ ),C0008294
544,chlorthalidone $nmbr$,C0008294
544,amlodipione - chlorthalidone,C0008294
544,$nmbr$ lisinopril - chlorthalidone,C0008294;C0065374
544,$nmbr$ chlorthalidone ( n = $nmbr$ ),C0008294
544,$nmbr$ chlorthalidone,C0008294
543,chlorthalidone vs lisinopril,C0008294
543,chlorthalidone vs doxazosin,C0008294
543,chlorthalidone vs amlodipine,C0008294
543,chlorthalidone group,C0008294;C0441833;C0687744;C1257890;C1519504;C1705428;C1705429
543,chlorthalidone,C0008294
542,favors lisinopril favors chlorthalidone,C0008294;C0065374;C0309049
542,favors favors lisinopril chlorthalidone,C0309049
542,favors favors amlodipine chlorthalidone,C0309049
542,favors amlodipine favors chlorthalidone,C0008294;C0051696;C0309049
541,thiazolidinedione 一 no . ( % ),C0289779;C1257987;C3537039
541,thiazolidinedione yes,C0289779;C1257987;C1549445;C1705108;C1710701;C3537039
541,thiazolidinedione no,C0289779;C1257987;C3537039
541,thiazolidinedione ( includes pioglitazone ),C0289779;C1257987;C3537039
541,any thiazolidinedione,C0289779;C1257987;C3537039
540,thiazolidinedione use at baseline,C0042153;C0168634;C0289779;C0457083;C1257987;C1442488;C1947944;C3537039
540,thiazolidinedione based,C0289779;C1257987;C3537039
540,thiazolidinedione,C0289779;C1257987;C3537039
539,thiazolidinediones *,C1257987;C3541957
539,thiazolidinediones,C1257987;C3541957
538,proctosigmoiditis,C0033252
537,seropositivity status  n,C0449438;C0521143
537,seropositivity,C0521143
536,charlson comorbidity index  mean ( sd ),C0444504;C2347634;C2348143;C2699239;C4546361
536,charlson comorbidity index,C4546361
535,mild thrombocytopenia ( < $nmbr$ x $nmbr$ / l ),C1856453
534,thrombocytopenia,C0040034;C0392386
534,profound thrombocytopenia ( < $nmbr$ x $nmbr$ / l ),C0040034;C0392386;C0439808
534,moderate thrombocytopenia ( < $nmbr$ x $nmbr$ / l ),C0040034;C0205081;C0392386;C1881878;C4049705;C4049706;C4085643;C4321335
533,tofacitinib $nmbr$ mg bid ( n   = $nmbr$ ),C0024671;C0026410;C0439269;C1960952;C2346927;C2930696;C4321396;C4521761
533,tofacitinib $nmbr$ mg bid ( n = $nmbr$ ),C0024671;C0026410;C0439269;C1960952;C2346927;C2930696;C4321396;C4521761
533,tofacitinib  $nmbr$ mg ( n = $nmbr$ ),C0024671;C0026410;C0439269;C1960952;C2346927;C2930696;C4321396;C4521761
533,tofacitinib,C2930696
532,theophyllines,C0039771
532,theophylline compound,C0039771;C0205198;C1706082
531,rolofylline n,C0166128
531,rolofylline ( n = $nmbr$ ),C0166128
531,rolofylline ( n = $nmbr$  $nmbr$ ),C0166128
531,rolofylline $nmbr$ mg ( n = $nmbr$ ),C0024671;C0026410;C0166128;C0439269;C1960952;C2346927;C4321396;C4521761
531,rolofylline,C0166128
530,thromboembolism,C0040038
529,thrombophilia  no . ( % ) e,C0398623
529,thrombophilia,C0398623
529,known thrombophilic condition — no . ( % ),C0012634;C0205309;C0348080;C0398623;C1705253;C3864998
529,known thrombophilia — no . ( % ),C0205309;C0398623
529,known thrombophilia,C0205309;C0398623
528,no hemoconcentration hemoconcentration,C0549409;C0854379
527,immobilization — no . ( % ),C0020944;C4048292
527,immobilization,C0020944;C4048292
526,coexisting conditions,C0679225
525,prespecified medical conditions  n ( % ) f,C0012634;C0016327;C0199168;C0205476;C0348080;C1705253;C3864998
525,presenting condition  n ( % ),C0012634;C0348080;C0449450;C1705253;C3864998
525,medical conditions  no . ( % ),C0012634;C0199168;C0205476;C0348080;C1705253;C3864998
525,history of other medical conditions  n ( % ),C0012634;C0262926;C0348080;C1705253;C3864998
525,currentother ( notpredefined ) medical conditions,C0012634;C0199168;C0205476;C0348080;C1705253;C3864998
525,condition $nmbr$ ( $nmbr$ . $nmbr$ ),C0012634;C0348080;C1705253;C3864998
525,any condition,C0012634;C0348080;C1705253;C3864998
524,spironolactone ( n = $nmbr$ ),C0037982
524,spironolactone  n ( % ),C0037982
524,spironolactone,C0037982
524,outcomes by treatment ( spironolactone vs placebo ),C0037982;C0085415
523,dronedarone ( n = $nmbr$ ) $nmbr$ . $nmbr$ ± $nmbr$ . $nmbr$,C0766326
523,dronedarone ( n = $nmbr$ ),C0766326
523,dronedarone,C0766326
522,nordic countries,C0036273
521,nordic,C0331873
520,aortic,C0003483
519,abdominal aortic — no . ( % ),C0003484
518,morning,C0332170
518,duration of morning,C0332170;C0449238;C2926735
517,question $nmbr$ ( morning stiffness since arising ),C0457086;C1522634
517,question $nmbr$ ( length of morning stiffness since arising ),C0457086;C1444754;C1522634;C1706316
516,stroke of atherosclerotic origin,C0038454;C0079946;C0333482;C0439659;C1550512;C4554100
516,origin [ n ( % ) ],C0079946;C0439659;C1550512
515,combined fatal / nonfatal outcomes,C0205195;C0206277
514,combined estimated gfr and albuminuria status,C0205195
514,combined chd,C0205195;C0280604;C3542407
513,combined trials,C0008976;C0205195
512,combined insulin / oral hypoglycaemic agent use,C0205195;C0240016;C0359086
512,combined,C0205195
511,combined infliximab,C0205195;C0666743
510,golimumab combined ( n = $nmbr$ ),C0205195;C2353893
510,combined golimumab groups,C0205195;C2353893
509,czp combined arms ( n = $nmbr$ ),C0054841;C0205195;C0206655;C0446516;C1861828;C1872109;C2681631;C3715044;C4553528
509,combined n = $nmbr$,C0205195
509,combined ( n = $nmbr$ ),C0205195
508,iglarlixi ( fixed - ratio combination ),C0205195;C0443218;C0456603;C1547037;C1947911;C2827483;C3714578;C3811910
508,combination - facilitated pci ( n = $nmbr$ ),C0205195;C1947911;C3811910
508,combination ( n = $nmbr$ ),C0205195;C1947911;C3811910
507,other combination,C0205195;C1947911;C3811910
507,infliximab combination therapy,C0009429;C0205195;C0556895;C0666743;C1947911;C3811910;C4076075
507,combination,C0205195;C1947911;C3811910
506,comorbidity  no . ( % ),C0009488
506,comorbidities ( % ),C0009488
506,comorbidities  no . ( % ),C0009488
506,comorbidities  n ( % ) a,C0009488
506,comorbidities  %,C0009488
506,comorbid illnesses,C0009488;C0221423
506,comorbid diseasesa diabetesb,C0009488
506,comorbid conditionsb,C0009488
505,comorbidities and concomitant medications,C0009488
505,comorbidities / concomitant medications,C0009488;C0013227;C0521115;C0802604;C2598133;C4284232
505,comorbidities,C0009488
505,co - morbidities  n ( % ),C0009488
505,co - morbidities  a n ( % ),C0009488
505,co - morbidities,C0009488
504,karnofsky score 竺 $nmbr$,C0206065
504,karnofsky score < $nmbr$,C0206065
503,health state index score  uk algorithm,C0002045;C0041700;C0449820;C0600653;C0683314;C0918012;C1552854;C1553907;C1637833;C2986546;C4050231
503,algorithm $nmbr$,C0002045;C1553907
502,mean acq - $nmbr$ scores,C0444504;C2347634;C2348143;C2919686
502,mean acq - $nmbr$ score at randomization  !,C0444504;C2347634;C2348143;C2919686
502,acq score  mean,C0444504;C0449820;C2347634;C2348143;C2919686;C4050231
502,acq - $nmbr$ scoret,C2919686
502,acq - $nmbr$ score  mean ( sd ) e,C0444504;C0449820;C2347634;C2348143;C2699239;C2919686;C4050231
502,acq - $nmbr$ score,C2919686
502,acq $nmbr$ score  mean ( sd ),C0444504;C0449820;C2347634;C2348143;C2699239;C2919686;C4050231
