nct_id;mesh_broad_label;pmid
NCT00145730;Arthritis;16885182
NCT00145730;Arthritis;19455501
NCT00145730;Arthritis;15020038
NCT00145730;Arthritis;16885182
NCT00145730;Arthritis;19455501
NCT00149227;Stroke;18800142
NCT00149227;Stroke;19723695
NCT00149227;Heart Failure;18800142
NCT00149227;Heart Failure;19723695
NCT00149227;Hypertension;18800142
NCT00149227;Hypertension;19723695
NCT00170378;Embolism and Thrombosis;12131387
NCT00170378;Embolism and Thrombosis;12049541
NCT00170378;Embolism and Thrombosis;11220715
NCT00172081;Osteoporosis;17339618
NCT00190580;Hypertension;NA
NCT00234897;Arthritis;NA
NCT00235248;Embolism and Thrombosis;NA
NCT00235248;Brain Ischemia;NA
NCT00235248;Stroke;NA
NCT00236392;Esophageal Diseases;15233698
NCT00241488;Hyperlipidemias;18196620
NCT00251641;Psoriasis;NA
NCT00251823;Myocardial Ischemia, acute;15857851
NCT00253214;Dementia;15990426
NCT00255164;Esophageal Diseases;19681809
NCT00255164;Esophageal Diseases;19735233
NCT00255164;Esophageal Diseases;20195905
NCT00259766;Lung Diseases, Obstructive;NA
NCT00264212;Hypertension;NA
NCT00269906;Myocardial Ischemia, chronic;9164316
NCT00277264;Lung Diseases, Obstructive;NA
NCT00321737;Esophageal Diseases;19210298
NCT00321737;Esophageal Diseases;19735233
NCT00321737;Esophageal Diseases;20195905
NCT00321737;Esophageal Diseases;21129076
NCT00325806;Hypertension;18551027
NCT00334386;Hypertension;NA
NCT00348504;Heart Failure;19539144
NCT00348504;Heart Failure;17473298
NCT00354939;Diabetes Mellitus, Type 2;18034602
NCT00361699;Stroke;NA
NCT00379769;Diabetes Mellitus, Type 2;NA
NCT00393458;Lung Diseases, Obstructive;22206353
NCT00393458;Lung Diseases, Obstructive;22003288
NCT00393458;Lung Diseases, Obstructive;21397482
NCT00393458;Lung Diseases, Obstructive;21227674
NCT00393458;Lung Diseases, Obstructive;20522841
NCT00393991;Lung Diseases, Obstructive;23078148
NCT00396357;Diabetes Mellitus, Type 2;NA
NCT00404547;Lung Diseases, Obstructive;NA
NCT00419757;Lung Diseases, Obstructive;22329608
NCT00419757;Lung Diseases, Obstructive;21875546
NCT00421122;Lung Diseases, Obstructive;22046961
NCT00435461;Rhinitis;99999999
NCT00435461;Rhinitis;19463203
NCT00438451;Epilepsy;NA
NCT00439244;Osteoporosis;NA
NCT00439738;Hypertension;22747613
NCT00439738;Hypertension;22248871
NCT00439738;Hypertension;20498618
NCT00447759;Arthritis;NA
NCT00447759;Arthritis;NA
NCT00454896;Urinary Bladder, Overactive;18995887
NCT00454896;Urinary Bladder, Overactive;19820284
NCT00454896;Urinary Bladder, Overactive;20707767
NCT00481364;Atherosclerosis;NA
NCT00562289;Stroke;28902593
NCT00562289;Stroke;27056964
NCT00637273;Diabetes Mellitus, Type 2;NA
NCT00641537;Multiple Sclerosis;29399054
NCT00644735;Esophageal Diseases;NA
NCT00652392;Lung Diseases, Obstructive;20167145
NCT00653744;Hyperlipidemias;NA
NCT00662909;Urinary Bladder, Overactive;23079373
NCT00662909;Urinary Bladder, Overactive;24246044
NCT00680953;Osteoporosis;24646104
NCT00680953;Osteoporosis;25403903
NCT00688701;Diabetes Mellitus, Type 2;22432104
NCT00740714;Parkinson Disease;7998775
NCT00740714;Parkinson Disease;9479058
NCT00740714;Parkinson Disease;10856939
NCT00740714;Parkinson Disease;12069110
NCT00740714;Parkinson Disease;17200487
NCT00740714;Parkinson Disease;12707423
NCT00740714;Parkinson Disease;12112107
NCT00740714;Parkinson Disease;9266740
NCT00740714;Parkinson Disease;9521279
NCT00740714;Parkinson Disease;12374491
NCT00740714;Parkinson Disease;12871093
NCT00740714;Parkinson Disease;15246848
NCT00740714;Parkinson Disease;15998891
NCT00740714;Parkinson Disease;16027460
NCT00740714;Parkinson Disease;15721983
NCT00740714;Parkinson Disease;15537682
NCT00740714;Parkinson Disease;99999999
NCT00740714;Parkinson Disease;8417384
NCT00740714;Parkinson Disease;24664227
NCT00741715;Hyperlipidemias;NA
NCT00750113;Hypertension;21252701
NCT00783744;Diabetes Mellitus, Type 2;NA
NCT00790205;Diabetes Mellitus, Type 2;24268212
NCT00790205;Diabetes Mellitus, Type 2;25600421
NCT00790205;Diabetes Mellitus, Type 2;26052984
NCT00790205;Diabetes Mellitus, Type 2;28626088
NCT00790205;Diabetes Mellitus, Type 2;28057693
NCT00790205;Diabetes Mellitus, Type 2;27742728
NCT00790205;Diabetes Mellitus, Type 2;27630212
NCT00790205;Diabetes Mellitus, Type 2;27437883
NCT00790205;Diabetes Mellitus, Type 2;29573215
NCT00790205;Diabetes Mellitus, Type 2;29311155
NCT00790205;Diabetes Mellitus, Type 2;28986504
NCT00809965;Myocardial Ischemia, acute;25318481
NCT00809965;Myocardial Ischemia, acute;23602776
NCT00809965;Myocardial Ischemia, acute;23500262
NCT00809965;Myocardial Ischemia, acute;22077192
NCT00809965;Myocardial Ischemia, acute;21570509
NCT00809965;Myocardial Ischemia, acute;29976285
NCT00809965;Myocardial Ischemia, acute;25318481
NCT00809965;Myocardial Ischemia, acute;23602776
NCT00809965;Myocardial Ischemia, acute;23500262
NCT00809965;Myocardial Ischemia, acute;22077192
NCT00809965;Myocardial Ischemia, acute;21570509
NCT00809965;Myocardial Ischemia, acute;29976285
NCT00818883;Hypertension;22939358
NCT00853957;Hypertension;21925996
NCT00856284;Diabetes Mellitus, Type 2;NA
NCT00960141;Rhinitis;15049402
NCT00979901;Rhinitis;12100048
NCT01001572;Hypertension;NA
NCT01022762;Diabetes Mellitus, Type 2;NA
NCT01023581;Diabetes Mellitus, Type 2;24400655
NCT01038427;Rhinitis;NA
NCT01117350;Diabetes Mellitus, Type 2;NA
NCT01155466;Parkinson Disease;26523919
NCT01177384;Diabetes Mellitus, Type 2;28035868
NCT01189890;Diabetes Mellitus, Type 2;NA
NCT01197521;Arthritis;NA
NCT01202188;Lung Diseases, Obstructive;25609942
NCT01243177;Epilepsy;NA
NCT01263925;Intermittent Claudication;NA
NCT01293097;Myocardial Ischemia, chronic;NA
NCT01293097;Myocardial Ischemia, acute;NA
NCT01293097;Myocardial Ischemia, acute;NA
NCT01294462;Myocardial Ischemia, acute;NA
NCT01315249;Lung Diseases, Obstructive;24321804
NCT01327846;Atherosclerosis;29146124
NCT01327846;Atherosclerosis;28855077
NCT01327846;Atherosclerosis;28845751
NCT01327846;Atherosclerosis;26546248
NCT01327846;Atherosclerosis;21982649
NCT01327846;Atherosclerosis;30586730
NCT01327846;Atherosclerosis;30242335
NCT01327846;Atherosclerosis;30165610
NCT01327846;Atherosclerosis;29793629
NCT01327846;Atherosclerosis;29544870
NCT01349777;Myocardial Ischemia;NA
NCT01368536;Hypertension;NA
NCT01370005;Hypertension;27977392
NCT01370005;Hypertension;25271206
NCT01370005;Diabetes Mellitus, Type 2;27977392
NCT01370005;Diabetes Mellitus, Type 2;25271206
NCT01458951;Inflammatory Bowel Diseases;29028981
NCT01458951;Inflammatory Bowel Diseases;28467869
NCT01458951;Inflammatory Bowel Diseases;30476584
NCT01458951;Inflammatory Bowel Diseases;29850873
NCT01458951;Inflammatory Bowel Diseases;30012431
NCT01458951;Inflammatory Bowel Diseases;29743836
NCT01459367;Esophageal Diseases;NA
NCT01483560;Diabetes Mellitus, Type 1;28615149
NCT01498003;Myocardial Ischemia;25630513
NCT01512979;Diabetes Mellitus, Type 2;27684308
NCT01513460;Lung Diseases, Obstructive;25841237
NCT01613326;Lung Diseases, Obstructive;NA
NCT01636713;Lung Diseases, Obstructive;NA
NCT01676116;Diabetes Mellitus, Type 2;27943107
NCT01676116;Diabetes Mellitus, Type 2;30383495
NCT01721044;Arthritis;29415145
NCT01721044;Arthritis;27799159
NCT01721044;Arthritis;27028914
NCT01721044;Arthritis;30784354
NCT01721044;Arthritis;29463520
NCT01730040;Hyperlipidemias;27777279
NCT01730040;Hyperlipidemias;26030325
NCT01730040;Hyperlipidemias;25269777
NCT01730040;Hyperlipidemias;30183102
NCT01890122;Diabetes Mellitus;NA
NCT01947491;Psoriasis;29657667
NCT01989468;Psoriasis;29544534
NCT02022930;Arthritis;NA
NCT02152605;Lung Diseases, Obstructive;NA
NCT02177409;Hypertension;NA
NCT02348723;Arrhythmias, Cardiac;NA
NCT02396732;Embolism and Thrombosis;NA
NCT02413398;Diabetes Mellitus, Type 2;29888547
NCT02421510;Diabetes Mellitus, Type 1;29937431
NCT02446990;Myocardial Ischemia;25176136
NCT02446990;Myocardial Ischemia;24093844
NCT02552212;Arthritis;NA
NCT02579850;Lung Diseases, Obstructive;29429593
NCT02579850;Lung Diseases, Obstructive;30880943
NCT02762578;Diabetes Mellitus, Type 2;30869183
NCT00000173;Dementia;NA
NCT00035256;Osteoporosis;NA
NCT00051285;Heart Failure;NA
NCT00091598;Hypertension, Pulmonary;18506008
NCT00093925;Hypertension;NA
NCT00095147;Arthritis;18055472
NCT00096603;Psoriasis;NA
NCT00097591;Myocardial Ischemia, acute;NA
NCT00108823;Lung Diseases, Obstructive;NA
NCT00133003;Myocardial Ischemia, chronic;10636365
NCT00133003;Myocardial Ischemia, chronic;11419425
NCT00133003;Myocardial Ischemia, chronic;14506118
NCT00133003;Myocardial Ischemia, chronic;11119474
NCT00133003;Myocardial Ischemia, chronic;11948888
NCT00133003;Myocardial Ischemia, chronic;14724302
NCT00133003;Myocardial Ischemia, chronic;16533938
NCT00133003;Myocardial Ischemia, chronic;17060377
NCT00142584;Hypertension;NA
NCT00170950;Hypertension;19052124
NCT00170950;Hypertension;23219284
NCT00170950;Hypertension;20620720
NCT00170950;Hypertension;20170948
NCT00171002;Hypertension;19751115
NCT00219973;Embolism and Thrombosis;NA
NCT00231738;Myocardial Ischemia, chronic;14564313
NCT00231738;Myocardial Ischemia, chronic;20484828
NCT00231738;Myocardial Ischemia, chronic;20145342
NCT00231738;Myocardial Ischemia, chronic;19447387
NCT00231738;Myocardial Ischemia, chronic;19423946
NCT00231738;Myocardial Ischemia, chronic;18667204
NCT00231738;Myocardial Ischemia, chronic;18451347
NCT00231738;Myocardial Ischemia, chronic;17398308
NCT00231738;Death, Sudden, Cardiac;14564313
NCT00231738;Death, Sudden, Cardiac;20484828
NCT00231738;Death, Sudden, Cardiac;20145342
NCT00231738;Death, Sudden, Cardiac;19447387
NCT00231738;Death, Sudden, Cardiac;19423946
NCT00231738;Death, Sudden, Cardiac;18667204
NCT00231738;Death, Sudden, Cardiac;18451347
NCT00231738;Death, Sudden, Cardiac;17398308
NCT00231738;Myocardial Ischemia, acute;14564313
NCT00231738;Myocardial Ischemia, acute;20484828
NCT00231738;Myocardial Ischemia, acute;20145342
NCT00231738;Myocardial Ischemia, acute;19447387
NCT00231738;Myocardial Ischemia, acute;19423946
NCT00231738;Myocardial Ischemia, acute;18667204
NCT00231738;Myocardial Ischemia, acute;18451347
NCT00231738;Myocardial Ischemia, acute;17398308
NCT00231738;Peripheral Vascular Diseases;14564313
NCT00231738;Peripheral Vascular Diseases;20484828
NCT00231738;Peripheral Vascular Diseases;20145342
NCT00231738;Peripheral Vascular Diseases;19447387
NCT00231738;Peripheral Vascular Diseases;19423946
NCT00231738;Peripheral Vascular Diseases;18667204
NCT00231738;Peripheral Vascular Diseases;18451347
NCT00231738;Peripheral Vascular Diseases;17398308
NCT00231738;Stroke;14564313
NCT00231738;Stroke;20484828
NCT00231738;Stroke;20145342
NCT00231738;Stroke;19447387
NCT00231738;Stroke;19423946
NCT00231738;Stroke;18667204
NCT00231738;Stroke;18451347
NCT00231738;Stroke;17398308
NCT00243724;Esophageal Diseases;NA
NCT00244387;Parkinson Disease;17509486
NCT00244387;Parkinson Disease;17895872
NCT00244387;Parkinson Disease;22954721
NCT00244387;Parkinson Disease;26882318
NCT00244842;Psoriasis;15371668
NCT00244842;Psoriasis;14672749
NCT00244842;Psoriasis;11250240
NCT00244842;Psoriasis;18424323
NCT00269867;Arthritis;11096166
NCT00269867;Arthritis;27696724
NCT00272090;Diabetes Mellitus, Type 1;NA
NCT00273026;Lung Diseases, Obstructive;NA
NCT00273052;Hypertension;NA
NCT00305162;Myocardial Ischemia, acute;19915221
NCT00305162;Myocardial Ischemia, acute;27902833
NCT00305162;Myocardial Ischemia, acute;22305835
NCT00305162;Myocardial Ischemia, acute;29632238
NCT00305162;Myocardial Ischemia, acute;28988157
NCT00305162;Myocardial Ischemia, acute;28382371
NCT00305162;Myocardial Ischemia, acute;19915221
NCT00305162;Myocardial Ischemia, acute;27902833
NCT00305162;Myocardial Ischemia, acute;22305835
NCT00305162;Myocardial Ischemia, acute;29632238
NCT00305162;Myocardial Ischemia, acute;28988157
NCT00305162;Myocardial Ischemia, acute;28382371
NCT00331604;Diabetes Mellitus, Type 2;NA
NCT00344110;Hypertension;NA
NCT00367315;Arthritis;17266764
NCT00368277;Hypertension;NA
NCT00368979;Prostatic Hyperplasia;19674165
NCT00377676;Diabetes Mellitus, Type 2;17592632
NCT00377676;Diabetes Mellitus, Type 2;20332352
NCT00377676;Diabetes Mellitus, Type 2;28374645
NCT00377676;Diabetes Mellitus, Type 2;27687032
NCT00377676;Diabetes Mellitus, Type 2;26060823
NCT00377676;Diabetes Mellitus, Type 2;23316290
NCT00393718;Diabetes Mellitus, Type 2;NA
NCT00395603;Diabetes Mellitus;NA
NCT00400777;Hypertension;NA
NCT00409760;Hypertension;NA
NCT00417222;Heart Failure;25637937
NCT00424437;Diabetes Mellitus, Type 1;NA
NCT00425373;Hypertension;NA
NCT00430248;Arthritis;NA
NCT00443690;Heart Failure;NA
NCT00454662;Hypertension;26066644
NCT00474045;Diabetes Mellitus, Type 1;NA
NCT00484198;Diabetes Mellitus, Type 2;NA
NCT00487539;Inflammatory Bowel Diseases;23735746
NCT00489736;Arrhythmias, Cardiac;NA
NCT00529529;Lung Diseases, Obstructive;NA
NCT00535405;Hyperlipidemias;NA
NCT00541697;Diabetes Mellitus, Type 2;17451425
NCT00542555;Arthritis;20202489
NCT00565409;Arthritis;29338762
NCT00565409;Arthritis;27209012
NCT00565409;Arthritis;23332236
NCT00580840;Arthritis;25302624
NCT00604344;Diabetes Mellitus, Type 1;99999999
NCT00633932;Esophageal Diseases;NA
NCT00634309;Heart Failure;29431256
NCT00634309;Heart Failure;25326006
NCT00634309;Heart Failure;19196892
NCT00640627;Arthritis;NA
NCT00645268;Diabetes Mellitus, Type 2;NA
NCT00648141;Arthritis;NA
NCT00653341;Diabetes Mellitus, Type 2;14578243
NCT00673790;Hypertension;NA
NCT00673920;Arthritis;24498318
NCT00676338;Diabetes Mellitus, Type 2;NA
NCT00683618;Hyperlipidemias;NA
NCT00706134;Hypertension;NA
NCT00722852;Arthritis;23996292
NCT00734630;Hypertension;23519546
NCT00744926;Diabetes Mellitus, Type 2;NA
NCT00765830;Diabetes Mellitus, Type 2;NA
NCT00794157;Lung Diseases, Obstructive;23040786
NCT00809354;Arthritis;26554876
NCT00809354;Arthritis;24625625
NCT00809354;Arthritis;30936738
NCT00821834;Myocardial Ischemia, acute;NA
NCT00821834;Myocardial Ischemia, chronic;NA
NCT00862251;Diabetes Mellitus;26486166
NCT00862251;Diabetes Mellitus;23866306
NCT00862251;Diabetes Mellitus;23288881
NCT00862251;Diabetes Mellitus;23279632
NCT00865020;Hypertension;23630950
NCT00865020;Hypertension;23282123
NCT00887978;Hypertension, Pulmonary;28090293
NCT00887978;Hypertension, Pulmonary;23669822
NCT00900146;Diabetes Mellitus, Type 2;25240532
NCT00900146;Diabetes Mellitus, Type 2;24075453
NCT00900146;Diabetes Mellitus, Type 2;23129601
NCT00929851;Lung Diseases, Obstructive;24953015
NCT00929851;Lung Diseases, Obstructive;22653766
NCT00953212;Arrhythmias, Cardiac;NA
NCT00953212;Arrhythmias, Cardiac;NA
NCT00972738;Rhinitis;12602669
NCT01007435;Arthritis;28389552
NCT01007435;Arthritis;26511996
NCT01013532;Brain Ischemia;24957314
NCT01013532;Brain Ischemia;29778364
NCT01021696;Dementia;NA
NCT01039688;Arthritis;28143815
NCT01039688;Arthritis;27493790
NCT01039688;Arthritis;27175296
NCT01039688;Arthritis;25047021
NCT01039688;Arthritis;24941177
NCT01039688;Arthritis;30177460
NCT01079234;Diabetes Mellitus, Type 1;NA
NCT01086384;Lung Diseases, Obstructive;27881132
NCT01086384;Lung Diseases, Obstructive;26704701
NCT01086384;Lung Diseases, Obstructive;24253831
NCT01087788;Arthritis;23942868
NCT01087788;Arthritis;23942869
NCT01087788;Arthritis;30191421
NCT01087788;Arthritis;27696727
NCT01087788;Arthritis;24996416
NCT01087788;Arthritis;24942382
NCT01087788;Arthritis;24339179
NCT01087788;Arthritis;29556416
NCT01101009;Hypertension;24293132
NCT01101009;Hypertension;21586342
NCT01159600;Diabetes Mellitus, Type 2;27316632
NCT01159600;Diabetes Mellitus, Type 2;23963895
NCT01179048;Diabetes Mellitus, Type 2;27295427
NCT01179048;Diabetes Mellitus, Type 2;26855018
NCT01179048;Diabetes Mellitus, Type 2;26864124
NCT01179048;Diabetes Mellitus, Type 2;27320184
NCT01179048;Diabetes Mellitus, Type 2;27274772
NCT01179048;Diabetes Mellitus, Type 2;24176437
NCT01179048;Diabetes Mellitus, Type 2;25275271
NCT01179048;Diabetes Mellitus, Type 2;25656058
NCT01179048;Diabetes Mellitus, Type 2;28476871
NCT01179048;Diabetes Mellitus, Type 2;28854085
NCT01179048;Diabetes Mellitus, Type 2;29279300
NCT01179048;Diabetes Mellitus, Type 2;30851070
NCT01179048;Diabetes Mellitus, Type 2;30566006
NCT01179048;Diabetes Mellitus, Type 2;30566004
NCT01179048;Diabetes Mellitus, Type 2;30392095
NCT01179048;Diabetes Mellitus, Type 2;29903847
NCT01179048;Diabetes Mellitus, Type 2;29898902
NCT01179048;Diabetes Mellitus, Type 2;29627109
NCT01179048;Diabetes Mellitus, Type 2;29760228
NCT01179048;Diabetes Mellitus, Type 2;29947247
NCT01179048;Diabetes Mellitus, Type 2;30072400
NCT01179048;Diabetes Mellitus, Type 2;30354517
NCT01179048;Diabetes Mellitus, Type 2;30260088
NCT01192724;Myocardial Ischemia;24439986
NCT01224366;Diabetes Mellitus, Type 2;23961326
NCT01285323;Lung Diseases, Obstructive;25736990
NCT01285323;Lung Diseases, Obstructive;30346831
NCT01285323;Lung Diseases, Obstructive;28159511
NCT01287117;Urticaria;28390587
NCT01287117;Urticaria;27939380
NCT01287117;Urticaria;27540466
NCT01287117;Urticaria;27424128
NCT01287117;Urticaria;26054553
NCT01287117;Urticaria;25046337
NCT01292473;Urticaria;28390587
NCT01292473;Urticaria;27939380
NCT01292473;Urticaria;27540466
NCT01292473;Urticaria;27424128
NCT01292473;Urticaria;26054553
NCT01292473;Urticaria;23432142
NCT01323621;Lung Diseases, Obstructive;NA
NCT01342081;Ocular Hypertension;NA
NCT01459809;Diabetes Mellitus, Type 2;NA
NCT01465763;Inflammatory Bowel Diseases;29028981
NCT01465763;Inflammatory Bowel Diseases;28467869
NCT01465763;Inflammatory Bowel Diseases;30476584
NCT01465763;Inflammatory Bowel Diseases;29850873
NCT01465763;Inflammatory Bowel Diseases;30012431
NCT01465763;Inflammatory Bowel Diseases;29743836
NCT01572792;Lung Diseases, Obstructive;28340861
NCT01604278;Lung Diseases, Obstructive;24596459
NCT01644500;Diabetes Mellitus, Type 2;NA
NCT01706198;Lung Diseases, Obstructive;28903864
NCT01706198;Lung Diseases, Obstructive;26651333
NCT01706198;Lung Diseases, Obstructive;24603195
NCT01706198;Lung Diseases, Obstructive;30053967
NCT01706198;Lung Diseases, Obstructive;29972089
NCT01787396;Diabetes Mellitus, Type 2;NA
NCT01813422;Hyperlipidemias;27846344
NCT01813422;Hyperlipidemias;27264224
NCT01813422;Hyperlipidemias;30336824
NCT01838850;Hypertension;26691333
NCT01897532;Diabetes Mellitus, Type 2;30586723
NCT01897532;Diabetes Mellitus, Type 2;30418475
NCT01897532;Diabetes Mellitus, Type 2;29540217
NCT01952145;Diabetes Mellitus, Type 2;NA
NCT01975246;Hypertension;NA
NCT02068443;Diabetes Mellitus, Type 2;NA
NCT02072226;Stroke;NA
NCT02151851;Arthritis;NA
NCT02177344;Lung Diseases, Obstructive;NA
NCT02178137;Arthritis;NA
NCT02183220;Migraine Disorders;NA
NCT02207621;Ocular Hypertension;NA
NCT02245672;Lung Diseases, Obstructive;NA
NCT02268214;Diabetes Mellitus, Type 1;28919061
NCT02268214;Diabetes Mellitus, Type 1;30756462
NCT02268214;Diabetes Mellitus, Type 1;30352894
NCT02273050;Diabetes Mellitus, Type 2;28926170
NCT02305849;Arthritis;NA
NCT02446912;Lupus Erythematosus, Systemic;NA
NCT02495324;Hypertension;NA
NCT02513160;Lung Diseases, Obstructive;29317015
NCT02532855;Diabetes Mellitus, Type 2;NA
NCT02551575;Arthritis;NA
NCT02551874;Diabetes Mellitus, Type 2;NA
NCT02629159;Arthritis;NA
NCT02967211;Diabetes Mellitus, Type 2;NA
NCT03220425;Diabetes Mellitus, Type 1;NA
NCT00000478;Myocardial Ischemia;8006249
NCT00000478;Myocardial Ischemia;8006252
NCT00000478;Myocardial Ischemia;8006267
NCT00000478;Myocardial Ischemia;8047740
NCT00000478;Myocardial Ischemia;8249851
NCT00000478;Myocardial Ischemia;7642847
NCT00000478;Myocardial Ischemia;7642849
NCT00000478;Myocardial Ischemia;99999999
NCT00000478;Myocardial Ischemia;8925577
NCT00000478;Myocardial Ischemia;7586390
NCT00000478;Myocardial Ischemia;8677870
NCT00000478;Myocardial Ischemia;8677864
NCT00000478;Myocardial Ischemia;7483181
NCT00000478;Myocardial Ischemia;8840841
NCT00000478;Myocardial Ischemia;8996298
NCT00000478;Myocardial Ischemia;9133513
NCT00000478;Myocardial Ischemia;9104900
NCT00000478;Myocardial Ischemia;9180108
NCT00000478;Myocardial Ischemia;8864334
NCT00000478;Myocardial Ischemia;9399710
NCT00000478;Myocardial Ischemia;9091522
NCT00000478;Myocardial Ischemia;7642848
NCT00000478;Myocardial Ischemia;10678439
NCT00000478;Myocardial Ischemia;10614796
NCT00000478;Myocardial Ischemia;9541762
NCT00000478;Myocardial Ischemia;9541761
NCT00000478;Myocardial Ischemia;9541757
NCT00000478;Myocardial Ischemia;9491946
NCT00000478;Myocardial Ischemia;1519524
NCT00000479;Myocardial Ischemia;9109469
NCT00000479;Myocardial Ischemia;9727541
NCT00000479;Myocardial Ischemia;10449692
NCT00000479;Myocardial Ischemia;10601381
NCT00000479;Myocardial Ischemia;10718501
NCT00000479;Myocardial Ischemia;11010932
NCT00000479;Myocardial Ischemia;11255420
NCT00000479;Myocardial Ischemia;11466099
NCT00000479;Myocardial Ischemia;11468199
NCT00000479;Myocardial Ischemia;10733371
NCT00000479;Myocardial Ischemia;12370215
NCT00000479;Myocardial Ischemia;12390634
NCT00000479;Myocardial Ischemia;11864854
NCT00000479;Myocardial Ischemia;12462550
NCT00000479;Myocardial Ischemia;12432042
NCT00000479;Myocardial Ischemia;12551861
NCT00000479;Myocardial Ischemia;12727576
NCT00000479;Myocardial Ischemia;12663565
NCT00000479;Myocardial Ischemia;12574576
NCT00000479;Myocardial Ischemia;15051634
NCT00000479;Myocardial Ischemia;15135696
NCT00000479;Myocardial Ischemia;15522858
NCT00000479;Myocardial Ischemia;15353531
NCT00000479;Myocardial Ischemia;15590586
NCT00000479;Myocardial Ischemia;15767620
NCT00000479;Myocardial Ischemia;15837954
NCT00000479;Myocardial Ischemia;15979440
NCT00000479;Myocardial Ischemia;15998891
NCT00000479;Myocardial Ischemia;15998890
NCT00000479;Myocardial Ischemia;16030277
NCT00000479;Myocardial Ischemia;15753114
NCT00000479;Myocardial Ischemia;19803939
NCT00000479;Myocardial Ischemia;16118569
NCT00000479;Myocardial Ischemia;15800268
NCT00000479;Myocardial Ischemia;15947874
NCT00000479;Myocardial Ischemia;15894655
NCT00000479;Myocardial Ischemia;14638538
NCT00000479;Myocardial Ischemia;12975257
NCT00000479;Myocardial Ischemia;14665655
NCT00000479;Myocardial Ischemia;15562224
NCT00000479;Myocardial Ischemia;99999999
NCT00000479;Myocardial Ischemia;14684396
NCT00000479;Myocardial Ischemia;14693967
NCT00000479;Myocardial Ischemia;15333470
NCT00000479;Myocardial Ischemia;14615625
NCT00000479;Myocardial Ischemia;14709191
NCT00000479;Myocardial Ischemia;12692007
NCT00000479;Myocardial Ischemia;14599731
NCT00000479;Myocardial Ischemia;12888056
NCT00000479;Myocardial Ischemia;14557283
NCT00000479;Myocardial Ischemia;12791616
NCT00000479;Myocardial Ischemia;12840203
NCT00000479;Myocardial Ischemia;12377747
NCT00000479;Myocardial Ischemia;11988205
NCT00000479;Myocardial Ischemia;12090982
NCT00000479;Myocardial Ischemia;11799087
NCT00000479;Myocardial Ischemia;11875728
NCT00000479;Myocardial Ischemia;11755286
NCT00000479;Myocardial Ischemia;11926788
NCT00000479;Myocardial Ischemia;11306340
NCT00000479;Myocardial Ischemia;11442551
NCT00000479;Myocardial Ischemia;11469457
NCT00000479;Myocardial Ischemia;11592766
NCT00000479;Myocardial Ischemia;11246842
NCT00000479;Myocardial Ischemia;11157711
NCT00000479;Myocardial Ischemia;11694152
NCT00000479;Myocardial Ischemia;11696462
NCT00000479;Myocardial Ischemia;10843311
NCT00000479;Myocardial Ischemia;10490005
NCT00000479;Myocardial Ischemia;10323446
NCT00000479;Myocardial Ischemia;10523217
NCT00000479;Myocardial Ischemia;10340369
NCT00000479;Myocardial Ischemia;9625662
NCT00000479;Myocardial Ischemia;8594243
NCT00000479;Myocardial Ischemia;15941896
NCT00000479;Myocardial Ischemia;15781820
NCT00000479;Myocardial Ischemia;15920065
NCT00000479;Myocardial Ischemia;15078645
NCT00000479;Myocardial Ischemia;14744735
NCT00000479;Myocardial Ischemia;14759990
NCT00000479;Myocardial Ischemia;16216530
NCT00000479;Myocardial Ischemia;16192263
NCT00000479;Myocardial Ischemia;16287773
NCT00000479;Myocardial Ischemia;28988211
NCT00000479;Myocardial Ischemia;28775061
NCT00000479;Myocardial Ischemia;27902713
NCT00000479;Myocardial Ischemia;27099252
NCT00000479;Myocardial Ischemia;26951635
NCT00000479;Myocardial Ischemia;26180251
NCT00000479;Myocardial Ischemia;25908766
NCT00000479;Myocardial Ischemia;25475110
NCT00000479;Myocardial Ischemia;25249300
NCT00000479;Myocardial Ischemia;24860180
NCT00000479;Myocardial Ischemia;24345402
NCT00000479;Myocardial Ischemia;24248942
NCT00000479;Myocardial Ischemia;23856681
NCT00000479;Myocardial Ischemia;22438520
NCT00000479;Myocardial Ischemia;21673005
NCT00000479;Myocardial Ischemia;20980491
NCT00000479;Myocardial Ischemia;20697028
NCT00000479;Myocardial Ischemia;20647959
NCT00000479;Myocardial Ischemia;20573799
NCT00000479;Myocardial Ischemia;20511445
NCT00000479;Myocardial Ischemia;20488302
NCT00000479;Myocardial Ischemia;19395440
NCT00000479;Myocardial Ischemia;19364977
NCT00000479;Myocardial Ischemia;19204302
NCT00000479;Myocardial Ischemia;18975365
NCT00000479;Myocardial Ischemia;18835953
NCT00000479;Myocardial Ischemia;18687721
NCT00000479;Myocardial Ischemia;18598891
NCT00000479;Myocardial Ischemia;18514203
NCT00000479;Myocardial Ischemia;18339679
NCT00000479;Myocardial Ischemia;18043905
NCT00000479;Myocardial Ischemia;17938390
NCT00000479;Myocardial Ischemia;17704543
NCT00000479;Myocardial Ischemia;17701157
NCT00000479;Myocardial Ischemia;17332146
NCT00000479;Myocardial Ischemia;17310025
NCT00000479;Myocardial Ischemia;17161253
NCT00000479;Myocardial Ischemia;16864722
NCT00000479;Myocardial Ischemia;30021845
NCT00000480;Myocardial Ischemia;NA
NCT00000530;Raynaud Disease;10789602
NCT00000530;Raynaud Disease;10431945
NCT00000530;Raynaud Disease;11392916
NCT00000530;Raynaud Disease;11104295
