cluster,concept,cuis
186,median change  %,C0392747;C0443172;C0549183;C0876920;C1705241;C2347635;C2348144;C2939193;C4319952
186,years [range],C0439234;C1514721;C2348147;C3542016
186,ada ifg,C1060325;C1334085;C1708411;C3811629
186,modmy al randcnxzaton,C0202311
186,additional investigations,C2359834
186,intraperitoneal,C0442120
186,% predicted pre - bronchodilator fevnmbr  % *,C0681842;C1882327;C2599602
186,severe dysfunction,C3274777
186,mean ( s . d . ) hbalc  %,C0444504;C2347634;C2348143
186,right ventriculardysfunction atinclusion,C0205090;C0444532
186,nace ( primary endpoint ),C2986535
186,interaction : treatment by psoriasis p valuenmbr,C1704675;C3258078
186,ntpro - cnp ( ng / ml ),C0439275;C3889729
186,any aes  n ( % ),C1412268;C2699274
186,acute coronary event,C0205178;C0741923
186,type of event — no . ( % ),C1561488
186,clinical presentation,C2708283
186,cardiovascular history — no . / total no . ( % ),C1880008
186,pasi score ! * *,C0449820;C4050231;C4528685
186,rando . in na * *,C0597484;C1272460;C1546968;C1879645;C4049872;C4552882
186,estimated glomerular filtration rate - ml / min  median ( iqr ) ',C0439445;C0549183;C0876920;C2347635;C2348144;C2939193;C3811844
186,nyha class within past month — no . / total no . ( % ),C1882083;C4331910
186,estimated glomerular filtration,C0232809;C0750572
186,non - hdl - c ( mg / dl ) - mean ± sd,C0439269;C0444504;C1518422;C2347634;C2348143;C2699239;C3715113
186,invasive,C0205281;C1334278
186,cardiovascular history,C1880008
186,after bronchodilation,C1371299;C3537072
186,left circumflex,C0205091;C0443246;C1552822;C1880089
186,absolute  litres,C0205344;C0475211
186,years since menopause,C0439234
186,concomitant corticosteroid use  n ( % ),C0239126;C0521115
186,type of mi ( % ),C0332307;C1547052;C3810814
186,presence of dactylitis  n ( % ),C0150312;C0239161;C0392148;C3854307
186,bilateral disease ( % ) ' j ' ' j ',C1511113
186,pathological q waves,C0429090
186,total chol  mg / dl,C0201950;C0439175;C0439269;C0439810
186,dasnmbr ( esr )  mean ( sd ),C0444504;C2347634;C2348143;C2699239;C3811131
186,cardiac therapy  n ( % ) d,C3654025
186,mean age ( years ) ( s . d . ),C0444504;C1510829;C2347634;C2348143
186,bare metal stent  n ( % ),C2825200
186,chanmbrdsnmbr - vasc score ( median  iqr ),C0449820;C0549183;C0876920;C2347635;C2348144;C2939193;C4050231
186,tnmbrdm duration ( years ),C0439234;C0449238;C2926735
186,serum potassium — mmol / liter,C0302353;C0439190;C0475211;C0543465
186,data missing or no drug given,C1511726;C1551393;C1705492;C3245479;C3272743;C3714741
186,mean nmbrmwd *  m ( sd ),C0369637;C0441923;C0444504;C2347634;C2348143;C2699239
186,hbanmbrca  % ( mmol / mol ),C3829066
186,prior years taking warfarin,C0332152;C0439234;C2826257
186,duration of ra ( years ),C0439234;C0449238;C2926735;C3538806;C4048756
186,acute stent thrombosis,C0205178;C3897493
186,non - q wave,C0429089;C1305738;C1518422
186,history of alcohol use,C0551571;C0552479
186,lesion length  mean ( sd )  mm,C0221198;C0444504;C1444754;C1546698;C1706316;C2347634;C2348143;C2699239;C4330985;C4554674
186,indian ( indian subcontinent ),C0454693
186,number of patients with,C2360800
186,post - menopausal ( a ),C0232970
186,nmbrth - nmbrth percentiles,C1264641
186,small vessel,C0225988
186,min  max,C0702093;C1524029;C3813700
186,history of microvascular disease — no . ( % ),C0443258;C0683519;C0730226;C0850708;C0944983
186,total invasive cancer,C0439175;C0439810;C0677898
186,second prior mi,C0205436;C0332152;C0457385;C0565930;C1561503;C1705190;C2826257;C3810814
186,p  subgroup *,C0369773;C1079230;C1515021;C2603361
186,extensive,C0205231
186,high intensity,C4081854
186,fc - ldl - c  mg / dl,C0439269;C2983605
186,enthesitis count,C0750480;C1282952;C1705566
186,months from mi — median ( iqr ),C0439231;C0549183;C0876920;C2347635;C2348144;C2939193;C3810814
186,unbound pcsknmbr ( nmol / l ),C0439282
186,medically important infectionsa,C3898777;C4084912
186,disease location / type : terminal ileum,C0227327;C0450429;C0457464;C1515974;C4284930;C4284931
186,coexisting conditions,C0679225
186,median total cholesterol  mmol / l,C0201950;C0543421;C0549183;C0876920;C1532563;C2347635;C2348144;C2939193
186,highest tg tertile,C0337445;C1522410
186,trend / het . test,C1521798;C4554533
186,mean a ± sem ( % ),C0444504;C2347634;C2348143
186,after pci,C4049621
186,mi or cad,C3810814
186,time of symptom onset to randomization ( hrs ),C1320528
186,serum uric acid ( mg / dl ),C0439269;C0455272;C0700634
186,st - elevation mi,C0520886;C3810814
186,total gadolinium - enhancing lesion count  no . ( % ),C0439175;C0439810;C1333400
186,qualifying hbanmbrc ( % ),C1514624
186,basmi ( linear )  mean ( sd ),C0205132;C0444504;C2347634;C2348143;C2699239
186,pad lower extremities,C0182158;C0332568;C3540603;C3669270;C3814046;C4319657
186,number of pack - years,C0237753;C0449788;C1277691
186,conventional treatment,C2945704
186,discontinuations,C0457454
186,urgent coronary revascularization,C0439609;C0877341;C3272275
186,other oral hypoglycemic drug ( s ),C0359086
186,mean duration of disease  years,C0439234;C0444504;C0872146;C2347634;C2348143
186,years  mean ( sd ),C0439234;C0444504;C2347634;C2348143;C2699239
186,smoking history ( ever ),C1519384;C3887636
186,months since ra was first diagnosed  mean ( sd ),C0439231
186,serious ae,C0205404;C3887670
186,history of intermittent claudication and abi < nmbr - nmbr or substantial peripheral arterial stenosis > nmbr %,C0205267;C2315493
186,extent of disease  %,C0449279;C4553144
186,pancolitis,C0868908
186,fpg  mean ( sd )  mmol / l,C0444504;C1532563;C2347634;C2348143;C2699239
186,ldl - c ( bq ) ( mg / dl ) - mean ± sd,C0439269;C0444504;C0560038;C2346983;C2347634;C2348143;C2699239;C3541236;C3642216
186,past or current angina pectoris,C1444637;C4284302
186,history of peripheral vascular disease,C1881056
186,hormone therapy,C0279025
186,family history ol diabetes ?,C1313937
186,current smoker — no . of patients ( % ),C3173209;C3241966
186,median ( sd )  mg / mmol,C0549183;C0567349;C0876920;C2347635;C2348144;C2348885;C2699239;C2939193
186,diabetes mellitus status,C1317301
186,anatomic complexity characteristics,C0439855;C0502371;C1704241
186,lm bifurcation not treated,C0184906;C1261082;C1551056;C3146289
186,circumflex,C1880089
186,negative,C0205160;C1513916;C2825415;C2825491;C3853545
186,serum sodium — meq / liter,C0439152;C0475211;C0523891
186,history of peripheral artery disease,C0489868;C0683519;C0730226;C0850708;C0944983
186,radial access,C0442038;C0444454;C0920847;C1554204
186,mean sgrq total score ( sd ),C0439175;C0439810;C0444504;C2347634;C2348143;C2699239;C2964552;C3533236
186,managed medically — no . / total no . ( % ),C1273870
186,time to admission  min,C0702093;C1524029;C3813700;C3854258;C3854259
186,scr  gmol / l,C1539487;C4050416
186,demographic characteristics,C0683970
186,duration of morning,C0332170;C0449238;C2926735
186,erosion score  median ( min  max ),C0333307;C0449820;C0549183;C0702093;C0876920;C1524029;C1880549;C1959609;C2347635;C2348144;C2939193;C3813700;C3887524;C4050231
186,decreased appetite,C0232462
186,positive,C0439178;C1446409;C1514241;C2825490;C3812269
186,alt  ast  or both > nmbrx uln,C3831581
186,psap - b ( ng / ml ),C0439275;C1418975;C1420002;C1425004
186,prior failure of anti - tnf therapy — no . ( % ),C0231174;C0281481;C0332152;C0680095;C2826257
186,median blood eosinophil count  cells per pla,C0200638;C0456170;C0549183;C0876920;C2347635;C2348144;C2939193
186,score on nih stroke scale — median ( iqr ),C0449820;C0549183;C0876920;C1697238;C2347635;C2348144;C2939193;C3484372;C4050231
186,erosion score,C0333307;C0449820;C1880549;C1959609;C3887524;C4050231
186,mild or moderate copd,C2945599
186,right coronary,C0225808
186,missing — number / n ( % ),C0237753;C0449788;C1551393;C1705492;C3272743
186,bypass surgery,C1536078
186,joint swelling,C0152031
186,lvdd ( mm ),C4330985;C4554674
186,primary end point  no . of events / total no . ( % ),C2986535
186,prior anti - tnf therapy — no . ( % ),C0281481;C0332152;C2826257
186,diskus only  n,C0205171;C1553480;C1720467
186,peripheral edema,C0085649
186,mean ( sd ) swollen joint count *,C0444504;C0451521;C2347634;C2348143;C2699239
186,mean prebronchodilator fevnmbr ( sd )  % predicted,C0444504;C2347634;C2348143;C2599602;C2699239
186,no . of prior bdmards,C0332152;C2826257
186,extent of disease  n ( % ),C0449279;C4553144
186,st - segment elevation mi,C0520886;C3810814
186,haemorrhagic,C0333275
186,health habits,C0679786
186,homa . % b  median ( ql  qnmbr )  %,C0549183;C0876920;C2347635;C2348144;C2939193
186,prior myocardial infarction,C0155668
186,major cerebrovascular,C0205082;C0205164;C1880018;C4318856;C4521762
186,treatment duration  days,C0439228;C0444921;C3259042
186,lipid - lowering therapy,C0585943
186,before bronchodilation,C1371299;C3537072
186,history of hyperlipidemia ( % ),C4695788
186,cognitive functioning,C0392334;C0392335
186,acr  mg / mmol,C0567349;C1412134;C1515941;C2348885
186,reason for enrollment in active a — no . ( % ),C0392360;C1516879;C1696073;C3888021
186,medical characteristics,C0199168;C0205476;C1521970
186,unknown type,C0332307;C0439673;C1547052;C3541433;C4050014
186,dactylitis count,C0239161;C0750480;C1705566
186,risk of bleeding,C3251812
186,crcb - ( ml / min )  mean ( s . e . ),C0439390;C0439445;C0444504;C0702093;C1524029;C2347634;C2348143;C3813700
186,three - vessel disease,C3272265
186,planned treatment duration  n ( % ),C4528394
186,coronary bypass graft,C1260596
186,mean fevnmbr  l ( sd ),C0444504;C2347634;C2348143;C2699239
186,number of subjects,C0237753;C0449788;C0681850;C1550501;C1706203;C2349001;C2697811
186,mets w / o tnmbrdm,C0812270;C1705694;C2939420
186,diabetes therapy  n ( % ),C3274787;C3539002
186,cardiovascular risk factors — no . / total no . ( % ),C0850624
186,opg  ( ng / ml ),C0439275;C1262886;C1336645;C1412836;C1710303
186,mean ( s . d . ) free pcsknmbr  ng / ml,C0332296;C0439275;C0444504;C1880497;C1996904;C2347634;C2348143
186,presence of mets,C0150312;C0392148;C0812270;C1705694;C2939420;C3854307
186,fpg ( mmol / l )  mean ( sd ) 、,C0444504;C1532563;C2347634;C2348143;C2699239
186,mean age ( years ) race,C0444504;C1510829;C2347634;C2348143
186,formal education  years,C0439234;C0681344
186,apo anmbr ( g / l ),C0439294;C0456615
186,age  yrs  median ( nmbrth  nmbrth ),C0001779;C0549183;C0876920;C2347635;C2348144;C2939193
186,elevated tg,C0205250;C0337445;C3163633
186,family history of coronary artery disease,C2317524
186,combined end points,C0205195;C2349179
186,urinary albumin / creatinine ratio  median mg / g ( range ),C0455271;C0549183;C0876920;C1300563;C1318330;C1514721;C2347635;C2348144;C2348147;C2939193;C3542016
186,mental component score ( mcs ),C0229992;C0449432;C0449820;C1705248;C4050231
186,simplified disease activity index,C3869582
186,ratio of ldl to hdl,C0456603;C1547037
186,valvular disease ( % ),C3258293
186,post - bronchodilator reversibility fevnmbr ( % ) mean ( sd ),C0444504;C0449261;C2347634;C2348143;C2599594;C2699239
186,history of systemic hypertension,C0205373;C0455527
186,prior history of cardiovascular disease  n ( % ),C0332152;C0455539;C2826257
186,pasi score  mean ± sd,C0444504;C0449820;C2347634;C2348143;C2699239;C4050231;C4528685
186,oral aminosalicylates,C0368663;C0442027;C4521986
186,creatinine clearance by c - g ( ml / min ),C0151280;C0439267
186,post - bronchodilator fevnmbr ( % predicted * ),C2599594
186,final timi flow,C0205088;C1546485;C3272266;C3853528
186,incidence rate,C1708485
186,microalbuminuria or proteinuria,C0730345
186,pre - bronchodilator fevnmbr ( % predicted normal ),C2599602
186,discontinuations teaes,C0457454
186,allhat - llt,C2347090
186,crp  mg / l : median ( range ),C0439268;C0549183;C0876920;C1514721;C2347635;C2348144;C2348147;C2939193;C3542016;C3890735;C4048285
186,location of ml,C0439526;C0450429;C1515974;C1705224;C3887665;C4284930;C4284931
186,duration of infusion — hr,C0449238;C0574032;C1827465;C2926735
186,rentrop score,C0449820;C4050231
186,no . of prior tnfi,C0332152;C2826257
186,renin inhibitor ( e . g . aliskerin ),C1960108;C3537174;C4521920
186,isolated systolic hypertension  n ( % ) “,C0745133
186,urine albumin - to - creatinine ratio,C0455271;C1318330
186,smoking history  pack - years  mean ( sd ),C0444504;C1277691;C1519384;C2347634;C2348143;C2699239
186,multiple tnfi *,C0439064
186,angina class iii or iv prior myocardial infarction,C0264677
186,prior surgery : no,C0455610
186,creatinine clearance at admission ( ml / min ),C0151280;C0184666;C0809949
186,laba users,C1706077
186,not reported in ecrf,C1518422
186,hbanmbrc category  n ( % ),C0683312;C3889287
186,nmbrbaseline mean,C0444504;C2347634;C2348143
186,emotional well - being,C2984554;C3641833
186,with revascularisation,C0581603
186,multiple,C0439064
186,missing data,C4684714
186,patient ' s global assessment of disease activity  mean ( sd ),C0444504;C2347634;C2348143;C2699239;C4054228
186,who / idf ifg,C1334085;C1708411
186,total cholesterol ( mg / dl )  mean + sd  available for nmbr patients,C0201950;C0439269;C0444504;C0543421;C2347634;C2348143;C2699239
186,prior cardiovascular event — no . ( % ) - j -,C0332152;C1320716;C2826257
186,education  high school or higher,C0683862
186,years since pah diagnosis,C0439234
186,partial mayo score $ | |,C0449820;C0454788;C0728938;C1077578;C1550516;C4050231
186,ischaemic  n ( % ),C0475224
186,severity n ( % ),C0439793;C0522510
186,stroke risk score,C0449820;C1277291;C4050231
186,parameter,C0549193;C1704769;C2350001
186,history of hypercholesterolemia,C1533076
186,wrist fracture,C0435630;C4553927
186,iwqol - lite physical score ( arbitrary units ),C0439183;C4483112
186,median ( days ),C0439228;C0549183;C0876920;C2347635;C2348144;C2939193
186,unacceptable adverse events,C0877248;C1705413;C1883420
186,oral hypoglycemic agent,C0359086
186,pdenmbr inhibitor monotherapy,C1999216
186,anticyclic citrullinated peptide positive^  n ( % ),C0439178;C1320283;C1446409;C1514241;C2825490;C3812269
186,exacerbations in the previous year,C0205156;C0439234;C0439508;C1552607;C4086268
186,severely impaired,C0205082
186,any dose reduction,C0178602;C0301630;C0392756;C0869039;C1114758;C1293152;C4551656
186,history of myocardial infarction ( % ),C1275835
186,other countries,C0454664
186,prior implantable cardiodefibrillator  n ( % ),C0021102;C0332152;C2826257
186,smoking history — no . ( % ),C1519384
186,mean — g / dl,C0439267;C0444504;C2347634;C2348143
186,prior pci or cabg surgery,C0332152;C2826257;C4049621
186,outcome,C1274040
186,crohn ' s disease activity index score],C0449820;C0451071;C4050231
186,selected clinical characteristics  n ( % ),C0683325;C1707391
186,cardiovascular history 一 no . ( % ),C1880008
186,single vessel coronary artery disease *,C0581374
186,ccv history / condition,C0683519
186,mean number of exacerbations ( per patient - year [nmbr % ci] ),C0237753;C0444504;C0449788;C2347634;C2348143;C4086268
186,glucose test,C0337438;C0595310
186,mean annualized exacerbation rate,C0444504;C0871208;C1521828;C2347634;C2348143;C4086268
186,high subgroup,C0205250;C1079230;C1299351;C1515021;C2700149;C3887512;C3889660;C4321237;C4522209
186,not reported / unknown,C1518422
186,current or previous atrial fibrillation,C0521116;C1705970
186,difference from baselinea,C1705241;C1705242
186,former or never,C0205156;C0750523
186,history of percutaneous coronary intervention,C1320647;C4554713
186,age  mean years  [sd],C0444504;C1510829;C2347634;C2348143;C2699239
186,postmenopausal  never or past hormone therapy use,C0232970;C2003901
186,reversibility of fevnmbr ( % ),C0449261
186,acc / aha lesion class bnmbr or c  n ( % ),C0221198;C0456387;C1518526;C1546698;C1705943;C4072694
186,history of hypercholesterolemia  n ( % ),C1533076
186,patients ' characteristics age ( years )  mean + sd,C0444504;C0815172;C1510829;C2347634;C2348143;C2699239
186,difference vs placebo  % [nmbr % cl]  p,C1705241;C1705242
186,urinary albumin - to - creatinine ratio^,C0455271;C1318330
186,cardiac rhythm,C0232187
186,percent change,C0392747;C0439165;C0443172;C1705241;C4319952
186,one or more blood pressure medications  n ( % ),C0205447
186,endovascular — no . ( % ),C0524425
186,missing data — no . / total no . ( % ),C4684714
186,mean ( sd ) post - bronchodilator fevnmbr reversibility  %,C0444504;C0449261;C2347634;C2348143;C2599594;C2699239
186,repaired chd,C0205340;C0280604;C3542407
186,prior coronary revascularization  n ( % ),C0332152;C0877341;C2826257
186,adverse outcome,C1274040
186,mean iglar dose ± sd ( u / day ),C0178602;C0444504;C0456683;C0869039;C1114758;C2347634;C2348143;C2699239
186,one or more requiring hospitalization in nmbr mo before screening — no . ( % ) nmbr,C0205447
186,intervention in complex lesions,C0221198;C1292781
186,mean ( sd ) crp  mg / l *,C0439268;C0444504;C2347634;C2348143;C2699239;C3890735;C4048285
186,triple - vessel disease  n ( % ),C0856738
186,post - bronchodilator ratio of fevnmbr to fvc — %,C0456603;C1547037;C2599594
186,duration of disease  years,C0439234;C0872146
186,moderate or severe exacerbations in the previous year ( range ),C0205081;C1881878;C4049705;C4049706;C4085643;C4321335
186,musculoskeletal,C0497254;C2707260
186,fevi  % predicted  mean ( sd ) nmbr,C0849974;C1561566;C4528367
186,history of cardiovascular disease — no . ( % ) ^ |,C0455539
186,type of treatment  n ( % ),C0455708
186,electrophysiological study — no . ( % ) weight — ibj,C0850293
186,current drinker,C0556297
186,int . p *,C3272375
186,exacerbations,C4086268
186,aspirin at any dose,C4696290
186,number of prior csdmards  n ( % ),C0237753;C0332152;C0449788;C2826257
186,native latin,C0302891
186,inflammatory disease,C1290884
186,perianal or anus,C0442158
186,indication for pci,C0392360;C3146298;C4049621
186,heart disease risk factors,C0741920
186,carotid,C0741968
186,current smoker : ex - smoker ( % ),C3173209;C3241966
186,receiving concomitant nsaids and / or cox - nmbr inhibitors,C1514756
186,measurements,C0242485
186,received an oral aha within nmbr weeks prior to screening,C1514756
186,class l / ll heart failure,C0456387;C1518526;C1705943
186,urine albumin - to - creatinine ratio - no . ( % ) § §,C0455271;C1318330
186,no dysglycaemia or mets,C1960636
186,alt and / or ast > nmbr times uln consecutive #,C1266129;C4553172
186,low risk and fewer symptoms ( group a ),C3272281;C3538919
186,p value versus placebo,C1709380
186,revascularization,C0581603
186,history of cardiac arrhythmia,C3494593
186,mean a ± sd ( mmhg ),C0444504;C2347634;C2348143
186,ascvd including tia,C3665365
186,n analysed,C0369718;C0441922
186,receiving concomitant corticosteroids,C1514756
186,fc - ldl - c  friedewald - calculated,C2983605
186,history of cardiovascular disease,C0455539
186,mean cdai score,C0444504;C0683448;C1413248;C2347634;C2348143;C3273706
186,time from onset to randomization  h  mean ± sd,C0449244
186,carotid revascularization,C0581603;C0741968
186,mean hscrp  mg / l ( sd ),C0439268;C0444504;C2347634;C2348143;C2699239
186,mean score on haq - di §,C3533236;C3826998;C4321476
186,previous bowel resection performed — no . of patients ( % ),C0205156;C0741614;C1552607
186,ra symptom duration — year,C0439234;C0439508;C0449238;C1457887;C2926735;C3538806;C3854129;C4048756
186,left anterior descending  n ( % ),C0205386;C0441998;C1547177
186,median cardiac troponin t ( iqr ) — pg / ml,C0439297;C0549183;C0876920;C2347635;C2348144;C2939193;C3538889
186,clinical criterianmbr,C0205210
186,high potencyc,C0205250;C1299351;C2700149;C3887512;C3889660;C4321237;C4522209
186,median ( iqr ) age  years,C0549183;C0876920;C1510829;C2347635;C2348144;C2939193
186,efficacy and safety : net adverse clinical events *,C1280519;C1707887
186,serum creatinine — pmol / liter,C0201976;C0439192;C0475211;C0600061
186,respiratory medication ( % ),C0418986
186,responders of three - item end point at nmbr weeks *,C0205449;C1551338;C2349179;C2826544;C4554251
186,concomitant lipid - lowering therapy  n ( % ),C0521115;C0585943
186,abx - facil . pci,C4049621
186,duration of tnmbrdm,C0449238;C2926735
186,smoking status ( % ),C1519386
186,bare - metal stent — no . ( % ),C2825200
186,mi type unknown ( % ),C0332307;C1547052;C3810814
186,planned treatment strategy,C0599880;C0679199
186,peripheral vasodilators,C0724804
186,menopausal status and use of hrt ( % ) y,C1513126
186,prior coronary revascularization,C0332152;C0877341;C2826257
186,severe teaes,C0205082;C4050465;C4050466
186,qualifying mi type,C0332307;C1514624;C1547052;C3810814
186,mean yearly decline,C0444504;C2347634;C2348143
186,lipid levels — mg / dl,C0428460;C0439269
186,arb at last follow - up,C0589120;C1522577;C1704685;C3274571;C3888198
186,prior ischemic stroke,C0332152;C0948008;C2826257
186,ml without st - segment elevation !,C0439526;C0520886;C1705224;C3887665
186,multivessel pci,C4049621
186,active a,C0205177;C3853793;C3888249
186,open triple ( n = nmbr ),C0175566
186,oral anticoagulant — no . / total no . ( % ),C0354604
186,subjects randomized,C0681850;C1550501;C1706203;C2349001;C2697811
186,mean ( sd ) extent of exposure  days,C0274281;C0332157;C0439228;C0439792;C0444504;C2347634;C2348143;C2699239
186,score on modified rankin scale — no . ( % ) §,C0449820;C2984908;C3854213;C4050231
186,lvef ( % )  mean ± sd,C0428772;C0444504;C0488728;C2347634;C2348143;C2699239
186,crp ( mg / l )  median ( min  max ),C0439268;C0549183;C0702093;C0876920;C1524029;C2347635;C2348144;C2939193;C3813700;C3890735;C4048285
186,killip class,C1881332
186,established ascvd or > nmbr cv risk factors,C0443211;C1272684;C3665365
186,medical history and risk factors — no . ( % ),C0262926;C1704706
186,left anterior descending,C0205386;C0441998;C1547177
186,previous coronary revascularization — no . ( % ),C0205156;C0877341;C1552607
186,loop at last follow - up,C0445022;C0589120;C1522577;C1704685;C3274571
186,modified rankin scale score,C0449820;C2984908;C3854213;C4050231
186,device group,C1706365
186,dx at presentation  n ( % ),C0449450;C3538936
186,permanent,C0205355
186,qualifying event — no . ( % ),C0441471;C1514624;C4019010
186,duration of tnmbrdm  y,C0449238;C2926735
186,non - metsyn,C1518422
186,change in haq - di ( mean ) t,C0392747;C0443172;C0444504;C1705241;C2347634;C2348143;C3826998;C4319952;C4321476
186,rankin grade,C0441800;C0919553;C3244287
186,stiffness subscale,C0427008
185,fevnmbr / fvc ( post salbutamol ),C0001927;C0687676;C1704687;C3469826;C3714541
184,ldl cholesterol — mg / dl | |,C0023824;C0202117;C0439269
184,low - density lipoprotein cholesterol  mg / dl,C0023824;C0439269
184,low - density lipoprotein cholesterol  %,C0023824
184,ldl cholesterol mean ( mg / dl ± sd ),C0023824;C0202117;C0439269;C0444504;C2347634;C2348143;C2699239
184,low density lipoprotein cholesterol  mg / dl * *,C0023824;C0439269
183,very high risk,C0035647;C0332167;C0442804;C0442824;C2984081;C3272283;C4050568;C4319571;C4321397;C4552904
183,risk score category ( points ),C0035647;C0449820;C0683312;C3889287;C4050231;C4552904
183,timi risk score — no . ( % ) : t,C0035647;C0449820;C4050231;C4552904
183,moderate risk,C0035647;C0205081;C1881878;C4049705;C4049706;C4085643;C4321335;C4552904
183,ncep risk category at study entry  n ( % ),C0035647;C1705654;C2983287;C2983669;C4552904
182,microvascular complications  n ( % ) ’,C0009566;C0443258;C1171258
181,therapy at discharge,C0012621;C0030685;C0039798;C0087111;C1363945;C2926602
180,baseline nihss score  median ( range ),C0168634;C1442488;C1697238
180,baseline cardiac biomarkers,C0168634;C1442488;C2735101;C2735102
180,post - bronchodilator fevnmbr  reversibility percentage of baseline value,C0168634;C0439165;C0449261;C1442488;C1522609;C1549488;C1561533;C2599594
180,change from baseline in dasnmbr - esr  meannmbr sd,C0168634;C0392747;C0443172;C1442488;C1705241;C4319952
180,baseline killip class,C0168634;C1442488;C1881332
180,baseline fpg ,C0168634;C1442488
180,ccv history / condition at baseline,C0168634;C0683519;C1442488
180,baseline mean ( sd )  % [mmol / mol],C0168634;C0444504;C1442488;C2347634;C2348143;C2699239;C3829066
180,hbanmbrc at baseline  %,C0168634;C1442488
180,baseline ecrcl,C0168634;C1442488
180,steroid use at baseline  n ( % ),C0168634;C0281991;C1442488
180,medication use at baseline — no . ( % ),C0168634;C0240320;C1442488
180,available baseline blood specimen n,C0168634;C0178913;C0470187;C1442488
180,steroid use at baseline,C0168634;C0281991;C1442488
180,change from baseline  adjusted mean ( nmbr % ci )  %,C0168634;C0392747;C0443172;C1442488;C1705241;C4319952
180,baseline medical therapy,C0168634;C0418981;C1442488
180,geometric mean of baseline,C0168634;C1442488;C2986759
180,baseline cardiac biomarkers elevated,C0168634;C1442488;C2735101;C2735102
180,baseline median ( iq range ),C0168634;C0549183;C0876920;C1442488;C1514721;C2347635;C2348144;C2348147;C2939193;C3542016
180,baseline / concomitant therapies,C0168634;C1442488;C1707479
180,baseline scales  median ( range ),C0168634;C1442488
180,comparison with baseline ( mean,C0168634;C0444504;C1442488;C1707455;C2347634;C2348143
180,baseline post - bronchodilator % predicted fev  < nmbr %,C0168634;C1442488
180,baseline nihss score ( % ) #,C0168634;C1442488;C1697238
180,change from baseline in hbanmbrc ( % ),C0168634;C0392747;C0443172;C1442488;C1705241;C4319952
180,baseline sgrq score,C0168634;C1442488
179,clopidogrel ( n = nmbr ),C0053917;C0070166;C1334884
179,clopidogrel ( n = nmbr  nmbr ),C0053917;C0070166;C1334884
178,control baseline ( n - nmbr ),C0053917;C0168634;C0243148;C1334884;C1442488;C1550141;C1882979;C2587213;C3274648;C4553389
177,baseline statin usec,C0168634;C0360714;C0439224;C1442488
176,all patients with fistulas ( n = nmbr ),C0016169;C0030705;C0053917;C1334884
175,all ~ cause mort / hf hosp .,C0015127;C0018488;C1313497;C1524003;C1538440;C3273279;C3815322
174,cad history and risk factors  n ( % ),C0019664;C0019665;C0262512;C0262926;C1504769;C1705255;C2004062;C2239547;C3813548;C4284121
173,baseline sitosterol,C0037215;C0168634;C0220914;C1442488
172,screening bmi ( kg / mnmbr ),C0022718;C0220908;C0220909;C0439209;C0578022;C1698960;C1710031;C1710032;C1710477;C2348164;C4054209
171,balloon angioplasty plus abciximab,C0002996;C0002997;C0288672;C0332287
170,cabg surgery,C0010055;C0038894;C0038895;C0543467;C1274039
169,sf - nmbr physical component summaryjj,C0031809;C0037712;C0053917;C0205485;C0449432;C1334884;C1509143;C1705248
168,abatacept ( n = nmbr * ),C0053917;C1334884;C1619966
168,abatacept monotherapy ( n = nmbr ),C0053917;C1334884;C1619966
167,anti - cholinergics ( long - acting ),C0242896
167,anti - cholinergics ( short - acting ) a,C0242896
166,hosp . for hf,C0018488;C1313497;C1538440;C3273279
165,atorvastatin ls means difference nmbr mg ( nmbr % ci ) a ( n = nmbr ),C0008107;C0023668;C0024671;C0026410;C0053917;C0286651;C0439269;C1334884;C1704970;C1705241;C1705242;C1960952;C2346927;C3259781;C4321396;C4521761
164,pulse rate ( bpm ),C0232117
163,aspirin use ( > nmbr mg ),C0004057;C0024671;C0026410;C0042153;C0053917;C0439269;C0457083;C1334884;C1947944;C1960952;C2346927;C4321396;C4521761
162,aspirin + clopidogrel ( n = nmbr ) nmbr . nmbr,C0004057;C0053917;C0070166;C1334884
162,clopidogrel plus aspirin ( n = nmbr ),C0004057;C0053917;C0070166;C0332287;C1334884
162,aspirin nmbr clopidogrel,C0004057;C0053917;C0070166;C1334884
161,active cancer at randomization  n ( % ),C0006826;C0034656;C0205177;C0998265;C1306459;C3853793;C3888249
160,atorvastatin  n ( % ),C0286651
160,atorvastatin dose,C0178602;C0286651;C0869039;C1114758
159,small - artery occlusion ( lacune ),C0001168;C0011382;C0028778;C0226001;C0241970;C0264995;C0441597;C0700321;C1110554;C1947917
159,small - artery occlusion,C0001168;C0011382;C0028778;C0226001;C0264995;C0441597;C0700321;C1110554;C1947917
158,angiotensin - converting enzyme or angiotensin receptor blocker,C0022709;C1452534
157,history of microvascular eye disease 本  n ( % ),C0015392;C0015397;C0019664;C0019665;C0262512;C0262926;C0443258;C0683519;C0700042;C0730226;C0850708;C0944983;C1705255;C2004062
156,dmard | |,C0242708
156,previous dmards use  n ( % ),C0205156;C0242708;C1552607
155,rec . ischemia requiring revasc,C0022116;C0378365;C1424025;C2606415;C4321499
154,any prior anti - tnf treatment failure,C0162643;C0231174;C0235828;C0332152;C0521983;C0680095;C1448177;C1514463;C1547544;C2826257
