cluster,concept,cuis
-1,rec . ischemia due worsening angina,C0002965;C0022116;C0678226;C1424025;C2606415;C3146286;C4321499
-1,ratio of women to men — %,C0043210;C0456603;C1547037
-1,ratio fp / sal : sal ( nmbr % ci ),C0008107;C0016704;C0036140;C0037494;C0053917;C0206136;C0456603;C1334884;C1419068;C1419906;C1547037;C3259781;C3541238;C3541412
-1,rasagiline  nmbr mg / day,C0053917;C0439422;C0525678;C1334884
-1,ranolazine ( n = nmbr  nmbr ),C0053917;C0073633;C1334884
-1,ranolazine  n = inmbrinmbr,C0073633
-1,randomized to receive beta carotene,C0034656;C3815594
-1,randomized to aspirin use,C0004057;C0034656;C0042153;C0457083;C1947944;C3815594
-1,randomized,C0034656;C3815594
-1,randomization to placebo or telmisartan,C0032042;C0034656;C1696465;C1706408
-1,randomization to arterial sheath insertion,C0003842;C0021107;C0034656;C0221464;C0227952;C0441587;C1512796;C1883719
-1,randomization groups nmbr and nmbr,C0034656
-1,randomization - to -,C0034656
-1,randomisation visit ( baseline ),C0034656;C0168634;C0545082;C1442488;C1512346;C2826704
-1,radius fracture,C0034628
-1,race or ethnic group ( % ),C0034510;C1706779;C3853635
-1,race or ethnic group,C0034510;C1706779;C3853635
-1,race and ss at baseline,C0034510;C1706779;C3853635
-1,race / ethnicity  %,C0015031;C0034510;C0243103;C1706779;C3853635
-1,race - non - white ( n = nmbr  nmbr ),C0034510;C1706779;C3853635
-1,race  white  n ( % ),C0034510;C1706779;C3853635
-1,qualifying nstemi  n ( % ),C1514624;C3537184;C4255010
-1,py = nmbr . nmbr ),C0030428;C0053917;C1334884;C3538810
-1,pulse rate ( bpm ),C0232117
-1,pulmonary rales  n ( % ),C0034642
-1,pulmonary rales,C0034642
-1,pulmonary function tests  % of predicted,C0024119;C0681842;C1882327;C2598152
-1,pulmonary embolism ± deep vein thrombosis,C0034065;C0149871;C0226514;C0852030
-1,pulmonary embolism,C0034065
-1,pulmonary disease,C0024115
-1,puerperium,C0034042;C0086839;C1879329
-1,ptca or pci,C2936173
-1,psychosocial risk factors,C0033963;C0035647;C0035648;C0542298;C1458132;C1553898;C4552904
-1,psoriatic arthritis pain],C0003872;C0030193;C0518090;C1962977;C2984058;C4085210;C4085211;C4085212;C4317006;C4553004;C4554132
-1,psoriasis duration  yrs *,C0033860;C0449238;C2926735
-1,psoriasis duration  mean ± sd  years,C0033860;C0439234;C0444504;C0449238;C2347634;C2348143;C2699239;C2926735
-1,psoriasis covering > nmbr % bsa  n ( % ) §,C0033860;C0053917;C0180153;C0439844;C1334884
-1,psoriasis body surface area > nmbr %,C0005902;C0033860;C0053917;C1334884
-1,proportion of predicted normal fevnmbr value   §,C0086715;C0681842;C1709707;C1882327
-1,profound thrombocytopenia ( < nmbrxnmbr / l ),C0040034;C0392386;C0439808
-1,proctosigmoiditis,C0033252
-1,procedures for index event,C0025664;C0184661;C0441471;C0600653;C0918012;C1552854;C1637833;C2700391;C2986546;C3538935;C4019010
-1,procedure,C0184661;C2700391;C3274430;C3539779
-1,proactive intervention ( n = nmbra ),C0184661;C0886296;C1273869
-1,prior use of biologics  n ( % ),C0005515;C0005522;C0332152;C1524063;C2826257;C4553887
-1,prior use of biologic agents,C0005515;C0332152;C1524063;C2826257
-1,prior therapy with tnf antagonist  n ( % ),C0231491;C0279936;C0332152;C1448177;C1514463;C2826257
-1,prior stroke or transient ischemic attack,C0038454;C0332152;C2826257;C4554100
-1,prior percutaneous coronary intervention  n ( % ),C0332152;C1532338;C2826257
-1,prior ml ( before index acs ),C0332152;C0439526;C0600653;C0742343;C0918012;C1552854;C1637833;C1705224;C2826257;C2986546;C3887665;C4318612
-1,prior medications,C0013227;C0332152;C0802604;C2598133;C2826257;C4284232
-1,prior lipid - modifying therapy,C0023779;C0392747;C1514463
-1,prior diabetes,C0011847;C0011849;C0332152;C2826257
-1,prior cv event at randomization !,C0034656;C0332152;C0441471;C2826257;C3538987;C4019010;C4048877;C4318503
-1,prior corticosteroid failure only,C0001617;C0205171;C0231174;C0332152;C0680095;C1720467;C2826257;C3536709
-1,prior coronary artery bypass graft surgery,C0010055;C0332152;C2826257
-1,prior congestive heart failure,C0018802;C0332152;C2826257
-1,prior cerebrovascular disease,C0007820;C0332152;C2826257
-1,prior carotid intervention,C0184661;C0332152;C0741968;C0886296;C1273869;C2826257
-1,prior cardiac surgery  n ( % ),C0018787;C0018821;C0332152;C0455610;C0524727;C1522601;C2826257
-1,prior antihypertensive medication  n ( % ),C0003364;C0332152;C2826257
-1,primary renal endpoint or death,C0022646;C2986535
-1,primary prevention subgroup,C0033144;C1079230;C1515021
-1,primary ep ( cvd / mi / ri ),C0007222;C0035487;C0205225;C0439612;C0439631;C1826843;C1880476;C3810814;C4321526
-1,primary + gusto severe bleeding,C0019080;C0205082;C0205225;C0439612;C0439631;C4050465;C4050466
-1,previous vascular disease,C0042373;C0205156;C1552607
-1,previous treatment with tnf antagonist — no . ( % ) §,C0039798;C0087111;C0205156;C0231491;C1448177;C1522326;C1533734;C1552607;C1705169;C3538994;C3887704
-1,previous transient ischaemic attack / ischaemic stroke previous warfarin use,C0007787;C0038454;C0042153;C0043031;C0205156;C0457083;C0917805;C1552607;C1947944;C4554100
-1,previous stroke ortransient ischaemic attack ( % ),C0038454;C0205156;C0745413;C1552607;C4554100
-1,previous percutaneous coronary intervention,C0205156;C1532338;C1552607
-1,previous oral glucose - lowering agents  % of patients,C0205156;C0441994;C0600419;C1552607;C1955477;C2003888
-1,previous myocardial infarction — no . ( % ),C0027051;C0205156;C0428953;C1552607;C2926063;C3810814;C4552959
-1,previous myocardial infarction ( % ),C0027051;C0205156;C0428953;C1552607;C2926063;C3810814;C4552959
-1,previous medications  n ( % ),C0013227;C0205156;C0802604;C1552607;C2598133;C4284232
-1,previous major bleeding,C0019080;C0205082;C0205156;C0205164;C1552607;C4318856;C4521762
-1,previous hypertension,C0020538;C0205156;C1552607;C1963138
-1,previous hf hospitalization  n ( % ),C0018488;C0019993;C0205156;C1313497;C1538440;C1552607;C3273279
-1,previous dmards use  n ( % ),C0205156;C0242708;C1552607
-1,previous disease :,C0012634;C0205156;C1552607
-1,previous deep - vein thrombosis or pulmonary embolism,C0149871;C0205156;C1552607
-1,previous copd treatment  n ( % ) *,C0024117;C0039798;C0087111;C0205156;C1412502;C1522326;C1533734;C1552607;C1705169;C3538994;C3714496;C3887704
-1,previous cardiovascular disease !,C0007222;C0205156;C1552607
-1,previous antiarrhythmic treatment — no . ( % ),C0003195;C0039798;C0087111;C0205156;C1522326;C1533734;C1552607;C1705169;C3537142;C3538994;C3887704
-1,preoperative heart rate ( beats per minute ),C0018810;C0445204
-1,preoperative blood pressure ( mm hg ) patients fulfilling eligibility criteria,C0005823;C0030705;C0439475;C0445204;C1271104;C1272641
-1,predominant type of heparin,C0019134;C0332307;C0770546;C1542147;C1547052
-1,pre - randomization pci,C0034656;C0332152;C0740175;C2257086;C3669034;C4049621
-1,pre - bronchodilator fevnmbr / fvc ratio *,C0456603;C1547037;C2599602;C3714541
-1,prasugrel,C1620287
-1,potassium - sparing at last follow - up,C0032821;C0202194;C0304475;C0589120;C0597277;C1522577;C1704685;C3274571;C3714637
-1,potassium - sparing at enrollment,C0032821;C0202194;C0304475;C0597277;C1516879;C1696073;C3714637;C3888021
-1,potassium,C0032821;C0202194;C0304475;C0597277;C3714637
-1,postoperative glucocorticoid use,C0017710;C0032790;C0042153;C0457083;C1947944
-1,postmenopausal hormone use,C0019932;C0042153;C0232970;C0457083;C1947944;C4521914
-1,postmenopausal  current hormone,C0019932;C0232970;C0521116;C1705970;C4521914
-1,postbronchodilator lung function at screening,C0035245;C0220908;C0220909;C1698960;C1710031;C1710032;C1710477;C2348164;C2599594
-1,post - bronchodilator fvc ( l ) a,C2599594;C3714541
-1,post - bronchodilator fevnmbr  reversibility percentage of baseline value,C0168634;C0439165;C0449261;C1442488;C1522609;C1549488;C1561533;C2599594
-1,pooled simvastatin factorial studies,C0074554;C1709595;C2349200;C2826344;C4522255
-1,pooled empagliflozin ( n = nmbr ),C0053917;C1334884;C1709595;C2349200;C3490348;C4522255
-1,planned thienopyridine at baseline,C0168634;C1120149;C1301732;C1442488
-1,placebo secukinumab pooled,C0032042;C1696465;C1706408;C3179547
-1,placebo secukinumab nmbr mg,C0024671;C0026410;C0032042;C0053917;C0439269;C1334884;C1696465;C1706408;C1960952;C2346927;C3179547;C4321396;C4521761
-1,placebo plus aspirin,C0004057;C0032042;C0332287;C1696465;C1706408
-1,placebo no . of events / total no . ( % ),C0032042;C1696465;C1706408
-1,placebo no . / total ( % ),C0032042;C1696465;C1706408
-1,placebo mean ( n ),C0032042;C0444504;C1696465;C1706408;C2347634;C2348143
-1,placebo ls means ( n ),C0023668;C0032042;C1696465;C1704970;C1706408
-1,placebo every nmbr weeks ( n = nmbr ),C0032042;C1696465;C1706408
-1,placebo estimated mean,C0032042;C1696465;C1706408
-1,placebo + mtx,C0025677;C0032042;C1417487;C1696465;C1706408
-1,placebo ( dm - vs . dm + ),C0011816;C0032042;C1696465;C1706408;C3250443
-1,placebo  n ( rate ),C0032042;C0871208;C1521828;C1696465;C1706408
-1,pioglitazone pts / n ( % ),C0071097;C1419129;C2698747
-1,pioglitazone events / n ( % ),C0071097;C0441471;C3541888
-1,physician ' s judgment that vka,C0022423;C0031831;C0804815
-1,physician ' s global assessment of dis -,C0451119;C1444662;C1970187;C4050369
-1,physical function ( nmbr - nmbr  short form - nmbr subscale ),C0031843;C0053917;C0348078;C0376315;C0516981;C0542341;C0597240;C0700205;C0700329;C1282927;C1334884;C1522492;C1705273;C1806781;C2350002;C4049916;C4255237
-1,physical component,C0031809;C0205485;C0449432;C1509143;C1705248
-1,phosphorus  mmol nmbr nmbr,C0031705;C0053917;C0080014;C0439190;C1334884;C3714498
-1,phospholipid omega - nmbr levels : < nmbr % ( n = nmbr ),C0031676;C0053917;C0202177;C0441889;C1334884;C1719844
-1,philippines,C0031529
-1,phenytoin,C0031507;C0202454
-1,persistent anemia bsl hb < nmbrg i - nmbr  yr nmbr < nmbrg i nmbr,C0019046;C0021966;C0053917;C0221138;C0439234;C0741008;C1334884;C1549954
-1,permanently stopped study drug because of adverse events,C0041755;C0557651;C1272691;C2603343
-1,periprocedural medications — no . / total no . ( % ),C0013227;C0802604;C2598133;C4284232
-1,periprocedural medications — no . / total no .,C0013227;C0802604;C2598133;C4284232
-1,peripheral - artery disease ( % ),C1704436;C4025272
-1,peri - op amiodarone : no ( n = nmbr ),C0002598;C0347985
-1,percutaneous coronary intervention or coronary artery bypass graft surgery  n ( % ),C1532338
-1,percutaneous coronary intervention,C1532338
-1,pef  post - bronchodilator  % predicted normal,C0030771;C1518922;C1542834
-1,peak procedural act — sec,C0025664;C0184661;C0444505;C2700391;C3274430;C3538935;C3539779
-1,peak creatine kinase - mb  u / l,C0010290;C0439339;C0444505;C0523584
-1,pav  mean ( nmbr % ci ),C0008107;C0053917;C0058890;C0444504;C1334884;C2347634;C2348143;C3259781
-1,patients without ra  as  or psa ( n = nmbr  nmbr ),C0030705;C3538806;C4048756
-1,patients with previous loss of response to and intolerance of infliximab *,C0030705;C0205156;C0871261;C1517945;C1552607;C1704632;C1706817;C2911692
-1,patients with diabetic nephropathy,C0011881;C0030705;C1442864
-1,patients treated with insulin,C0030705
-1,patients treated for > nmbr weeks ( % ),C0030705
-1,patients receiving corticosteroids at baseline,C0030705
-1,patients not receiving corticosteroids at baseline,C0030705
-1,patient history of disease n ( % ),C0030705;C0683519;C0730226;C0850708;C0944983
-1,patient history of disease,C0030705;C0683519;C0730226;C0850708;C0944983
-1,patent foramen ovale,C0016522;C0344724
-1,partial mayo clinic scored,C0002424;C0442592;C0454788;C0728938;C1077578;C1550516
-1,parenteral anticoagulalion before randomization,C0030547;C0034656;C4522267
-1,parental history of myocardial infarction before nmbr yr of age ( % ),C0030551;C1275835
-1,paracetamol,C0000970
-1,pancreatic cancer,C0235974;C0346647;C2984259
-1,paclitaxel - eluting,C0144576
-1,pacific islander,C0242191
-1,p value ( men versus women ),C0025266;C1709380
-1,p - val . ( nmbr ),C0042285;C0053917;C0369773;C0523975;C1334884;C2603361
-1,oxidative stress,C0242606
-1,other vascular disease — no . ( % ),C0042373
-1,other statin,C0360714
-1,other nsaids,C0003211
-1,other lipid parameters,C0023779;C0449381
-1,other lipid - modifying drug use at study entry  n ( % ),C0013175;C0013227;C0023779;C0042153;C0242510;C0392747;C0457083;C0557651;C0869040;C1254351;C1705654;C1947944;C2603343
-1,other glp - nmbr receptor agonist,C0018301;C0053917;C1334884;C1422069;C1425391;C1539338;C2350813;C4543206
-1,other drugs,C0013227;C3687832
-1,other biologic agent,C0005515
-1,other asian,C0078988
-1,other anticoagulant,C0003280;C0848112;C3536711
-1,other antiarrhythmics^,C0003195
-1,osteoporosis,C0029456;C4554622
-1,orthostatic hypotension,C0020651
-1,oral study drug administered — no . / total no . ( % ),C0013175;C0442027;C4521986
-1,oral contraceptives,C0009905
-1,only peripheral artery disease,C0205171;C1704436;C1720467;C4025272
-1,one - third radius,C0034627;C0205437;C0205447;C1306504
-1,odds ratio versus placebo ( nmbr % ci ),C0028873
-1,odds ratio adj ( nmbr % cl ),C0001552;C0028873;C0053917;C0596019;C1334884;C2826286
-1,odds ratio,C0028873
-1,obesity ( body mass index > nmbr kg / mnmbr ),C0005893;C0022718;C0028754;C0053917;C0439209;C0578022;C1305855;C1334884;C1963185;C4054209
-1,obesity  % *,C0028754;C1963185
-1,oad plus insulin,C0021641;C1533581;C1579433;C3714501
-1,number of vessels disease,C0042373;C0237753;C0449788
-1,number of treated vessels ( per patient ),C0005847;C0237753;C0449788;C1522326
-1,number of stents implanted,C0038257;C0237753;C0449788
-1,number of stent = nmbr,C0038257;C0053917;C0237753;C0449788;C1334884
-1,number of previous anti - tnf treatments for psoriatic arthritis,C0087111;C0205156;C0237753;C0449788;C1448177;C1552607
-1,number of events / patients,C0030705;C0441471;C2360800;C3541888;C4330837
-1,number of concomitant aeds  n ( % ),C0180309;C0237753;C0449788;C0521115
-1,number of antidiabetes drugs at screening  n ( % ),C0013227;C0237753;C0449788;C3687832
-1,number of ( % ) females,C0086287;C0237753;C0449788
-1,nt - probnp pg / mla ( iqr ),C0030827;C0072225;C0599973;C0669479;C0754710;C1266240
-1,nsaid use — no . / total no . ( % ),C0003211;C3536840
-1,notable abnormalities,C0000768;C0000769;C4288581
-1,normoalbuminuria at baseline ( nmbr % of patients treated ),C0030705;C0053917;C0168634;C1334884;C1442488
-1,normal troponin,C0041199;C0205307;C0231683;C0439166;C2347086;C4553972
-1,normal fasting glucose level ( n = nmbr ),C0015663;C0053917;C0202045;C0205307;C0231683;C0439166;C0522082;C1334884;C2347086;C4553972
-1,normal / mild ckd,C0205307;C0231683;C0439166;C1561643;C2347086;C2945599;C4553972
-1,nonaspirin antiplatelet agent,C0085826;C0722138
-1,non – small - cell lung cancer,C0007131;C2984258;C3539721
-1,non - sulfonylurea secretagogues,C0038766;C1518422;C3536898;C4704833
-1,non - smoker ( n = nmbr  nmbr ),C0053917;C0337672;C0425293;C1334884;C4554605
-1,non - fatal myocardial infarction,C0027051;C0428953;C1302234;C1518422;C1705232;C2926063;C3810814;C4552959
-1,no statin vs statin alone vs any statin plus other llt,C0360714
-1,no prior hf hospitalization ( n = nmbr  nmbr ),C0018488;C0019993;C0053917;C0332152;C1313497;C1334884;C1538440;C2826257;C3273279
-1,no pah therapy,C0030123;C0039798;C0087111;C1363945;C3203102;C4284467
-1,no corticosteroid + no imm  n,C0001617;C3536709
-1,no concomitant cortcosteroid use,C0042153;C0457083;C0521115;C1947944
-1,no antidiabetic drug,C0935929
-1,no . of risk factors ( % ) | |,C0035648;C1553898
-1,no . of previous anti - tnf drugs — no . ( % ),C0013227;C0205156;C1448177;C1552607;C3687832
-1,no . of predictors of cardiovascular risk,C0007226;C0035647;C2698872;C3887460;C4552904
-1,no . of patients / total no . ( % ),C0030705
-1,nmbr mg cohort,C0009247;C0024671;C0026410;C0053917;C0439269;C0599755;C1334884;C1960952;C2346927;C4321396;C4521761
-1,nmbr = minor symptoms  no limitations,C0026193;C0053917;C0205165;C0683368;C1334884;C1457887
-1,nmbr - nmbr with cv disease ( n = nmbr ),C0007222;C0053917;C1334884
-1,nmbr - h plasma glucose during ogtt ( mmol / l ),C0029161;C0053917;C0202042;C0455280;C1334884;C2827804
-1,nitrates ( oral or topical ),C0028125;C0699857;C3848573
-1,nitrate — no . ( % ),C0028125;C0699857;C3848573
-1,nicotine pack - years,C0028040;C1277691
-1,never used lev,C0023556;C1273517;C2003901
-1,neuropilin ( ng / ml ),C0287275;C0439275
-1,neoplasia  n ( % ),C0027651;C1882062
-1,neoplasia,C0027651;C1882062
-1,neither pbo + statin eze + statin,C0031962;C0360714
-1,neither glucocorticoids nor immunosuppressive agents,C0017710;C3540777;C3540778
-1,ncep risk category at study entry  n ( % ),C0035647;C1705654;C2983287;C2983669;C4552904
-1,native hawaiian or other pacific islander,C0337920
-1,native hawaiian / other,C0337920
-1,native coronary - artery lesions,C0205042;C0221198;C0302891
-1,nationality,C0027473
-1,nasal polyps,C0027430
-1,nadroparin vs control,C0206232
-1,n ( indacaterol nmbr ug / indacaterol nmbr ug / placebo ),C0032042;C0053917;C0369718;C0441922;C1319635;C1334884;C1696465;C1706408;C1722260
-1,myocardial infarction — no . ( % ),C0027051;C0428953;C2926063;C3810814;C4552959
-1,myocardial infarction within the previous nmbr yr,C0027051;C0053917;C0205156;C0428953;C0439234;C1334884;C1552607;C2926063;C3810814;C4552959
-1,mycophenolate mofetil,C0209368
-1,muscle spasms,C0037763
-1,multivessel intervention  n ( % ),C0184661;C0886296;C1273869
-1,mucolytic agent,C0026698
-1,mtx exposure ( mg / week ),C0024671;C0025677;C0026410;C0274281;C0332157;C0332174;C0439230;C0439269;C1417487;C1960952;C2346927;C4321396;C4521761
-1,mtx + non - mtx,C0025677;C1417487;C1518422
-1,mri substudy ( n = nmbr ),C0024485;C0053917;C1334884;C1824234;C3890166
-1,montelukast ( n = nmbr ),C0053917;C0298130;C1334884
-1,moderate thrombocytopenia ( < nmbrxnmbr / l ),C0040034;C0205081;C0392386;C1881878;C4049705;C4049706;C4085643;C4321335
-1,moderate risk,C0035647;C0205081;C1881878;C4049705;C4049706;C4085643;C4321335;C4552904
-1,moderate ( nmbr risk factor ),C0035648;C0053917;C0205081;C1334884;C1881878;C4049705;C4049706;C4085643;C4321335
-1,mixed chronic bronchitis and emphysema,C0008677;C0205430;C3160715
-1,minimum stent diameter,C0038257;C4054490
-1,mini - mental state examination,C0451306
-1,microvascular eye diseased,C0015392;C0443258;C0700042
-1,microvascular complications  n ( % ) ’,C0009566;C0443258;C1171258
-1,micro - / macro - albuminuria  ckd and / or retinopathy,C0001925;C0085672;C1553035;C1561643;C2984010;C3811161;C4049106
-1,metrex overall modified intention - to - treat population ? :,C0032659;C0087111;C0162425;C0282416;C0392747;C1257890;C1283828;C1292734;C1522326;C1561607;C3889737
-1,methotrexate dose at baseline,C0025677;C0168634;C0178602;C0869039;C1114758;C1442488
-1,metformin dose  mg,C0024671;C0025598;C0026410;C0178602;C0439269;C0869039;C1114758;C1960952;C2346927;C4321396;C4521761
-1,metabolizer phenotype ( % ) §,C0031437;C1285572
-1,metabolic syndrome characteristics  n ( % ),C0524620;C1521970
-1,metabolic syndrome ( > nmbr of nmbr characteristics ),C0053917;C0524620;C1334884;C1521970
-1,mesothelin ( ng / ml ),C0380162;C0439275;C1334533
-1,mepolizumab  nmbr mg ( n = nmbr ),C0024671;C0026410;C0053917;C0439269;C0969324;C1334884;C1960952;C2346927;C4321396;C4521761
-1,men  total ( n 二 nmbr ),C0025266;C0053917;C0439175;C0439810;C1334884
-1,medium - or low - intensity statin,C0009458;C0439536;C1705217;C3244283;C4085196;C4522282;C4522283
-1,medications at randomization,C0013227;C0034656;C0802604;C2598133;C4284232
-1,medication use — no . ( % ),C0013227;C3244316;C4284232
-1,medication use at baseline — no . ( % ),C0168634;C0240320;C1442488
-1,medication taken alone or in combination,C0013227;C3244316;C4284232
-1,medication at enrollment — no . ( % ),C0013227;C1516879;C1696073;C3244316;C3888021;C4284232
-1,medication adherence,C2364172
-1,medical conditions  no . ( % ),C0012634;C0199168;C0205476;C0348080;C1705253;C3864998
-1,median serum periostin  ng / mla,C0017887;C0028074;C0219433;C0229671;C0549183;C0599973;C0876920;C1424662;C1546774;C1550100;C2347635;C2348144;C2939193;C3812270
-1,median fasting insulin ( iqr ) — pu per milliliter,C0015663;C0018387;C0021641;C0439242;C0549183;C0876920;C1533581;C1579433;C2347635;C2348144;C2939193;C3714501
-1,median duration of study - drug administration,C0013175;C0549183;C0876920;C2347635;C2348144;C2348354;C2939193
-1,median ( qnmbr : qnmbr ) total daily insulin dosenmbr,C0021641;C0332173;C0439175;C0439810;C0549183;C0876920;C1533581;C1579433;C2347635;C2348144;C2939193;C3714501
-1,median ( qnmbr : qnmbr ) tg - rich lipoprotein cholesterol,C0065055;C0337445;C0549183;C0699759;C0876920;C2347635;C2348144;C2939193
-1,median ( qnmbr : qnmbr ) duration of insulin use  years,C0021641;C0439234;C0549183;C0876920;C1533581;C1579433;C1881378;C2347635;C2348144;C2826775;C2939193;C3714501
-1,mean ± sd waist circumference  cm,C0444504;C0455829;C2347634;C2348143;C2699239
-1,mean ± sd triglycerides  mg / dl,C0041004;C0439269;C0444504;C2347634;C2348143;C2699239
-1,mean ± sd bmi  kg / mnmbr,C0022718;C0439209;C0444504;C0578022;C2347634;C2348143;C2699239;C4054209
-1,mean ± s . d . duration of diabetes  years,C0011847;C0011849;C0439234;C0444504;C0449238;C2347634;C2348143;C2926735
-1,mean pulse pressure  mmhg ( s . d . ) “,C0232117;C0391850;C0444504;C0445074;C0949236;C1947910;C2347155;C2347634;C2348143
-1,mean platelet volume  fl,C0200665;C0344388;C1300812;C1708024
-1,mean lipid values  mg / dl,C0023779;C0042295;C0439269;C0444504;C2347634;C2348143
-1,mean blood pressure  mmhg ( s . d . j,C0428886;C0488053;C2347155
-1,mean baseline ibdq score ( sd ) § crp concentration  mg / l,C0086045;C0168634;C0439268;C1442488;C1446561;C2699239;C3533236;C3827302;C3890735;C4048285
-1,mean ( sd ) number of albuterol per day  puff,C0001927;C0237753;C0444504;C0449788;C2347634;C2348143;C2699239
-1,mdi / hfa  n,C0015458;C0993596;C1839839;C4049613
-1,management of event — no . ( % ),C0001554;C0376636;C0441471;C1273870;C3273539;C4019010
-1,male sex — no . ( % ) race — no . ( % ) ) :,C0086582
-1,major cvd /,C0007222;C0205082;C0205164;C4318856;C4521762
-1,major bleeding ( statin use vs non - use ),C0019080;C0042153;C0205082;C0205164;C0360714;C0457083;C1947944;C4318856;C4521762
-1,lv mass index ( g / mnmbr - nmbr ),C0053917;C0439267;C0455825;C0600653;C0918012;C1334884;C1552854;C1637833;C2986546
-1,lv hypertrophy  n ( % ),C0149721
-1,lumbar spine,C0024091;C3887615
-1,ls mean difference ± seb,C0023668;C0059386;C0444504;C1309881;C1423585;C1705241;C1705242;C2347634;C2348143;C3815268
-1,ls mean ( s . e . ) primary endpoint : % change from baseline to week nmbr,C0023668;C0168634;C0392747;C0443172;C0444504;C1442488;C1705241;C2347634;C2348143;C2986535;C4319952
-1,ls mean % change from baseline _ se,C0023668;C0036919;C0168634;C0392747;C0443172;C0444504;C1442488;C1705241;C2347634;C2348143;C4319952
-1,lp ( a )  mean ( sd ),C0065058;C0444504;C1439335;C2347634;C2348143;C2699239;C4553379
-1,lower - limb arterial — no . ( % ),C0023216
-1,low molecular weight ( lmw ) heparin before randomisation,C0019139;C0034656;C3536766
-1,low density lipoprotein cholesterol  mg / dl * *,C0023824;C0439269
-1,low - molecular - weight,C0026385;C0041667;C0205251;C1521991;C1550472;C3890211;C4048187;C4321351;C4522223
-1,low - dose rivaroxaban plus aspirin ( n = nmbr ),C0053917;C0332287;C1334884;C1739768;C2608320
-1,low - dose rivaroxaban + aspirin group,C0441833;C0687744;C1257890;C1519504;C1705428;C1705429;C1739768;C2608320
-1,low - dose rivaroxaban + aspirin ( n / n ),C1739768;C2608320
-1,low - dose corticosteroid user,C0001617;C0445550;C1548600;C1706077;C1708745;C3536709
-1,low - dose aspirin use at baseline yes,C0042153;C0168634;C0457083;C1442488;C1549445;C1705108;C1710701;C1947944;C2608320
-1,low - density lipoprotein cholesterol  mg / dl,C0023824;C0439269
-1,low - density lipoprotein cholesterol  %,C0023824
-1,losmapimod,C3272847
-1,losartan n = nmbr,C0053917;C0126174;C1334884
-1,losartan + placebo,C0032042;C0126174;C1696465;C1706408
-1,long - acting or short - acting nitrates,C0079613;C0205166;C1704930;C1706317;C1869853;C3890007;C4048375
-1,location of crohn ' s disease  %,C0010346;C0450429;C1515974;C4284930;C4284931
-1,llv wlalil nmbr statin,C0053917;C0360714;C1334884
-1,liraglutide nmbr . nmbr mg ls means ( n ),C0023668;C0024671;C0026410;C0053917;C0439269;C1334884;C1456408;C1704970;C1960952;C2346927;C4321396;C4521761
-1,lipoprotein ( a ) tx difference vs pbo  ls mean % change from baseline ( se ),C0041403;C0065058;C0125953;C1096202;C1439335;C1705241;C1705242
-1,lipid profile,C0023779;C1979963;C2003903
-1,lipid lowering medication use,C0023779;C0240320;C0441994;C2003888
-1,lipid - lowering medication ( % ),C0013227;C0023779;C0441994;C2003888;C3244316;C4284232
-1,lipid - lowering agents ( % ),C0086440
-1,limb ( sd ),C0015385;C2699239
-1,level of renal impairment,C0441889;C0456079;C1547707;C1565489;C2946261
-1,lev status  n ( % ),C0023556;C0449438
-1,leukocytes  nmbr / nl,C0023516;C0027778;C0053917;C0560008;C1334884;C3892223
-1,length of stay ( randomization to discharge  h ),C0023303;C0034656
-1,leisure,C0086542
-1,left ventricular hypertrophy — no . ( % ),C0149721;C3484363
-1,left ventricular hypertrophy ( % ),C0149721;C3484363
-1,left ventricular ejection fraction within previous nmbr mo |,C0026544;C0053917;C0205156;C0332177;C0428772;C0488728;C1334884;C1552607
-1,left ventricular ef  mean ( sd )  %,C0225897;C0444504;C2347634;C2348143;C2699239
-1,left main artery,C0003842;C0205091;C0205225;C0226004;C0443246;C1542147;C1552822
-1,left bundle - branch block,C0023211;C0344420;C2828132
-1,left atrial diameter  mm ( sd ),C0225860;C0225861;C1301886;C2699239;C4330985;C4554674
-1,left atrial diameter,C0225860;C0225861;C1301886
-1,left - sided disease only,C0012634;C3842976
-1,leflunomide ( mean dose : nmbr . nmbr mg / day ),C0053917;C0063041;C0178602;C0439422;C0444504;C0869039;C1114758;C1334884;C2347634;C2348143
-1,lebrikizumab ( n = nmbr ),C0053917;C1334884;C2981360
-1,least square mean ( se ),C0023189;C0036919;C0444504;C2347634;C2348143
-1,ldl cholesterol — mg / dl | |,C0023824;C0202117;C0439269
-1,ldl cholesterol mean ( mg / dl ± sd ),C0023824;C0202117;C0439269;C0444504;C2347634;C2348143;C2699239
-1,latin america hr ( nmbr % cl ),C0023122;C0053917;C0596019;C1334884
-1,laboratory values at randomization ( median and iqr ),C0022877;C0034656;C0042295;C0549183;C0876920;C2347635;C2348144;C2939193;C3244292;C4283904
-1,laboratory values,C0022877;C0042295;C3244292;C4283904
-1,laboratory data  mean ( sd ),C0022877;C0444504;C1511726;C2347634;C2348143;C2699239;C3244292;C3245479;C3714741;C4283904
-1,laboratory data,C0022877;C1511726;C3244292;C3245479;C3714741;C4283904
-1,laba / ics use at screening  n ( % ),C0815320;C4551720
-1,laba + ics ( free or fixed - dose combination ),C0815320;C4551720
-1,laba + ics,C0815320;C4551720
-1,known duration of diabetes  yr,C0011847;C0011849;C0205309;C0439234;C0449238;C2926735
-1,key secondary end point : st,C0036056;C3272372;C4528314
